Condition,MedCodeId,Term
Intervertebral disc disorders,1780401000006116.0,Laminectomy
Intervertebral disc disorders,875071000006117.0,Laminectomy - unspecified
Intervertebral disc disorders,875081000006119.0,Laminectomy site re-opening
Intervertebral disc disorders,890921000006116.0,Post laminectomy syndrome
Intervertebral disc disorders,209131000006117.0,Primary anterior excis cervical IV disc & interbody fusion
Intervertebral disc disorders,276277012.0,Primary microdiscectomy of cervical intervertebral disc
Intervertebral disc disorders,276312011.0,Primary costotransversectomy of thoracic intervertebral disc
Intervertebral disc disorders,276388015.0,Primary lumbar discectomy
Intervertebral disc disorders,276393017.0,Primary fenestration of lumbar intervertebral disc
Intervertebral disc disorders,276400013.0,Primary lumbar microdiscectomy
Intervertebral disc disorders,453172019.0,Primary percutaneous intradiscal lumbar discectomy
Intervertebral disc disorders,276404016.0,Other specified primary lumbar discectomy
Intervertebral disc disorders,276419015.0,Other specified revisional lumbar discectomy
Intervertebral disc disorders,1552961000006119.0,Primary automated percutan mech excis cerv intervert disc
Intervertebral disc disorders,1553081000006119.0,Primary percutaneous decompres coblat cerv intervert disc
Intervertebral disc disorders,1553201000006117.0,Primary percut intrad radio thermocoag cerv intervert disc
Intervertebral disc disorders,219621000000118.0,Intervertebral disc disorders
Intervertebral disc disorders,400273014.0,Cervical disc displacement without myelopathy
Intervertebral disc disorders,400272016.0,Prolapsed cervical intervertebral disc without myelopathy
Intervertebral disc disorders,543591000006113.0,Cervical disc displacement
Intervertebral disc disorders,311131010.0,Thoracic disc displacement without myelopathy
Intervertebral disc disorders,311130011.0,Prolapsed thoracic intervertebral disc without myelopathy
Intervertebral disc disorders,733681000006111.0,Lumbar disc displacement
Intervertebral disc disorders,311132015.0,Prolapsed lumbar intervertebral disc
Intervertebral disc disorders,400274015.0,"Disc displacement, site unspecified, without myelopathy"
Intervertebral disc disorders,359855017.0,Intervertebral disc prolapse NOS
Intervertebral disc disorders,359854018.0,Prolapsed intervertebral disc without myelopathy
Intervertebral disc disorders,75341011.0,Schmorl's nodes
Intervertebral disc disorders,311137014.0,Schmorl's nodes of unspecified region
Intervertebral disc disorders,155341000006118.0,Schmorl's nodes of the thoracic region
Intervertebral disc disorders,155331000006111.0,Schmorl's nodes of the lumbar region
Intervertebral disc disorders,311140014.0,"Schmorl's nodes, region NOS"
Intervertebral disc disorders,543561000006117.0,Cervical disc degeneration
Intervertebral disc disorders,106481000006117.0,Thoracic disc degeneration
Intervertebral disc disorders,733661000006118.0,Lumbar disc degeneration
Intervertebral disc disorders,311141013.0,Degenerative disc disease NOS
Intervertebral disc disorders,311164010.0,Cervical disc prolapse with radiculopathy
Intervertebral disc disorders,311173019.0,Other and unspecified disc disorders
Intervertebral disc disorders,311174013.0,Other disc disorders of unspecified site
Intervertebral disc disorders,311175014.0,Other cervical disc disorders
Intervertebral disc disorders,311176010.0,Other thoracic disc disorders
Intervertebral disc disorders,311177018.0,Other lumbar disc disorders
Intervertebral disc disorders,311179015.0,Annular tear of cervical disc
Intervertebral disc disorders,311180017.0,Resorption of cervical disc
Intervertebral disc disorders,311181018.0,Calcification of cervical disc
Intervertebral disc disorders,311183015.0,Annular tear of thoracic disc
Intervertebral disc disorders,311185010.0,Calcification of thoracic disc
Intervertebral disc disorders,311187019.0,Annular tear of lumbar disc
Intervertebral disc disorders,311188012.0,Resorption of lumbar disc
Intervertebral disc disorders,311189016.0,Calcification of lumbar disc
Intervertebral disc disorders,311191012.0,Cervical disc disorder with radiculopathy
Intervertebral disc disorders,311192017.0,Disc disorders NOS
Intervertebral disc disorders,312620017.0,[X]Other cervical disc displacement
Intervertebral disc disorders,312621018.0,[X]Other cervical disc degeneration
Intervertebral disc disorders,312622013.0,[X]Other cervical disc disorders
Intervertebral disc disorders,395361000006115.0,[X]Lumbar+other intervertebral disc disordrs with myelopathy
Intervertebral disc disorders,312625010.0,[X]Other specified intervertebral disc displacement
Intervertebral disc disorders,312626011.0,[X]Other specified intervertebral disc degeneration
Intervertebral disc disorders,312627019.0,[X]Other specified intervertebral disc disorders
Intervertebral disc disorders,312631013.0,"[X]Cervical disc disorder, unspecified"
Intervertebral disc disorders,461573010.0,[Q] Central disc prolapse
Intervertebral disc disorders,461574016.0,[Q] Posterolateral disc prolapse
Intervertebral disc disorders,461575015.0,[Q] Sequestrated disc prolapse
