Condition,MedCodeId,Term
Other spirochaetal infections,299288010.0,[X]Other bacterial meningitis
Other spirochaetal infections,308710015.0,Other specified erythematous conditions
Other spirochaetal infections,308718010.0,Other exfoliative erythema
Other spirochaetal infections,309342017.0,[X]Erythema in other diseases classified elsewhere
Other spirochaetal infections,1221485013.0,Other neurolysis of peripheral nerve
Other spirochaetal infections,2875141000006113.0,Steere's disease
Other spirochaetal infections,3268561000006115.0,Retinaculotomy of carpal tunnel
Other spirochaetal infections,648201000006115.0,Erythema chronicum migrans
Other spirochaetal infections,648431000006110.0,Erythematous conditions
Other spirochaetal infections,2894721000006112.0,Peripheral nerve procedure
Other spirochaetal infections,7733351000006110.0,Infection of central nervous system caused by Borrelia burgdorferi
Other spirochaetal infections,3631811000006115.0,Erythema chronica migrans
Other spirochaetal infections,7771461000006117.0,Cutaneous B-cell pseudolymphoma caused by Borrelia
Other spirochaetal infections,4063781000006119.0,"Meningitis, bacterial"
Other spirochaetal infections,3631841000006116.0,Erythema chronicum migrans skin condition
Other spirochaetal infections,3162291000006113.0,Spirochetal infection
Other spirochaetal infections,287461014.0,Other spirochaetal infections
Other spirochaetal infections,288092019.0,[X]Other spirochaetal diseases
Other spirochaetal infections,287473014.0,Other specified spirochaetal infections
Other spirochaetal infections,288101016.0,[X]Other specified spirochaetal infections
Other spirochaetal infections,266189018.0,Peripheral nerve operations NOS
Other spirochaetal infections,158829010.0,Bacterial meningitis
Other spirochaetal infections,287393017.0,Other spirochaetal diseases
Other spirochaetal infections,296802015.0,Other specified bacterial meningitis NOS
Other spirochaetal infections,4063771000006117.0,BM - Bacterial meningitis
Other spirochaetal infections,2875161000006112.0,Infection due to Borrelia burgdorferi sensu lato
Other spirochaetal infections,39462014.0,Lyme disease
Other spirochaetal infections,129217018.0,Lyme carditis
Other spirochaetal infections,481996010.0,Peripheral nerve operations
Other spirochaetal infections,485678014.0,Arthritis in Lyme disease
Other spirochaetal infections,2955528012.0,Erythema migrans
Other spirochaetal infections,2390131000000110.0,Borrelial lymphocytoma
Other spirochaetal infections,287470012.0,Other spirochaetal infection NOS
Other spirochaetal infections,287474015.0,Spirochaetal infection NOS
Other spirochaetal infections,296780015.0,Meningitis in other bacterial disease classified elsewhere
Other spirochaetal infections,296788010.0,Unspecified meningitis in bacterial disease EC
Other spirochaetal infections,296789019.0,Other specified bacterial meningitis
Other spirochaetal infections,1927231000006112.8,Lyme neuroborreliosis
Other spirochaetal infections,91031000006110.0,Transposition of ulnar nerve
Other spirochaetal infections,1541151000006113.0,Neurolysis peripheral nerve transposition peripher nerve NEC
Other spirochaetal infections,288102011.0,"[X]Spirochaetal infection, unspecified"
Other spirochaetal infections,287469011.0,Other specified spirochaetal infection
Other spirochaetal infections,296803013.0,Bacterial meningitis NOS
Other spirochaetal infections,308724016.0,Erythematous conditions NOS
Other spirochaetal infections,309341012.0,[X]Other specified erythematous conditions
Other spirochaetal infections,481640018.0,Lyme borreliosis
Other spirochaetal infections,56659013.0,Lyme arthritis
Other spirochaetal infections,399921010.0,Other erythematous conditions NOS
Other spirochaetal infections,1221484012.0,Neurolysis of other trapped periperal nerve
Other spirochaetal infections,3162301000006114.0,Spirochetosis
