Condition,MedCodeId,Term
Acquired aphasia with epilepsy [Landau-Kleffner],299334015.0,[X]Other generalized epilepsy and epileptic syndromes
Acquired aphasia with epilepsy [Landau-Kleffner],317301019.0,[D]Other speech disturbance
Acquired aphasia with epilepsy [Landau-Kleffner],401911015.0,[X]Other disorders of psychological development
Acquired aphasia with epilepsy [Landau-Kleffner],2548763013.0,[D]Dysfluency
Acquired aphasia with epilepsy [Landau-Kleffner],1227655019.0,[V]Problems with speech
Acquired aphasia with epilepsy [Landau-Kleffner],1129811000000119.0,[X]Moderate learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],1550051000000113.0,[X]Profound learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],318036011.0,[X]Other and unspecified speech disturbances
Acquired aphasia with epilepsy [Landau-Kleffner],460637015.0,[V]Problem with voice production
Acquired aphasia with epilepsy [Landau-Kleffner],301521000000111.0,[X]Cocktail party syndrome
Acquired aphasia with epilepsy [Landau-Kleffner],2968901000006115.0,Speech abnormality
Acquired aphasia with epilepsy [Landau-Kleffner],133861000006111.0,Speech development disorder
Acquired aphasia with epilepsy [Landau-Kleffner],362161000006110.0,[X]Acquired aphasia with epilepsy [Landau - Kleffner]
Acquired aphasia with epilepsy [Landau-Kleffner],395241000006114.0,[X]Lisping
Acquired aphasia with epilepsy [Landau-Kleffner],460443011.0,[V]Constitutional states in development
Acquired aphasia with epilepsy [Landau-Kleffner],1.2221091000006112e+16,Aphasia co-occurrent with epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],8337591000006110.0,Significant intellectual disability
Acquired aphasia with epilepsy [Landau-Kleffner],4998911000006110.0,Semantic-pragmatic disorder
Acquired aphasia with epilepsy [Landau-Kleffner],3878501000006115.0,EP - Epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],5007931000006117.0,Acquired aphasia with epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],4997861000006118.0,Language-related cognitive disorder
Acquired aphasia with epilepsy [Landau-Kleffner],299336018.0,[X]Other epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],347021018.0,Language development disorder
Acquired aphasia with epilepsy [Landau-Kleffner],460447012.0,[V]Other constitutional state in development
Acquired aphasia with epilepsy [Landau-Kleffner],5007921000006115.0,Landau-Kleffner syndrome
Acquired aphasia with epilepsy [Landau-Kleffner],48804011.0,Speech impairment
Acquired aphasia with epilepsy [Landau-Kleffner],178739011.0,Epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],253100013.0,Has difficulty with speech
Acquired aphasia with epilepsy [Landau-Kleffner],1485126015.0,O/E - speech delay
Acquired aphasia with epilepsy [Landau-Kleffner],556671000000113.0,[X]Semantic-pragmatic disorder
Acquired aphasia with epilepsy [Landau-Kleffner],295651012.0,Other development delays
Acquired aphasia with epilepsy [Landau-Kleffner],297324019.0,Other forms of epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],296651019.0,[X]Specific disorder of arithmetical skills
Acquired aphasia with epilepsy [Landau-Kleffner],317305011.0,[D]Other speech disturbance NOS
Acquired aphasia with epilepsy [Landau-Kleffner],397992016.0,Speech problem
Acquired aphasia with epilepsy [Landau-Kleffner],399408014.0,Epilepsy NOS
Acquired aphasia with epilepsy [Landau-Kleffner],3878491000006111.0,Epileptic
Acquired aphasia with epilepsy [Landau-Kleffner],3878481000006113.0,Epileptic disorder
Acquired aphasia with epilepsy [Landau-Kleffner],8337571000006114.0,Significant intellectual development disorder
Acquired aphasia with epilepsy [Landau-Kleffner],253102017.0,Speech problem NOS
Acquired aphasia with epilepsy [Landau-Kleffner],297330019.0,Other forms of epilepsy NOS
Acquired aphasia with epilepsy [Landau-Kleffner],133921000006114.0,Speech problem - symptom
Acquired aphasia with epilepsy [Landau-Kleffner],394991000006113.0,[X]Language development disorder NOS
Acquired aphasia with epilepsy [Landau-Kleffner],8337561000006118.0,Significant learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],1550041000000110.0,[X]Mild learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],6518951000006113.0,On examination - speech delay
