Condition,MedCodeId,Term
Psoriasis,357612014.0,Flexural psoriasis
Psoriasis,308725015.0,Psoriasis and similar disorders
Psoriasis,55627011.0,Psoriatic arthropathy
Psoriasis,55628018.0,Psoriatic arthritis
Psoriasis,308730016.0,Psoriatic arthropathy NOS
Psoriasis,308731017.0,Other psoriasis
Psoriasis,308732012.0,Psoriasis unspecified
Psoriasis,308733019.0,Psoriasis annularis
Psoriasis,308734013.0,Psoriasis circinata
Psoriasis,308735014.0,Psoriasis diffusa
Psoriasis,198791000006112.0,Psoriasis discoidea
Psoriasis,308739015.0,Psoriasis geographica
Psoriasis,61797015.0,Guttate psoriasis
Psoriasis,308740018.0,Psoriasis gyrata
Psoriasis,308741019.0,Psoriasis inveterata
Psoriasis,198841000006110.0,Psoriasis ostracea
Psoriasis,308744010.0,Psoriasis palmaris
Psoriasis,308745011.0,Psoriasis plantaris
Psoriasis,308746012.0,Psoriasis punctata
Psoriasis,308747015.0,Pustular psoriasis
Psoriasis,308749017.0,Psoriasis universalis
Psoriasis,308750017.0,Psoriasis vulgaris
Psoriasis,1629311000006117.0,Chronic large plaque psoriasis
Psoriasis,308752013.0,Erythrodermic psoriasis
Psoriasis,1887571000006111.2,Flexural psoriasis
Psoriasis,308753015.0,Psoriasis NOS
Psoriasis,483572016.0,Palmoplantar pustular psoriasis
Psoriasis,308775018.0,Other psoriasis and similar disorders
Psoriasis,357623013.0,Scalp psoriasis
Psoriasis,308776017.0,Psoriasis and similar disorders NOS
Psoriasis,309331014.0,[X]Other psoriasis
Psoriasis,312521010.0,[X]Other psoriatic arthropathies
