Condition,MedCodeId,Term
Diabetes,1667921000000117.0,Type II diabetes mellitus with gastroparesis
Diabetes,84531000006118.0,Type 2 diabetes mellitus with mononeuropathy
Diabetes,84541000006111.0,Type 2 diabetes mellitus with multiple complications
Diabetes,84641000006112.0,Type 2 diabetes mellitus without complication
Diabetes,459311019.0,Type II diabetes mellitus with arthropathy
Diabetes,292582011.0,Type II diabetes mellitus with gangrene
Diabetes,84911000006119.0,Type II diabetes mellitus with multiple complications
Diabetes,914271000006114.0,Type II diabetes mellitus with nephropathy
Diabetes,1.2702411000006116e+16,Type II diabetes mellitus with neurological complications
Diabetes,459306016.0,Type II diabetes mellitus with peripheral angiopathy
Diabetes,85011000006119.0,Type II diabetes mellitus without complication
Diabetes,84471000006119.0,Type 2 diabetes mellitus
Diabetes,84841000006113.0,Type II diabetes mellitus
Diabetes,84981000006114.0,Type II diabetes mellitus with renal complications
Diabetes,84611000006113.0,Type 2 diabetes mellitus with renal complications
Diabetes,84931000006113.0,Type II diabetes mellitus with neurological complications
Diabetes,84561000006110.0,Type 2 diabetes mellitus with neurological complications
Diabetes,85001000006117.0,Type II diabetes mellitus with ulcer
Diabetes,84631000006119.0,Type 2 diabetes mellitus with ulcer
Diabetes,84881000006119.0,Type II diabetes mellitus with gangrene
Diabetes,84511000006112.0,Type 2 diabetes mellitus with gangrene
Diabetes,84991000006112.0,Type II diabetes mellitus with retinopathy
Diabetes,84621000006117.0,Type 2 diabetes mellitus with retinopathy
Diabetes,84851000006110.0,Type II diabetes mellitus - poor control
Diabetes,84481000006116.0,Type 2 diabetes mellitus - poor control
Diabetes,84901000006117.0,Type II diabetes mellitus with mononeuropathy
Diabetes,84921000006110.0,Type II diabetes mellitus with nephropathy
Diabetes,84551000006113.0,Type 2 diabetes mellitus with nephropathy
Diabetes,84891000006116.0,Type II diabetes mellitus with hypoglycaemic coma
Diabetes,84521000006116.0,Type 2 diabetes mellitus with hypoglycaemic coma
Diabetes,84871000006117.0,Type II diabetes mellitus with diabetic cataract
Diabetes,84501000006114.0,Type 2 diabetes mellitus with diabetic cataract
Diabetes,84961000006116.0,Type II diabetes mellitus with peripheral angiopathy
Diabetes,84591000006119.0,Type 2 diabetes mellitus with peripheral angiopathy
Diabetes,84861000006112.0,Type II diabetes mellitus with arthropathy
Diabetes,84491000006118.0,Type 2 diabetes mellitus with arthropathy
Diabetes,84941000006115.0,Type II diabetes mellitus with neuropathic arthropathy
Diabetes,84571000006115.0,Type 2 diabetes mellitus with neuropathic arthropathy
Diabetes,840951000006119.0,Insulin treated Type 2 diabetes mellitus
Diabetes,841351000006110.0,Insulin treated Type II diabetes mellitus
Diabetes,850691000006118.0,Hyperosmolar non-ketotic state in type 2 diabetes mellitus
Diabetes,197761014.0,Type 2 diabetes mellitus
Diabetes,493774016.0,Type II diabetes mellitus
Diabetes,914031000006118.0,Type 2 diabetes mellitus with renal complications
Diabetes,914041000006111.0,Type II diabetes mellitus with renal complications
Diabetes,914071000006115.0,Type 2 diabetes mellitus with neurological complications
Diabetes,914081000006117.0,Type II diabetes mellitus with neurological complications
Diabetes,292577016.0,Type 2 diabetes mellitus with multiple complications
Diabetes,292576013.0,Type II diabetes mellitus with multiple complications
Diabetes,292579018.0,Type 2 diabetes mellitus with ulcer
Diabetes,292581016.0,Type II diabetes mellitus with ulcer
Diabetes,292583018.0,Type 2 diabetes mellitus with gangrene
Diabetes,914151000006112.0,Type 2 diabetes mellitus with retinopathy
Diabetes,914161000006114.0,Type II diabetes mellitus with retinopathy
Diabetes,292590011.0,Type 2 diabetes mellitus - poor control
Diabetes,292589019.0,Type II diabetes mellitus - poor control
Diabetes,457329019.0,Type 2 diabetes mellitus without complication
Diabetes,457330012.0,Type II diabetes mellitus without complication
Diabetes,914221000006113.0,Type 2 diabetes mellitus with mononeuropathy
Diabetes,914231000006111.0,Type II diabetes mellitus with mononeuropathy
Diabetes,914261000006119.0,Type 2 diabetes mellitus with nephropathy
Diabetes,459167016.0,Type 2 diabetes mellitus with hypoglycaemic coma
Diabetes,459169018.0,Type II diabetes mellitus with hypoglycaemic coma
Diabetes,914301000006111.0,Type 2 diabetes mellitus with diabetic cataract
Diabetes,914311000006114.0,Type II diabetes mellitus with diabetic cataract
Diabetes,459308015.0,Type 2 diabetes mellitus with peripheral angiopathy
Diabetes,459310018.0,Type 2 diabetes mellitus with arthropathy
Diabetes,459313016.0,Type 2 diabetes mellitus with neuropathic arthropathy
Diabetes,914391000006116.0,Insulin treated Type 2 diabetes mellitus
Diabetes,1223147012.0,Insulin treated Type II diabetes mellitus
Diabetes,1488898011.0,Hyperosmolar non-ketotic state in type 2 diabetes mellitus
Diabetes,928541000006117.0,Type 2 diabetes mellitus with persistent proteinuria
Diabetes,928551000006115.0,Type II diabetes mellitus with persistent proteinuria
Diabetes,928561000006118.0,Type 2 diabetes mellitus with persistent microalbuminuria
Diabetes,928571000006113.0,Type II diabetes mellitus with persistent microalbuminuria
Diabetes,928581000006111.0,Type 2 diabetes mellitus with ketoacidosis
Diabetes,928601000006118.0,Type 2 diabetes mellitus with ketoacidotic coma
Diabetes,938321000006116.0,Type 2 diabetes mellitus with exudative maculopathy
Diabetes,299621000000117.0,Type 2 diabetes mellitus with gastroparesis
Diabetes,6953901000006115.0,DKA - diabetic ketoacidosis
Diabetes,881501000006110.0,Diabetes + neuropathy
Diabetes,881441000006111.0,Diabetes mellitus - juvenile
Diabetes,881451000006113.0,Diabetes mellitus -adult onset
Diabetes,881461000006110.0,Diabetes+ketoacidosis -no coma
Diabetes,3319861000006118.0,Diabetic autonomic neuropathy
Diabetes,6953861000006110.0,Diabetic ketoacidosis
Diabetes,178798017.0,Diabetic ketoacidosis without coma
Diabetes,4808921000006113.0,Diabetic neuropathic arthropathy
Diabetes,2817479019.0,Hyperglycaemic crisis in diabetes mellitus
Diabetes,887971000006115.0,Preg.+ diabetes mellitus
Diabetes,6022721000006112.0,Proliferative diabetic retinopathy - high risk
Diabetes,902201000006112.0,Reaction: insulin/antidiabetic
Diabetes,356078011.0,Secondary endocrine diabetes mellitus
Diabetes,2586731000000110.0,Under care of community-based diabetes specialist nurse
Diabetes,2586691000000116.0,Under care of hospital-based diabetes specialist nurse
Diabetes,1.2730981000006112e+16,Diabetes mellitus NOS with other specified manifestation
Diabetes,1.273097100000611e+16,Diabetes mellitus with other specified manifestation
Diabetes,913981000006115.0,Insulin dependent diab mell with neuropathic arthropathy
Diabetes,913921000006119.0,Insulin dependent diab mell with peripheral angiopathy
Diabetes,6051171000006117.0,Insulin dependent diabetes mellitus with arthropathy
Diabetes,913621000006112.0,Insulin dependent diabetes mellitus with gangrene
Diabetes,459162010.0,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,6050041000006115.0,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,913771000006115.0,Insulin dependent diabetes mellitus with mononeuropathy
Diabetes,913831000006114.0,Insulin dependent diabetes mellitus with nephropathy
Diabetes,1.1927551000006116e+16,Insulin dependent diabetes mellitus with ulcer
Diabetes,913441000006119.0,Insulin-dependent diabetes mellitus with renal complications
Diabetes,457327017.0,Insulin-dependent diabetes without complication
Diabetes,6030001000006116.0,Insulin-dependent diabetes without complication
Diabetes,5687751000006119.0,Lipoatrophic diabetes mellitus
Diabetes,1.248544100000612e+16,NIDDM with peripheral circulatory disorder
Diabetes,1.2725191000006116e+16,Other specified diabetes mellitus with coma
Diabetes,84311000006118.0,Type 1 diabetes mellitus with arthropathy
Diabetes,84331000006112.0,Type 1 diabetes mellitus with gangrene
Diabetes,84351000006117.0,Type 1 diabetes mellitus with mononeuropathy
Diabetes,84361000006115.0,Type 1 diabetes mellitus with multiple complications
Diabetes,84371000006110.0,Type 1 diabetes mellitus with nephropathy
Diabetes,84411000006111.0,Type 1 diabetes mellitus with peripheral angiopathy
Diabetes,84461000006114.0,Type 1 diabetes mellitus without complication
Diabetes,292550013.0,Type I diabetes mellitus - poor control
Diabetes,459294012.0,Type I diabetes mellitus with arthropathy
Diabetes,913911000006110.0,Type I diabetes mellitus with diabetic cataract
Diabetes,459163017.0,Type I diabetes mellitus with hypoglycaemic coma
Diabetes,84731000006111.0,Type I diabetes mellitus with multiple complications
Diabetes,913851000006119.0,Type I diabetes mellitus with nephropathy
Diabetes,459295013.0,Type I diabetes mellitus with neuropathic arthropathy
Diabetes,913461000006115.0,Type I diabetes mellitus with renal complications
Diabetes,169731000006118.0,Retinal abnormality - diabetes related
Diabetes,1484887015.0,O/E - diabetic maculopathy present both eyes
Diabetes,2159973010.0,O/E - right eye background diabetic retinopathy
Diabetes,2159974016.0,O/E - left eye background diabetic retinopathy
Diabetes,2159975015.0,O/E - right eye preproliferative diabetic retinopathy
Diabetes,2159976019.0,O/E - left eye preproliferative diabetic retinopathy
Diabetes,2159977011.0,O/E - right eye proliferative diabetic retinopathy
Diabetes,2159978018.0,O/E - left eye proliferative diabetic retinopathy
Diabetes,2159979014.0,O/E - right eye diabetic maculopathy
Diabetes,2159980012.0,O/E - left eye diabetic maculopathy
Diabetes,975251000006111.0,O/E - right eye stable treated prolif diabetic retinopathy
Diabetes,975261000006113.0,O/E - left eye stable treated prolif diabetic retinopathy
Diabetes,2549896013.0,O/E - sight threatening diabetic retinopathy
Diabetes,764191000006112.0,Foot abnormality - diabetes related
Diabetes,451410016.0,O/E - Right diabetic foot at risk
Diabetes,451411017.0,O/E - Left diabetic foot at risk
Diabetes,764201000006110.0,Foot abnormality - diabetes related
Diabetes,1488395018.0,O/E - Right diabetic foot - ulcerated
Diabetes,1488396017.0,O/E - Left diabetic foot - ulcerated
Diabetes,2532977011.0,O/E - right chronic diabetic foot ulcer
Diabetes,2532976019.0,O/E - left chronic diabetic foot ulcer
Diabetes,401531012.0,Diabetic - poor control
Diabetes,411891014.0,Unstable diabetes
Diabetes,19931010.0,Brittle diabetes
Diabetes,264716012.0,Diabetic - poor control NOS
Diabetes,2474726011.0,Pan retinal photocoagulation for diabetes
Diabetes,278718015.0,Continuous subcutaneous infusion of insulin
Diabetes,121589010.0,Diabetes mellitus
Diabetes,292466013.0,Diabetes mellitus with no mention of complication
Diabetes,616621000006115.0,"Diabetes mellitus, juvenile type, no mention of complication"
Diabetes,772161000006119.0,Insulin dependent diabetes mellitus
Diabetes,616511000006110.0,"Diabetes mellitus, adult onset, no mention of complication"
Diabetes,223291000000111.0,Maturity onset diabetes
Diabetes,73466011.0,Non-insulin dependent diabetes mellitus
Diabetes,292475010.0,Diabetes mellitus NOS with no mention of complication
Diabetes,2622193012.0,Diabetes mellitus with ketoacidosis
Diabetes,616641000006110.0,"Diabetes mellitus, juvenile type, with ketoacidosis"
Diabetes,616531000006116.0,"Diabetes mellitus, adult onset, with ketoacidosis"
Diabetes,292478012.0,Other specified diabetes mellitus with ketoacidosis
Diabetes,292479016.0,Diabetes mellitus NOS with ketoacidosis
Diabetes,292480018.0,Diabetes mellitus with hyperosmolar coma
Diabetes,292482014.0,"Diabetes mellitus, juvenile type, with hyperosmolar coma"
Diabetes,292483016.0,"Diabetes mellitus, adult onset, with hyperosmolar coma"
Diabetes,292484010.0,Diabetes mellitus NOS with hyperosmolar coma
Diabetes,616381000006111.0,Diabetes mellitus with ketoacidotic coma
Diabetes,616651000006112.0,"Diabetes mellitus, juvenile type, with ketoacidotic coma"
Diabetes,616541000006114.0,"Diabetes mellitus, adult onset, with ketoacidotic coma"
Diabetes,292488013.0,Other specified diabetes mellitus with coma
Diabetes,292489017.0,Diabetes mellitus NOS with ketoacidotic coma
Diabetes,616461000006112.0,Diabetes mellitus with renal manifestation
Diabetes,205225016.0,Diabetic nephropathy
Diabetes,616661000006114.0,"Diabetes mellitus, juvenile type, with renal manifestation"
Diabetes,616551000006111.0,"Diabetes mellitus, adult onset, with renal manifestation"
Diabetes,292495016.0,Other specified diabetes mellitus with renal complications
Diabetes,292496015.0,Diabetes mellitis with nephropathy NOS
Diabetes,616421000006118.0,Diabetes mellitus with ophthalmic manifestation
Diabetes,13771000006110.0,Other specified diabetes mellitus with ophthalmic complicatn
Diabetes,292503016.0,Diabetes mellitus NOS with ophthalmic manifestation
Diabetes,616391000006114.0,Diabetes mellitus with neurological manifestation
Diabetes,616921000006113.0,Diabetic amyotrophy
Diabetes,345487013.0,Diabetes mellitus with neuropathy
Diabetes,616451000006110.0,Diabetes mellitus with polyneuropathy
Diabetes,616481000006119.0,"Diabetes mellitus, adult onset, + neurological manifestation"
Diabetes,13761000006115.0,Other specified diabetes mellitus with neurological comps
Diabetes,292512019.0,Diabetes mellitus NOS with neurological manifestation
Diabetes,616441000006113.0,Diabetes mellitus with peripheral circulatory disorder
Diabetes,616351000006115.0,Diabetes mellitus with gangrene
Diabetes,616831000006118.0,Diabetes with gangrene
Diabetes,616591000006117.0,"Diabetes mellitus, juvenile +peripheral circulatory disorder"
Diabetes,616581000006115.0,"Diabetes mellitus, adult, + peripheral circulatory disorder"
Diabetes,616561000006113.0,"Diabetes mellitus, adult with gangrene"
Diabetes,787101000006114.0,IDDM with peripheral circulatory disorder
Diabetes,674961000006118.0,NIDDM with peripheral circulatory disorder
Diabetes,292523015.0,Diabetes mellitus NOS with peripheral circulatory disorder
Diabetes,772171000006114.0,Insulin dependent diabetes mellitus
Diabetes,787111000006112.0,IDDM-Insulin dependent diabetes mellitus
Diabetes,84281000006115.0,Type 1 diabetes mellitus
Diabetes,84651000006114.0,Type I diabetes mellitus
Diabetes,771501000006119.0,Insulin-dependent diabetes mellitus with renal complications
Diabetes,84801000006111.0,Type I diabetes mellitus with renal complications
Diabetes,84431000006117.0,Type 1 diabetes mellitus with renal complications
Diabetes,771491000006110.0,Insulin-dependent diabetes mellitus with ophthalmic comps
Diabetes,771481000006112.0,Insulin-dependent diabetes mellitus with neurological comps
Diabetes,771381000006115.0,Insulin dependent diabetes mellitus with multiple complicatn
Diabetes,72651000006114.0,Unstable insulin dependent diabetes mellitus
Diabetes,72721000006113.0,Unstable type I diabetes mellitus
Diabetes,72711000006117.0,Unstable type 1 diabetes mellitus
Diabetes,771421000006113.0,Insulin dependent diabetes mellitus with ulcer
Diabetes,84821000006118.0,Type I diabetes mellitus with ulcer
Diabetes,84451000006112.0,Type 1 diabetes mellitus with ulcer
Diabetes,771351000006111.0,Insulin dependent diabetes mellitus with gangrene
Diabetes,771411000006117.0,Insulin dependent diabetes mellitus with retinopathy
Diabetes,84811000006114.0,Type I diabetes mellitus with retinopathy
Diabetes,84441000006110.0,Type 1 diabetes mellitus with retinopathy
Diabetes,772181000006112.0,Insulin dependent diabetes mellitus - poor control
Diabetes,84661000006111.0,Type I diabetes mellitus - poor control
Diabetes,84291000006117.0,Type 1 diabetes mellitus - poor control
Diabetes,772151000006116.0,Insulin dependent diabetes maturity onset
Diabetes,84671000006116.0,Type I diabetes mellitus maturity onset
Diabetes,84301000006116.0,Type 1 diabetes mellitus maturity onset
Diabetes,746791000006111.0,Insulin-dependent diabetes without complication
Diabetes,84831000006115.0,Type I diabetes mellitus without complication
Diabetes,771371000006118.0,Insulin dependent diabetes mellitus with mononeuropathy
Diabetes,771401000006115.0,Insulin dependent diabetes mellitus with polyneuropathy
Diabetes,771391000006117.0,Insulin dependent diabetes mellitus with nephropathy
