Condition,MedCodeId,Term
Noninfective enteritis and colitis,2579429013.0,Idiopathic proctocolitis
Noninfective enteritis and colitis,696071000006114.0,Mucous colitis and/or proctitis
Noninfective enteritis and colitis,85931000006112.0,Ulcerative colitis and/or proctitis
Noninfective enteritis and colitis,435370011.0,Ulcerative proctocolitis
Noninfective enteritis and colitis,302953018.0,Ulcerative ileocolitis
Noninfective enteritis and colitis,107644019.0,Ulcerative colitis
Noninfective enteritis and colitis,496332018.0,Ulcerative rectosigmoiditis
Noninfective enteritis and colitis,496249010.0,Ulcerative proctitis
Noninfective enteritis and colitis,2532953017.0,Exacerbation of ulcerative colitis
Noninfective enteritis and colitis,302956014.0,Ulcerative proctocolitis NOS
Noninfective enteritis and colitis,85891000006115.0,Ulcerative (chronic) enterocolitis
Noninfective enteritis and colitis,85901000006116.0,Ulcerative (chronic) ileocolitis
Noninfective enteritis and colitis,2872721013.0,Ulcerative pancolitis
Noninfective enteritis and colitis,302959019.0,Other idiopathic proctocolitis
Noninfective enteritis and colitis,302961011.0,Other idiopathic proctocolitis NOS
Noninfective enteritis and colitis,302962016.0,Idiopathic proctocolitis NOS
Noninfective enteritis and colitis,303762015.0,[X]Other ulcerative colitis
Noninfective enteritis and colitis,309743013.0,Arthropathy in ulcerative colitis
Noninfective enteritis and colitis,309836013.0,Juvenile arthritis in ulcerative colitis
Noninfective enteritis and colitis,886291000006112.0,Regional enteritis - Crohn
Noninfective enteritis and colitis,3047381000006117.0,Granulomatous enteritis
Noninfective enteritis and colitis,302322010.0,Orofacial Crohn's disease
Noninfective enteritis and colitis,179501000006113.0,Regional enteritis - Crohn's disease
Noninfective enteritis and colitis,56765016.0,Crohn's disease
Noninfective enteritis and colitis,56770011.0,Granulomatous enteritis
Noninfective enteritis and colitis,179571000006119.0,Regional enteritis of the small bowel
Noninfective enteritis and colitis,497569010.0,Regional enteritis of the duodenum
Noninfective enteritis and colitis,302937016.0,Regional enteritis of the jejunum
Noninfective enteritis and colitis,601091000006115.0,Crohn's disease of the terminal ileum
Noninfective enteritis and colitis,302939018.0,Crohn's disease of the ileum unspecified
Noninfective enteritis and colitis,302940016.0,Crohn's disease of the ileum NOS
Noninfective enteritis and colitis,2532958014.0,Exacerbation of Crohn's disease of small intestine
Noninfective enteritis and colitis,302941017.0,Crohn's disease of the small bowel NOS
Noninfective enteritis and colitis,1495442018.0,Regional enteritis of the large bowel
Noninfective enteritis and colitis,179521000006115.0,Regional enteritis of the colon
Noninfective enteritis and colitis,488238014.0,Regional enteritis of the rectum
Noninfective enteritis and colitis,2532950019.0,Exacerbation of Crohn's disease of large intestine
Noninfective enteritis and colitis,396357012.0,Crohn's disease of the large bowel NOS
Noninfective enteritis and colitis,601031000006119.0,Crohn's colitis
Noninfective enteritis and colitis,302946010.0,Regional ileocolitis
Noninfective enteritis and colitis,302947018.0,Regional enteritis NOS
Noninfective enteritis and colitis,1222351011.0,Crohn's disease NOS
Noninfective enteritis and colitis,303761010.0,[X]Other Crohn's disease
Noninfective enteritis and colitis,309744019.0,Arthropathy in Crohn's disease
Noninfective enteritis and colitis,309833017.0,Juvenile arthritis in Crohn's disease
