Condition,MedCodeId,Term
Endometriosis,3545641000006112.0,Endometriosis of the pouch of Douglas
Endometriosis,3742411000006118.5,Internal endometriosis
Endometriosis,1784724014.0,Endometriosis
Endometriosis,126839012.0,Adenomyosis
Endometriosis,126835018.0,Endometriosis of uterus
Endometriosis,770611000006110.0,Internal endometriosis
Endometriosis,355411011.0,Endometriosis of myometrium
Endometriosis,461191000006115.0,Adenomyosis of endometrium
Endometriosis,102424012.0,Endometriosis of cervix
Endometriosis,304791011.0,Endometriosis of uterus NOS
Endometriosis,396767017.0,Endometriosis of ovary
Endometriosis,355412016.0,Chocolate cyst of ovary
Endometriosis,642691000006110.0,Endometriosis of the fallopian tube
Endometriosis,642741000006112.0,Endometriosis of the pelvic peritoneum
Endometriosis,642671000006114.0,Endometriosis of the broad ligament
Endometriosis,106864016.0,Endometriosis of the pouch of Douglas
Endometriosis,642731000006119.0,Endometriosis of the parametrium
Endometriosis,642811000006116.0,Endometriosis of the round ligament
Endometriosis,304796018.0,Endometriosis of the pelvic peritoneum NOS
Endometriosis,642781000006118.0,Endometriosis of the rectovaginal septum and vagina
Endometriosis,642771000006116.0,Endometriosis of the rectovaginal septum
Endometriosis,642831000006110.0,Endometriosis of the vagina
Endometriosis,304798017.0,Endometriosis of the rectovaginal septum and vagina NOS
Endometriosis,642701000006110.0,Endometriosis of the intestine
Endometriosis,642651000006116.0,Endometriosis of the appendix
Endometriosis,642681000006112.0,Endometriosis of the colon
Endometriosis,642801000006119.0,Endometriosis of the rectum
Endometriosis,304799013.0,Endometriosis of the intestine NOS
Endometriosis,89618011.0,Endometriosis in scar of skin
Endometriosis,304801011.0,Other endometriosis
Endometriosis,642661000006119.0,Endometriosis of the bladder
Endometriosis,642721000006117.0,Endometriosis of the lung
Endometriosis,642821000006112.0,Endometriosis of the umbilicus
Endometriosis,642841000006117.0,Endometriosis of the vulva
Endometriosis,304802016.0,Other endometriosis NOS
Endometriosis,304803014.0,Endometriosis NOS
Endometriosis,305247015.0,[X]Other endometriosis
