Condition,MedCodeId,Term
Diverticular disease of the intestine,303127019.0,Diverticulosis of the small intestine unspecified
Diverticular disease of the intestine,303141011.0,Diverticulitis of the small intestine unspecified
Diverticular disease of the intestine,303142016.0,Diverticulitis of the small intestine NOS
Diverticular disease of the intestine,303145019.0,Diverticulitis unspecified
Diverticular disease of the intestine,303146018.0,Diverticulitis NOS
Diverticular disease of the intestine,303151012.0,Perforated diverticulum of small intestine unspecified
Diverticular disease of the intestine,303152017.0,Perforated diverticulum of small intestine NOS
Diverticular disease of the intestine,303159014.0,Diverticula of the intestine NOS
Diverticular disease of the intestine,303374019.0,Intestinal disorders NOS
Diverticular disease of the intestine,303772017.0,[X]Other specified diseases of intestine
Diverticular disease of the intestine,2629541000006111.0,Diverticulum of small intestine
Diverticular disease of the intestine,303156019.0,Perforated diverticulum unspecified
Diverticular disease of the intestine,1.1782171000006116e+16,Perforated diverticulum of intestine
Diverticular disease of the intestine,1.2452641000006118e+16,Perforated diverticulum
Diverticular disease of the intestine,1.1876441000006112e+16,Abscess of colon co-occurrent and due to diverticular disease of colon
Diverticular disease of the intestine,1.1878541000006112e+16,Multiple diverticula of intestine
Diverticular disease of the intestine,3533221000006117.0,Diverticulosis of small intestine and colon
Diverticular disease of the intestine,3896431000006115.0,Enteropathy
Diverticular disease of the intestine,1.1876451000006114e+16,Abscess with diverticular disease of colon
Diverticular disease of the intestine,5085371000006111.0,Colonic diverticular abscess
Diverticular disease of the intestine,303770013.0,[X]Other specified functional disorders of intestine
Diverticular disease of the intestine,303372015.0,Other intestinal disorders NOS
Diverticular disease of the intestine,303766017.0,[X]Other diseases of intestines
Diverticular disease of the intestine,303295010.0,Other disorders of intestine
Diverticular disease of the intestine,303157011.0,Perforated diverticulum of intestine NOS
Diverticular disease of the intestine,1.187853100000612e+16,Asymptomatic diverticulosis of intestine
Diverticular disease of the intestine,2629551000006113.0,Diverticula of small intestine
Diverticular disease of the intestine,303148017.0,Perforated diverticulum of duodenum
Diverticular disease of the intestine,303149013.0,Perforated diverticulum of jejunum
Diverticular disease of the intestine,303150013.0,Perforated diverticulum of ileum
Diverticular disease of the intestine,353440011.0,Diverticular abscess
Diverticular disease of the intestine,450775010.0,Diverticulitis
Diverticular disease of the intestine,303128012.0,Diverticulosis of the small intestine NOS
Diverticular disease of the intestine,105596011.0,Diverticula of intestine
Diverticular disease of the intestine,1222353014.0,Other intestine disorders
Diverticular disease of the intestine,303147010.0,Perforated diverticulum
Diverticular disease of the intestine,1.190481100000612e+16,Perforated diverticulum unspecified
Diverticular disease of the intestine,1.1878551000006114e+16,Diverticulosis of intestine
Diverticular disease of the intestine,818751000006112.0,Heart operations
Diverticular disease of the intestine,20181000006111.0,Other parts of heart or pericardium operations OS
Diverticular disease of the intestine,376621000000113.0,Percutaneous transluminal ablation of atrial wall
Diverticular disease of the intestine,488161000000110.0,Percutaneous transluminal ablation of atrial wall NEC
Diverticular disease of the intestine,537671000006115.0,Cardiac operations
Diverticular disease of the intestine,3044531000006116.0,Diverticulitis of duodenum
Diverticular disease of the intestine,1.1878561000006112e+16,Diverticulosis of duodenum
Diverticular disease of the intestine,3555851000006113.0,Operative procedure on heart
Diverticular disease of the intestine,4786081000006113.0,Diverticulosis of ileum
Diverticular disease of the intestine,271312012.0,Heart operations NOS
