Condition,MedCodeId,Term
Multiple sclerosis (and optic neuritis),41398015.0,Multiple sclerosis
Multiple sclerosis (and optic neuritis),1223979019.0,Disseminated sclerosis
Multiple sclerosis (and optic neuritis),695191000006119.0,Multiple sclerosis of the brain stem
Multiple sclerosis (and optic neuritis),297177019.0,Multiple sclerosis of the spinal cord
Multiple sclerosis (and optic neuritis),297179016.0,Generalised multiple sclerosis
Multiple sclerosis (and optic neuritis),297180018.0,Exacerbation of multiple sclerosis
Multiple sclerosis (and optic neuritis),641211000000118.0,Benign multiple sclerosis
Multiple sclerosis (and optic neuritis),2692565012.0,Primary progressive multiple sclerosis
Multiple sclerosis (and optic neuritis),1682241000006111.0,Relapsing and remitting multiple sclerosis
Multiple sclerosis (and optic neuritis),2674605012.0,Secondary progressive multiple sclerosis
Multiple sclerosis (and optic neuritis),297181019.0,Multiple sclerosis NOS
