Condition,MedCodeId,Term
Other reintal disorders (Macular degeneration),369092019.0,Retinal drusen
Other reintal disorders (Macular degeneration),1231068014.0,Retinal pigment epithelium serous detachment
Other reintal disorders (Macular degeneration),1216693019.0,Retinal pigment epithelium haemorrhagic detachment
Other reintal disorders (Macular degeneration),347719019.0,Retinal pigment epithelial detachment
Other reintal disorders (Macular degeneration),399433012.0,Degeneration of macula and posterior pole
Other reintal disorders (Macular degeneration),399676018.0,Senile macular degeneration
Other reintal disorders (Macular degeneration),78571000006118.0,Unspecified senile macular degeneration
Other reintal disorders (Macular degeneration),2537365016.0,Dry senile macular degeneration
Other reintal disorders (Macular degeneration),2538088014.0,Wet senile macular degeneration
Other reintal disorders (Macular degeneration),753461000006116.0,Kuhnt - Junius degeneration
Other reintal disorders (Macular degeneration),297816017.0,Degeneration of macula or posterior pole NOS
