Condition,MedCodeId,Term
polyneuropathies,891861000006112.0,Neuralgia/neuritis - NOS
polyneuropathies,5008921000006119.0,Retrobulbar neuritis
polyneuropathies,883541000006113.0,Retrobulbar neuritis
polyneuropathies,2626141000006112.0,Alcoholic polyneuropathy
polyneuropathies,1.1925181000006112e+16,Median nerve lesions NOS
polyneuropathies,2984161000006113.0,Morton's metatarsalgia
polyneuropathies,913791000006119.0,Type I diabetes mellitus with mononeuropathy
polyneuropathies,52697011.0,Mumps polyneuropathy
polyneuropathies,84721000006113.0,Type I diabetes mellitus with mononeuropathy
polyneuropathies,913801000006118.0,Insulin dependent diabetes mellitus with polyneuropathy
polyneuropathies,459312014.0,Type II diabetes mellitus with neuropathic arthropathy
polyneuropathies,16455010.0,Gouty neuritis
polyneuropathies,666351000006116.0,Familial neuropathic amyloid
polyneuropathies,1235651015.0,Familial amyloid polyneuropathy type III
polyneuropathies,294662017.0,Korsakov's alcoholic psychosis with peripheral neuritis
polyneuropathies,297475017.0,Other median nerve lesions
polyneuropathies,29902012.0,Median nerve neuritis
polyneuropathies,297477013.0,Median nerve compression in forearm
polyneuropathies,297479011.0,Median nerve lesions NOS
polyneuropathies,399414019.0,Ulnar nerve lesions
polyneuropathies,345456011.0,Neuritis ulnar nerve
polyneuropathies,93418010.0,Cubital tunnel syndrome
polyneuropathies,97213016.0,Tardy ulnar nerve palsy
polyneuropathies,297485016.0,Canal of Guyon compression
polyneuropathies,413630015.0,Ulnar nerve entrapment
polyneuropathies,475273015.0,Ulnar neuropathy
polyneuropathies,297487012.0,Ulnar nerve lesion NOS
polyneuropathies,297488019.0,Radial nerve lesions
polyneuropathies,297489010.0,Sensory branch of radial nerve lesion
polyneuropathies,297490018.0,Posterior interosseous nerve lesion
polyneuropathies,297491019.0,Radial nerve lesion NOS
polyneuropathies,2536776010.0,Causalgia
polyneuropathies,50702011.0,Mononeuritis multiplex
polyneuropathies,368388010.0,Median nerve entrapment
polyneuropathies,297493016.0,Other upper limb mononeuritis
polyneuropathies,297494010.0,Mononeuritis upper limb NOS
polyneuropathies,698001000006119.0,Mononeuritis lower limb
polyneuropathies,490703010.0,Sciatic nerve lesion
polyneuropathies,140945016.0,Meralgia paraesthetica
polyneuropathies,483022012.0,Femoral nerve lesions
polyneuropathies,1778567016.0,Common peroneal nerve lesion
polyneuropathies,1786691018.0,Lateral popliteal nerve lesion
polyneuropathies,1778686017.0,Tibial nerve lesion
polyneuropathies,712431000006111.0,Medial popliteal nerve lesion
polyneuropathies,78977014.0,Tarsal tunnel syndrome
polyneuropathies,297500014.0,Plantar nerve lesion
polyneuropathies,50335015.0,Morton's metatarsalgia
polyneuropathies,50336019.0,Morton's neuralgia
polyneuropathies,297503011.0,Plantar nerve lesion NOS
polyneuropathies,474333019.0,Superficial peroneal nerve lesion
polyneuropathies,297504017.0,Deep peroneal nerve lesion
polyneuropathies,297505016.0,Other mononeuritis lower limb
polyneuropathies,297506015.0,Unspecified mononeuritis lower limb
polyneuropathies,399415018.0,Mononeuritis of unspecified site NOS
polyneuropathies,345457019.0,Peripheral neuropathy - hereditary or idiopathic
polyneuropathies,297511018.0,Hereditary and idiopathic peripheral neuropathy
polyneuropathies,108062014.0,Hereditary peripheral neuropathy
polyneuropathies,187824013.0,Dejerine-Sottas disease
polyneuropathies,297519016.0,Hereditary peripheral neuropathy NOS
polyneuropathies,84200019.0,Peroneal muscular atrophy
polyneuropathies,84201015.0,Charcot-Marie-Tooth disease
polyneuropathies,545421000006111.0,Charcot's atrophy
polyneuropathies,1846861000006111.2,Charcot-Marie-Tooth syndrome
polyneuropathies,297522019.0,Peroneal muscular atrophy NOS
polyneuropathies,19796013.0,Hereditary sensory neuropathy
polyneuropathies,42524012.0,Refsum's disease
polyneuropathies,55426011.0,Idiopathic progressive polyneuropathy
polyneuropathies,297525017.0,Neuropathy in association with hereditary ataxia
polyneuropathies,70659018.0,Polyneuropathy
polyneuropathies,71168014.0,Peripheral neuropathy
polyneuropathies,1777664015.0,Hereditary motor and sensory neuropathy
polyneuropathies,1786065018.0,Hereditary motor and sensory neuropathy type I
polyneuropathies,1786163010.0,Hereditary motor and sensory neuropathy type II
polyneuropathies,1219655013.0,Hereditary motor and sensory neuropathy type III
polyneuropathies,297528015.0,Other idiopathic peripheral neuropathy
polyneuropathies,297530018.0,Other idiopathic peripheral neuropathy NOS
polyneuropathies,297531019.0,Hereditary or idiopathic peripheral neuropathy NOS
polyneuropathies,399416017.0,Inflammatory and toxic neuropathy
polyneuropathies,99281000006115.0,Toxic neuropathy
polyneuropathies,68321016.0,Guillain-Barre syndrome
polyneuropathies,211331000006117.0,Postinfectious polyneuritis
polyneuropathies,478396017.0,Miller-Fisher syndrome
polyneuropathies,297540015.0,Polyneuropathy in collagen vascular disease
polyneuropathies,297543018.0,Polyneuropathy in polyarteritis nodosa
polyneuropathies,297545013.0,Polyneuropathy in collagen vascular disease NOS
polyneuropathies,297553017.0,Polyneuropathy in disease EC
polyneuropathies,297554011.0,Polyneuropathy in amyloidosis
polyneuropathies,504101018.0,Polyneuropathy in beriberi
polyneuropathies,297555012.0,Polyneuropathy in vitamin B deficiency
polyneuropathies,345519017.0,Polyneuropathy in diphtheria
polyneuropathies,297558014.0,Polyneuropathy in hypoglycaemia
polyneuropathies,215001000006114.0,Polyneuropathy in mumps
polyneuropathies,297564019.0,Polyneuropathy in porphyria
polyneuropathies,297566017.0,Polyneuropathy in sarcoidosis
polyneuropathies,215061000006110.0,Polyneuropathy in uraemia
polyneuropathies,297569012.0,Polyneuropathy in disease NOS
polyneuropathies,14103017.0,Alcoholic polyneuropathy
polyneuropathies,214871000006114.0,Polyneuropathy due to drugs
polyneuropathies,297571012.0,Other toxic agent polyneuropathy
polyneuropathies,345580013.0,Intercostal neuropathy
polyneuropathies,778621000006116.0,"Inflammatory polyneuropathy, unspecified"
polyneuropathies,297574016.0,Other toxic or inflammatory neuropathy
polyneuropathies,297575015.0,Serum neuropathy
polyneuropathies,345594014.0,Axonal sensorimotor neuropathy
polyneuropathies,399418016.0,Toxic or inflammatory neuropathy NOS
polyneuropathies,450558019.0,Polyneuropathy unspecified
polyneuropathies,297656018.0,Other specified disorders of peripheral nervous system
polyneuropathies,297658017.0,Peripheral nervous system disorder NOS
polyneuropathies,299358016.0,[X]Other lesions of median nerve
polyneuropathies,299359012.0,[X]Other mononeuropathies of upper limb
polyneuropathies,299360019.0,[X]Other mononeuropathies of lower limb
polyneuropathies,299361015.0,[X]Other specified mononeuropathies
polyneuropathies,299362010.0,[X]Other mononeuropathies in diseases classified elsewhere
polyneuropathies,422921000006119.0,[X]Polyneuropathies & other disord of peripheral nerv syst
polyneuropathies,299364011.0,[X]Other hereditary and idiopathic neuropathies
polyneuropathies,299365012.0,[X]Other inflammatory polyneuropathies
polyneuropathies,299366013.0,[X]Other specified polyneuropathies
polyneuropathies,422971000006118.0,[X]Polyneuropathy/other endocrine+metabolic diseases CE
polyneuropathies,422981000006115.0,[X]Polyneuropathy/other musculoskeletal disorders CE
polyneuropathies,299375010.0,"[X]Inflammatory polyneuropathy, unspecified"
polyneuropathies,359071000006116.0,"[X] Polyneuropathy, unspecified"
polyneuropathies,498448012.0,Neuropathic foot ulcer
polyneuropathies,500766011.0,Neuropathic arthropathy
polyneuropathies,675631000006115.0,Neuropathic arthritis
polyneuropathies,311114015.0,Neuropathic spondylopathy
polyneuropathies,158497012.0,Ulnar neuritis
polyneuropathies,322645015.0,Neuropathic foot blister
