Condition,MedCodeId,Term
Migraine,2570161000006115.0,Classical migraine
Migraine,63055014.0,Migraine
Migraine,7596016.0,Classical migraine
Migraine,7595017.0,Migraine with aura
Migraine,93295014.0,Common migraine
Migraine,93294013.0,Migraine without aura
Migraine,93296010.0,Atypical migraine
Migraine,297336013.0,Common migraine NOS
Migraine,297337016.0,Migraine variants
Migraine,126030010.0,Abdominal migraine
Migraine,138248010.0,Basilar migraine
Migraine,158460019.0,Ophthalmic migraine
Migraine,1746951000000114.0,Migraine induced by oestrogen contraceptive
Migraine,297351016.0,Migraine variant NOS
Migraine,297352011.0,Other forms of migraine
Migraine,98501012.0,Hemiplegic migraine
Migraine,82623012.0,Ophthalmoplegic migraine
Migraine,700211000006115.0,Moebius' ophthalmoplegic migraine
Migraine,345355014.0,Status migrainosus
Migraine,297354012.0,Complicated migraine
Migraine,297355013.0,Other forms of migraine NOS
Migraine,297356014.0,Migraine NOS
Migraine,299338017.0,[X]Other migraine
Migraine,221281000000113.0,Migraine - menstrual
