Condition,MedCodeId,Term
Iron deficiency anaemia,2581000000117.0,Complete post-natal care
Iron deficiency anaemia,265147017.0,Screening invite -not attended
Iron deficiency anaemia,293864013.0,Iron deficiency anaemia due to dietary causes
Iron deficiency anaemia,745811000006118.0,Iron deficiency anaemia due to chronic blood loss
Iron deficiency anaemia,507619019.0,Asiderotic anaemia
Iron deficiency anaemia,745851000006117.0,Iron deficiency anaemias
Iron deficiency anaemia,745801000006116.0,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,351092018.0,Normocytic anaemia due to chronic blood loss
Iron deficiency anaemia,507621012.0,Sideropenic anaemia
Iron deficiency anaemia,219431000006113.0,Plummer - Vinson syndrome
Iron deficiency anaemia,294567019.0,[X]Other iron deficiency anaemias
Iron deficiency anaemia,755101000006110.0,Kelly-Paterson syndrome
Iron deficiency anaemia,293877016.0,Other specified iron deficiency anaemia NOS
Iron deficiency anaemia,293888010.0,Iron deficiency anaemia NOS
Iron deficiency anaemia,504528016.0,Achlorhydric anaemia
Iron deficiency anaemia,281961000006111.0,Kelly - Paterson syndrome
Iron deficiency anaemia,132937017.0,Plummer-Vinson syndrome
Iron deficiency anaemia,293880015.0,Unspecified iron deficiency anaemia
Iron deficiency anaemia,293884012.0,Chlorotic anaemia
Iron deficiency anaemia,399195014.0,Other specified iron deficiency anaemia
Iron deficiency anaemia,132939019.0,Sideropenic dysphagia
