Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
HIV disease,88415009.0,825821000006110.0,HIV disease resulting in mycobacterial infection
HIV disease,363346000.0,829211000006116.0,Human immunodeficiency virus with secondary cancers
HIV disease,165816005.0,257855012.0,HIV positive
HIV disease,699433000.0,2984517011.0,AIDS carrier
HIV disease,62479008.0,103844015.0,Acquired immune deficiency syndrome
HIV disease,86406008.0,143288017.0,Human immunodeficiency virus infection
HIV disease,91947003.0,152322017.0,Asymptomatic human immunodeficiency virus infection
HIV disease,95892003.0,512343012.0,HIV infection with persistent generalised lymphadenopathy
HIV disease,186706006.0,287010012.0,Human immunodeficiency virus with constitutional disease
HIV disease,186707002.0,287012016.0,Human immunodeficiency virus with neurological disease
HIV disease,186708007.0,287013014.0,Human immunodeficiency virus with secondary infection
HIV disease,713572001.0,3290189011.0,Human immunodeficiency virus with secondary cancers
HIV disease,943041000000105.0,2412691000000112.0,"HIV disease result/haematological+immunologic abnorms,NEC"
HIV disease,86406008.0,143288017.0,HIV disease resulting in unspecified malignant neoplasm
HIV disease,186708007.0,287013014.0,HIV disease resulting/unspcf infectious+parasitic disease
HIV disease,86406008.0,143288017.0,Human immunodeficiency virus with other clinical findings
HIV disease,86406008.0,143288017.0,Acquired human immunodeficiency virus infection syndrome NOS
HIV disease,81000119104.0,2967570018.0,Human immunodef virus resulting in other disease
HIV disease,420818005.0,2617389018.0,HIV disease resulting in mycobacterial infection
HIV disease,81000119104.0,2967570018.0,HIV disease resulting in cytomegaloviral disease
HIV disease,81000119104.0,2967570018.0,HIV disease resulting in candidiasis
HIV disease,420403001.0,2617400016.0,HIV disease resulting in Pneumocystis carinii pneumonia
HIV disease,420403001.0,2617400016.0,HIV disease resulting in Pneumocystis jirovecii pneumonia
HIV disease,186708007.0,287013014.0,HIV disease resulting in multiple infections
HIV disease,420524008.0,2617386013.0,HIV disease resulting in Kaposi's sarcoma
HIV disease,420524008.0,2614767011.0,HIV disease resulting in Kaposi sarcoma
HIV disease,713897006.0,3297968018.0,HIV disease resulting in Burkitt's lymphoma
HIV disease,442537007.0,2816358010.0,HIV dis resulting oth types of non-Hodgkin's lymphoma
HIV disease,713572001.0,3290189011.0,HIV disease resulting in multiple malignant neoplasms
HIV disease,421671002.0,2614782018.0,HIV disease resulting in lymphoid interstitial pneumonitis
HIV disease,422003001.0,2622348012.0,HIV disease resulting in wasting syndrome
HIV disease,86406008.0,143288017.0,"HIV dis reslt/oth mal neopl/lymph,h'matopoetc+reltd tissu"
HIV disease,86406008.0,143288017.0,[X]Human immunodeficiency virus disease
HIV disease,186708007.0,287013014.0,[X]HIV disease resulting in other viral infections
HIV disease,186708007.0,287013014.0,[X]HIV disease resulting in multiple infections
HIV disease,186708007.0,287013014.0,[X]HIV disease resulting/other infectious+parasitic diseases
HIV disease,442537007.0,2816358010.0,[X]HIV disease resulting in other non-Hodgkin's lymphoma
HIV disease,943041000000105.0,2412691000000112.0,"[X]HIV disease result/haematological+immunologic abnorms,NEC"
HIV disease,86406008.0,143288017.0,[X]HIV disease resulting in other specified conditions
HIV disease,86406008.0,143288017.0,[X]Unspecified human immunodeficiency virus [HIV] disease
HIV disease,421529006.0,2622767013.0,[X]Dementia in human immunodef virus [HIV] disease
HIV disease,165816005.0,257855012.0,[D]Laboratory evidence of human immunodeficiency virus [HIV]
HIV disease,427921000000108.0,938141000000118.0,[V]Asymptomatic human immunodeficency virus infection status
