Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Tuberculosis,4445009.0,1230097015.0,Tuberculosis of genitourinary system
Tuberculosis,39621005.0,66448010.0,Other gallbladder disorders
Tuberculosis,56717001.0,94320019.0,Tuberculosis of other organs
Tuberculosis,17653001.0,1494889019.0,Tuberculosis of bones and joints
Tuberculosis,189361002.0,290904010.0,Neop uncertain behaviour of digestive and respiratory system
Tuberculosis,47604008.0,79348014.0,Miliary tuberculosis
Tuberculosis,182159002.0,281631019.0,Disseminated tuberculosis
Tuberculosis,14188007.0,476139013.0,Tuberculosis of hip
Tuberculosis,74181004.0,123189010.0,Tuberculosis of other female genital organs
Tuberculosis,24235005.0,40681016.0,Tuberculous hydrothorax
Tuberculosis,186195008.0,286239011.0,"Tuberculosis of lung, confirmed histologically"
Tuberculosis,186225008.0,286270015.0,"Tuberculosis of intestines, peritoneum and mesenteric glands"
Tuberculosis,82796002.0,137345013.0,Tuberculosis - scrofuloderma
Tuberculosis,203263006.0,311912015.0,Tuberculosis of cervical spine
Tuberculosis,161414005.0,251538012.0,[V] Personal history of pulmonary tuberculosis
Tuberculosis,35984006.0,60049017.0,Tuberculosis of spine
Tuberculosis,15284007.0,195678010.0,Tuberculosis oesophagus
Tuberculosis,203278004.0,311927015.0,Tuberculosis of the bones of the shoulder region
Tuberculosis,154283005.0,239551014.0,Other respiratory tuberculosis
Tuberculosis,473151000.0,2956178010.0,History of tuberculosis drug therapy
Tuberculosis,186192006.0,286236016.0,Resp TB bacteriologically and histologically confirmed
Tuberculosis,10893003.0,18908019.0,Tuberculous adenitis
Tuberculosis,20372007.0,34267015.0,Tuberculosis of prostate
Tuberculosis,190710003.0,293128014.0,Tuberculous arthritis
Tuberculosis,44572005.0,1230111017.0,Peritonitis - tuberculous
Tuberculosis,84194006.0,139628019.0,Tuberculous oophoritis
Tuberculosis,186200004.0,286245015.0,"Tuberculous pleurisy, conf bacteriologically/histologically"
Tuberculosis,193787009.0,298355010.0,Keratitis due to tuberculosis
Tuberculosis,416903004.0,2549441013.0,Tuberculoma of spinal cord
Tuberculosis,49107007.0,81815010.0,Tuberculosis of eye
Tuberculosis,11999007.0,667971000000118.0,Latent tuberculosis
Tuberculosis,10706006.0,18595015.0,Tuberculosis of meninges and central nervous system
Tuberculosis,78436002.0,130160016.0,Tuberculosis of intrathoracic lymph nodes
Tuberculosis,80003002.0,132731014.0,Tuberculous pneumonia
Tuberculosis,85692003.0,142044014.0,Tuberculosis of tracheobronchial lymph nodes
Tuberculosis,78436002.0,130160016.0,TB intrathoracic lymph nodes confirm bact histologically
Tuberculosis,14527007.0,24683016.0,Tuberculous empyema
Tuberculosis,82495004.0,136831015.0,Tuberculosis of mediastinal lymph nodes
Tuberculosis,58437007.0,97107015.0,Tuberculous meningitis
Tuberculosis,2028007.0,4502016.0,Bazin's disease - erythema induratum - TB hypersensitivity
Tuberculosis,58764007.0,97655016.0,Tuberculous osteomylelytis
Tuberculosis,417484006.0,2548529013.0,Tuberculous abscess of spinal cord
Tuberculosis,88356006.0,146495016.0,Primary tuberculous complex
Tuberculosis,35984006.0,1228336010.0,Tuberculosis of vertebral column - Pott's
Tuberculosis,170525009.0,264413015.0,TB - tuberculosis notification
Tuberculosis,77038006.0,127902015.0,Tuberculosis of peripheral lymph nodes
Tuberculosis,154283005.0,239551014.0,Pulmonary tuberculosis
Tuberculosis,44572005.0,74349016.0,Tuberculous peritonitis
Tuberculosis,271423008.0,406201015.0,Tuberculosis of skin and subcutaneous tissue
Tuberculosis,203264000.0,311913013.0,Tuberculosis of thoracic spine
Tuberculosis,192745001.0,296922015.0,Tuberculous intracranial abscess
Tuberculosis,74610006.0,123913018.0,Tuberculosis with erythema nodosum hypersensitivity reaction
Tuberculosis,34320001.0,57296016.0,Tuberculous myelitis
Tuberculosis,35984006.0,1228335014.0,Tuberculosis of spine (Pott's)
Tuberculosis,203266003.0,311915018.0,Tuberculosis of sacrum/coccyx
Tuberculosis,74610006.0,123913018.0,Tuberculous erythema nodosum
Tuberculosis,416265003.0,2548770013.0,Tuberculoma of brain
Tuberculosis,80602006.0,1788181018.0,Nodular lung tuberculosis
Tuberculosis,17136009.0,1221477016.0,Tuberculosis of knee
Tuberculosis,74387008.0,123534017.0,Tuberculosis of hilar lymph nodes
Tuberculosis,203269005.0,311918016.0,Tuberculosis of the upper arm bone
Tuberculosis,186172004.0,286214019.0,Tuberculous pleurisy in primary progressive tuberculosis
Tuberculosis,186269001.0,286323019.0,Tuberculosis of ear
Tuberculosis,71375000.0,118567019.0,Tuberculous mastoiditis
Tuberculosis,35786001.0,59684010.0,Tuberculoma of meninges
Tuberculosis,186202007.0,286247011.0,Respiratory TB not confirmed bact or histologically
Tuberculosis,38115001.0,64723010.0,Tuberculosis of spinal meninges
Tuberculosis,28399005.0,47540018.0,Tuberculosis spleen
Tuberculosis,186270000.0,286325014.0,Tuberculosis of adrenal glands - Addison's disease
Tuberculosis,417484006.0,2548529013.0,Tuberculous intraspinal abscess
