Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Cerebrovascular diseases,41902000.0,493147010.0,Blood cross-matching
Cerebrovascular diseases,365641003.0,488947014.0,Minor blood groups
Cerebrovascular diseases,991901000000101.0,2567581000000118.0,ABO blood grouping
Cerebrovascular diseases,274100004.0,409860011.0,Stroke due to intracerebral haemorrhage
Cerebrovascular diseases,49422009.0,495394013.0,Cortical haemorrhage
Cerebrovascular diseases,195190007.0,300322016.0,Cerebral infarction due to embolism of cerebral arteries
Cerebrovascular diseases,62914000.0,104563015.0,Other and unspecified intracranial haemorrhage
Cerebrovascular diseases,266253001.0,395777014.0,Precerebral arterial occlusion
Cerebrovascular diseases,230699008.0,345655015.0,Pure motor lacunar syndrome
Cerebrovascular diseases,4557003.0,7845011.0,Unstable angina
Cerebrovascular diseases,58612006.0,1231860015.0,Lateral myocardial infarction NOS
Cerebrovascular diseases,274100004.0,2819959010.0,Intracerebral haemorrhage
Cerebrovascular diseases,195168007.0,300277011.0,"Intracerebral haemorrhage, intraventricular"
Cerebrovascular diseases,274100004.0,409860011.0,"Intracerebral haemorrhage in hemisphere, unspecified"
Cerebrovascular diseases,398274000.0,1786198013.0,Thrombosis - coronary
Cerebrovascular diseases,233838001.0,350371016.0,Posterior myocardial infarction NOS
Cerebrovascular diseases,164865005.0,256452010.0,ECG: myocardial infarct NOS
Cerebrovascular diseases,194856005.0,299808017.0,Subsequent myocardial infarction of other sites
Cerebrovascular diseases,276284000.0,412361011.0,Subarachnoid haemorrhage from basilar artery
Cerebrovascular diseases,194856005.0,299808017.0,Subsequent myocardial infarction
Cerebrovascular diseases,194857001.0,299811016.0,Subsequent myocardial infarction of anterior wall
Cerebrovascular diseases,195154000.0,300242011.0,Ruptured berry aneurysm
Cerebrovascular diseases,164865005.0,256452010.0,ECG: myocardial infarction
Cerebrovascular diseases,195216008.0,300370010.0,Left sided CVA
Cerebrovascular diseases,195189003.0,300321011.0,Cerebral infarction due to thrombosis of cerebral arteries
Cerebrovascular diseases,230690007.0,345635016.0,CVA - Cerebrovascular accident unspecified
Cerebrovascular diseases,195182007.0,300309012.0,Vertebral artery occlusion
Cerebrovascular diseases,410430005.0,2472091019.0,Cardio-respiratory arrest
Cerebrovascular diseases,311796008.0,455422014.0,Postoperative subendocardial myocardial infarction
Cerebrovascular diseases,233846000.0,350381017.0,Ventric septal defect/curr comp fol acut myocardal infarctn
