Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Inflammatory diseases of the female pelvic organs,8258000.0,14627016.0,Perioophoritis unspecified
Inflammatory diseases of the female pelvic organs,46536000.0,77563016.0,Salpingo-oophoritis unspecified
Inflammatory diseases of the female pelvic organs,88157006.0,146147019.0,Salpingitis unspecified
Inflammatory diseases of the female pelvic organs,56321006.0,93656019.0,Perisalpingitis unspecified
Inflammatory diseases of the female pelvic organs,46536000.0,77563016.0,Unspecified salpingitis and oophoritis NOS
Inflammatory diseases of the female pelvic organs,46536000.0,77563016.0,Salpingitis and oophoritis unspecified
Inflammatory diseases of the female pelvic organs,76047005.0,126311015.0,Oophoritis unspecified
Inflammatory diseases of the female pelvic organs,46536000.0,77563016.0,Tubo-ovarian inflammatory disease
Inflammatory diseases of the female pelvic organs,5552004.0,497284017.0,Disorder of ovary
Inflammatory diseases of the female pelvic organs,88157006.0,3012514018.0,Inflammation of fallopian tube
Inflammatory diseases of the female pelvic organs,78095005.0,129606011.0,Hematosalpinx
Inflammatory diseases of the female pelvic organs,198142001.0,3005111017.0,Chronic salpingitis and oophoritis
Inflammatory diseases of the female pelvic organs,46536000.0,3005963013.0,Salpingitis and oophoritis
Inflammatory diseases of the female pelvic organs,76047005.0,3005340013.0,Inflammation of ovary
Inflammatory diseases of the female pelvic organs,398319002.0,1777857015.0,Abscess of fallopian tube
Inflammatory diseases of the female pelvic organs,46536000.0,3005141015.0,Inflammation of ovary and fallopian tube
Inflammatory diseases of the female pelvic organs,5552004.0,10264010.0,Ovarian disorder
Inflammatory diseases of the female pelvic organs,78095005.0,503762012.0,Haematosalpinx
Inflammatory diseases of the female pelvic organs,198142001.0,304659018.0,Chronic salpingitis and oophoritis NOS
Inflammatory diseases of the female pelvic organs,21711003.0,36435017.0,Hydrosalpinx
Inflammatory diseases of the female pelvic organs,32290008.0,53944014.0,Salpingocele
Inflammatory diseases of the female pelvic organs,32582007.0,54399018.0,Chronic oophoritis
Inflammatory diseases of the female pelvic organs,55551005.0,92337013.0,Chronic salpingitis
Inflammatory diseases of the female pelvic organs,198142001.0,304659018.0,Chronic salpingo-oophoritis
Inflammatory diseases of the female pelvic organs,198143006.0,304660011.0,Chronic perisalpingitis
Inflammatory diseases of the female pelvic organs,397810006.0,1777414016.0,Pyosalpinx
Inflammatory diseases of the female pelvic organs,398319002.0,1786208014.0,Fallopian tube abscess
Inflammatory diseases of the female pelvic organs,198142001.0,887091000006118.0,Chronic salpingitis/oophoritis
Inflammatory diseases of the female pelvic organs,46536000.0,77564010.0,Salpingo-oophoritis
Inflammatory diseases of the female pelvic organs,58949002.0,97962011.0,Tubo-ovarian abscess
Inflammatory diseases of the female pelvic organs,32290008.0,53943015.0,Hernia of fallopian tube
Inflammatory diseases of the female pelvic organs,397810006.0,1785972010.0,Pyosalpingitis
Inflammatory diseases of the female pelvic organs,198141008.0,304658014.0,Chronic perioophoritis
Inflammatory diseases of the female pelvic organs,58949002.0,3005973010.0,Tubo ovarian abscess
Inflammatory diseases of the female pelvic organs,36742000.0,61288015.0,Adenosis of fallopian tube
Inflammatory diseases of the female pelvic organs,65984002.0,109584011.0,Follicular salpingitis
Inflammatory diseases of the female pelvic organs,7415003.0,13226012.0,Abscess of ovary
Inflammatory diseases of the female pelvic organs,36742000.0,486535019.0,Adenosalpingitis
Inflammatory diseases of the female pelvic organs,65984002.0,109583017.0,Salpingitis follicularis
