Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Ischaemic heart diseases,175021005.0,271087015.0,Allograft replacement of coronary artery
Ischaemic heart diseases,175029007.0,271097012.0,Prosthetic replacement of coronary artery
Ischaemic heart diseases,164870003.0,256458014.0,ECG: subendocardial infarct
Ischaemic heart diseases,164867002.0,256454011.0,ECG: old myocardial infarction
Ischaemic heart diseases,164871004.0,256459018.0,ECG: lateral infarction
Ischaemic heart diseases,164861001.0,1205556017.0,ECG:shows myocardial ischaemia
Ischaemic heart diseases,164869004.0,256457016.0,ECG:posterior/inferior infarct
Ischaemic heart diseases,175045009.0,271114019.0,Connection of mammary artery to coronary artery
Ischaemic heart diseases,3546002.0,6979016.0,Saphenous vein graft replacement of coronary artery
Ischaemic heart diseases,164868007.0,256455012.0,ECG: antero-septal infarct.
Ischaemic heart diseases,168939002.0,2666780014.0,Coronary arteriograph.abnormal
Ischaemic heart diseases,232717009.0,348640013.0,Other autograft replacement of coronary artery
Ischaemic heart diseases,11101003.0,19234014.0,Transluminal balloon angioplasty of coronary artery
Ischaemic heart diseases,232717009.0,348640013.0,Connection of other thoracic artery to coronary artery
Ischaemic heart diseases,175036008.0,271105012.0,Revision of bypass for coronary artery
Ischaemic heart diseases,168935008.0,262243016.0,Angiocardiography abnormal
Ischaemic heart diseases,810681000000101.0,2115181000000110.0,Coronary microvascular disease
Ischaemic heart diseases,72092001.0,119795011.0,Atherosclerotic cardiovascular disease
Ischaemic heart diseases,71908006.0,119481012.0,Ventricular fibrillation
Ischaemic heart diseases,698378009.0,2974157013.0,Coronary artery bypass graft operation planned
Ischaemic heart diseases,736964008.0,3525952013.0,Prosthetic replacement of three coronary arteries
Ischaemic heart diseases,232719007.0,348647011.0,Single implantation thoracic artery into coronary artery NEC
Ischaemic heart diseases,164865005.0,256452010.0,ECG: myocardial infarct NOS
Ischaemic heart diseases,194821006.0,299742017.0,Coronary thrombosis not resulting in myocardial infarction
Ischaemic heart diseases,265481001.0,394286010.0,Double anastomosis of mammary arteries to coronary arteries
Ischaemic heart diseases,315614006.0,460133017.0,Coronary heart disease annual review
Ischaemic heart diseases,4557003.0,7845011.0,Unstable angina
Ischaemic heart diseases,811901000000107.0,2117731000000119.2,Angina self-management plan agreed
Ischaemic heart diseases,175037004.0,271106013.0,Revision of bypass for one coronary artery
Ischaemic heart diseases,399261000.0,1767181012.0,[V]Presence of coronary artery bypass graft
Ischaemic heart diseases,232720001.0,348649014.0,Double anastom thoracic arteries to coronary arteries NEC
Ischaemic heart diseases,311792005.0,455418016.0,Postoperative transmural myocardial infarction anterior wall
Ischaemic heart diseases,1012701000000104.0,2574481000000119.0,Blood bicarbonate level
Ischaemic heart diseases,166663004.0,258968018.0,Cardiac enzymes abnormal
Ischaemic heart diseases,232726007.0,354901000000117.0,Percutaneous transluminal atherectomy of coronary artery
Ischaemic heart diseases,59021001.0,98087016.0,Angina decubitus
Ischaemic heart diseases,194856005.0,299808017.0,Subsequent myocardial infarction
Ischaemic heart diseases,428375006.0,2692299011.0,[V]Presence of coronary angioplasty implant and graft
Ischaemic heart diseases,232717009.0,348640013.0,Other autograft bypass of coronary artery
Ischaemic heart diseases,311796008.0,455422014.0,Postoperative subendocardial myocardial infarction
Ischaemic heart diseases,175039001.0,271108014.0,Revision of bypass for three coronary arteries
Ischaemic heart diseases,23687008.0,39773018.0,Coronary artery spasm
Ischaemic heart diseases,413838009.0,2534672016.0,Other chronic ischaemic heart disease
Ischaemic heart diseases,315025001.0,459487012.0,Refractory angina
Ischaemic heart diseases,232719007.0,348647011.0,Autograft replacement of one coronary artery NEC
Ischaemic heart diseases,443502000.0,2842265012.0,Atherosclerotic heart disease
Ischaemic heart diseases,1003361000000108.0,2573331000000110.0,Plasma troponin T level
Ischaemic heart diseases,232717009.0,348640013.0,Other replacement of coronary artery
Ischaemic heart diseases,3546002.0,1228282017.0,Saphenous vein graft bypass of coronary artery
Ischaemic heart diseases,395699007.0,1489354011.0,Cardiac rehabilitation - phase 4
Ischaemic heart diseases,65340007.0,1232666014.0,Cardiac aneurysm
Ischaemic heart diseases,233823002.0,350354017.0,Silent myocardial ischaemia
Ischaemic heart diseases,29843007.0,484402013.0,Percutaneous transluminal laser coronary angioplasty
Ischaemic heart diseases,194862000.0,299816014.0,Haemopericardium/current comp folow acut myocard infarct
Ischaemic heart diseases,698377004.0,2974242014.0,Coronary angioplasty planned
Ischaemic heart diseases,429639007.0,2694928017.0,Percutaneous cor balloon angiop 3 more stents cor art NEC
Ischaemic heart diseases,426674009.0,2675882017.0,Percutaneous transluminal balloon angioplasty of artery
Ischaemic heart diseases,736973000.0,3525983012.0,Allograft replacement of two coronary arteries
Ischaemic heart diseases,68466008.0,1233048011.0,Percut transluminal balloon angioplasty one coronary artery
Ischaemic heart diseases,22298006.0,37443015.0,Attack - heart
Ischaemic heart diseases,4557003.0,494261017.0,Worsening angina
Ischaemic heart diseases,4557003.0,7847015.0,Crescendo angina
Ischaemic heart diseases,4557003.0,494262012.0,Preinfarction syndrome
Ischaemic heart diseases,56265001.0,93561011.0,Other forms of heart disease
Ischaemic heart diseases,170594001.0,264493019.0,Angina control - good
Ischaemic heart diseases,161504004.0,251679016.0,H/O: angina pectoris
Ischaemic heart diseases,24607002.0,41258019.0,ECG: Q wave NOS
Ischaemic heart diseases,175071008.0,271151013.0,Percut translum coronary thrombolytic therapy- streptokinase
Ischaemic heart diseases,105501005.0,169590017.0,[V]Status following coronary angioplasty NOS
Ischaemic heart diseases,399261000.0,1767181012.0,[V]Presence of aortocoronary bypass graft
Ischaemic heart diseases,308117007.0,451425016.0,Antianginal therapy
Ischaemic heart diseases,175066001.0,271142017.0,Percut translum balloon angioplasty bypass graft coronary a
Ischaemic heart diseases,399211009.0,2986492018.0,Personal history of myocardial infarction
Ischaemic heart diseases,268509003.0,401516015.0,Heart disease monitoring
Ischaemic heart diseases,415071007.0,2533528016.0,Percutaneous transluminal atherectomy
Ischaemic heart diseases,398274000.0,1786197015.0,Coronary thrombosis
Ischaemic heart diseases,233838001.0,350371016.0,Posterior myocardial infarction NOS
Ischaemic heart diseases,395697009.0,1489352010.0,Cardiac rehabilitation - phase 2
Ischaemic heart diseases,166711000000108.0,226781000000114.0,JBS cardiovascular disease risk <10% over next 10 years
Ischaemic heart diseases,170593007.0,264492012.0,Angina control
Ischaemic heart diseases,65340007.0,108561012.0,Other cardiac wall aneurysm
Ischaemic heart diseases,736966005.0,3525965016.0,Saphenous vein graft replacement of four+ coronary arteries
Ischaemic heart diseases,398274000.0,1786198013.0,Thrombosis - coronary
Ischaemic heart diseases,56265001.0,93561011.0,Heart diseases
Ischaemic heart diseases,53741008.0,2536395017.0,Coronary artery disease
Ischaemic heart diseases,736965009.0,3525955010.0,Prosthetic replacement of two coronary arteries
Ischaemic heart diseases,161503005.0,251678012.0,H/O: myocardial infarct >60
Ischaemic heart diseases,233843008.0,350376014.0,Silent myocardial infarction
Ischaemic heart diseases,275544003.0,411538011.0,H/O: heart disease NOS
Ischaemic heart diseases,268509003.0,401515016.0,Cardiac disease monitoring NOS
Ischaemic heart diseases,736968006.0,3525971010.0,Saphenous vein graft replacement of three coronary arteries
Ischaemic heart diseases,54329005.0,1231324017.0,Other specified anterior myocardial infarction
Ischaemic heart diseases,66189004.0,500341014.0,Postmyocardial infarction syndrome
Ischaemic heart diseases,164861001.0,1205556017.0,ECG: myocardial ischaemia NOS
Ischaemic heart diseases,233846000.0,350381017.0,Ventric septal defect/curr comp fol acut myocardal infarctn
Ischaemic heart diseases,81953000.0,504844017.0,Chest pain on exertion
Ischaemic heart diseases,443502000.0,2842265012.0,Arteriosclerotic heart disease
Ischaemic heart diseases,59021001.0,498328016.0,Angina at rest
Ischaemic heart diseases,194828000.0,299757012.0,Angina pectoris
Ischaemic heart diseases,26141007.0,483123017.0,ECG: S-T depression
Ischaemic heart diseases,194843003.0,299783019.0,Double coronary vessel disease
Ischaemic heart diseases,936451000000108.0,2398371000000113.0,Perc tran ball angio ins 3 or more drug elut stents cor art
Ischaemic heart diseases,175050003.0,271126012.0,Single implantation of mammary artery into coronary artery
Ischaemic heart diseases,414545008.0,2534664018.0,Ischaemic heart disease
Ischaemic heart diseases,205011000000103.0,314321000000119.0,Suspected ischaemic heart disease
Ischaemic heart diseases,170595000.0,264494013.0,Angina control - poor
Ischaemic heart diseases,194802003.0,299712015.0,True posterior myocardial infarction
Ischaemic heart diseases,232717009.0,348644016.0,Coronary artery bypass graft operations
Ischaemic heart diseases,175047001.0,271120018.0,Double implant of mammary arteries into coronary arteries
Ischaemic heart diseases,408546009.0,2160096015.0,Coronary artery bypass graft occlusion
Ischaemic heart diseases,66189004.0,109916013.0,Dressler's syndrome
Ischaemic heart diseases,90539001.0,1235573016.0,Ventricular cardiac aneurysm
Ischaemic heart diseases,308066006.0,451370011.0,H/O: Angina in last year
Ischaemic heart diseases,194863005.0,299818010.0,Atrial septal defect/curr comp folow acut myocardal infarct
Ischaemic heart diseases,399261000.0,2986657017.0,[V]Presence of coronary artery bypass graft - CABG
Ischaemic heart diseases,736963002.0,3525947015.0,Prosthetic replacement of one coronary artery
Ischaemic heart diseases,414545008.0,2537480011.0,IHD - Ischaemic heart disease
Ischaemic heart diseases,165084003.0,2535824013.0,Positive exercise ECG test
Ischaemic heart diseases,164917005.0,256508017.0,ECG: Q wave abnormal
Ischaemic heart diseases,22298006.0,37443015.0,Heart attack
Ischaemic heart diseases,853561000000109.0,2210191000000118.0,Referral to Angina Plan self-management programme
Ischaemic heart diseases,194821006.0,2619484018.0,Myocardial infarction aborted
Ischaemic heart diseases,85053006.0,506356013.0,Percut translum balloon angioplasty mult coronary arteries
Ischaemic heart diseases,194865003.0,299821012.0,Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI
Ischaemic heart diseases,311793000.0,455419012.0,Postoperative transmural myocardial infarction inferior wall
Ischaemic heart diseases,312610006.0,456362017.0,Prosthetic graft patch angioplasty
Ischaemic heart diseases,736967001.0,3525967012.0,Saphenous vein graft replacement of one coronary artery
Ischaemic heart diseases,170597008.0,264496010.0,Angina control - worsening
Ischaemic heart diseases,936451000000108.0,2398371000000113.0,Perc translum ball angio insert 1-2 drug elut stents cor art
Ischaemic heart diseases,315021005.0,459483011.0,Coronary heart disease monitoring refused
Ischaemic heart diseases,308065005.0,451369010.0,H/O: Myocardial infarction in last year
Ischaemic heart diseases,268509003.0,401515016.0,Cardiac disease monitoring
Ischaemic heart diseases,308068007.0,451372015.0,H/O: Treatment for ischaemic heart disease
Ischaemic heart diseases,232721002.0,348651013.0,Autograft replacement of three coronary arteries NEC
