Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Psoriasis,238600001.0,1876481000006119.2,Flexural psoriasis
Psoriasis,9014002.0,15886015.0,Psoriasis and similar disorders
Psoriasis,33339001.0,55627011.0,Psoriatic arthropathy
Psoriasis,33339001.0,55628018.0,Psoriatic arthritis
Psoriasis,33339001.0,55627011.0,Psoriatic arthropathy NOS
Psoriasis,9014002.0,15886015.0,Other psoriasis
Psoriasis,9014002.0,15886015.0,Psoriasis unspecified
Psoriasis,200962007.0,308733019.0,Psoriasis annularis
Psoriasis,200963002.0,308734013.0,Psoriasis circinata
Psoriasis,200964008.0,308735014.0,Psoriasis diffusa
Psoriasis,200965009.0,308736010.0,Psoriasis discoidea
Psoriasis,200966005.0,308739015.0,Psoriasis geographica
Psoriasis,37042000.0,61797015.0,Guttate psoriasis
Psoriasis,200967001.0,308740018.0,Psoriasis gyrata
Psoriasis,200968006.0,308741019.0,Psoriasis inveterata
Psoriasis,200969003.0,308742014.0,Psoriasis ostracea
Psoriasis,200970002.0,308744010.0,Psoriasis palmaris
Psoriasis,200971003.0,308745011.0,Psoriasis plantaris
Psoriasis,200972005.0,308746012.0,Psoriasis punctata
Psoriasis,200973000.0,308747015.0,Pustular psoriasis
Psoriasis,200974006.0,308749017.0,Psoriasis universalis
Psoriasis,200975007.0,308750017.0,Psoriasis vulgaris
Psoriasis,402307000.0,1781467015.0,Chronic large plaque psoriasis
Psoriasis,200977004.0,308752013.0,Erythrodermic psoriasis
Psoriasis,238600001.0,357612014.0,Flexural psoriasis
Psoriasis,9014002.0,15886015.0,Psoriasis NOS
Psoriasis,27520001.0,483572016.0,Palmoplantar pustular psoriasis
Psoriasis,399937000.0,1773474010.0,Other psoriasis and similar disorders
Psoriasis,238608008.0,357623013.0,Scalp psoriasis
Psoriasis,9014002.0,15886015.0,Psoriasis and similar disorders NOS
Psoriasis,9014002.0,15886015.0,[X]Other psoriasis
Psoriasis,33339001.0,55626019.0,[X]Other psoriatic arthropathies
