Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Noninfective enteritis and colitis,64766004.0,2579429013.0,Idiopathic proctocolitis
Noninfective enteritis and colitis,43752006.0,72962011.0,Mucous colitis and/or proctitis
Noninfective enteritis and colitis,295046003.0,435370011.0,Ulcerative colitis and/or proctitis
Noninfective enteritis and colitis,295046003.0,435370011.0,Ulcerative proctocolitis
Noninfective enteritis and colitis,196987008.0,302953018.0,Ulcerative ileocolitis
Noninfective enteritis and colitis,64766004.0,107644019.0,Ulcerative colitis
Noninfective enteritis and colitis,52506002.0,496332018.0,Ulcerative rectosigmoiditis
Noninfective enteritis and colitis,52231000.0,496249010.0,Ulcerative proctitis
Noninfective enteritis and colitis,414156000.0,2532953017.0,Exacerbation of ulcerative colitis
Noninfective enteritis and colitis,295046003.0,435370011.0,Ulcerative proctocolitis NOS
Noninfective enteritis and colitis,235714007.0,353357011.0,Ulcerative (chronic) enterocolitis
Noninfective enteritis and colitis,196987008.0,302953018.0,Ulcerative (chronic) ileocolitis
Noninfective enteritis and colitis,444548001.0,2872721013.0,Ulcerative pancolitis
Noninfective enteritis and colitis,418130002.0,2576688010.0,Other idiopathic proctocolitis
Noninfective enteritis and colitis,418130002.0,2576688010.0,Other idiopathic proctocolitis NOS
Noninfective enteritis and colitis,64766004.0,2579429013.0,Idiopathic proctocolitis NOS
Noninfective enteritis and colitis,64766004.0,107644019.0,[X]Other ulcerative colitis
Noninfective enteritis and colitis,201727001.0,309743013.0,Arthropathy in ulcerative colitis
Noninfective enteritis and colitis,201807008.0,309836013.0,Juvenile arthritis in ulcerative colitis
Noninfective enteritis and colitis,34000006.0,886291000006112.0,Regional enteritis - Crohn
Noninfective enteritis and colitis,34000006.0,56770011.0,Granulomatous enteritis
Noninfective enteritis and colitis,196578009.0,302322010.0,Orofacial Crohn's disease
Noninfective enteritis and colitis,34000006.0,485713019.0,Regional enteritis - Crohn's disease
Noninfective enteritis and colitis,34000006.0,56765016.0,Crohn's disease
Noninfective enteritis and colitis,34000006.0,56765016.0,Granulomatous enteritis
Noninfective enteritis and colitis,56689002.0,94270018.0,Regional enteritis of the small bowel
Noninfective enteritis and colitis,56287005.0,497569010.0,Regional enteritis of the duodenum
Noninfective enteritis and colitis,196976000.0,302937016.0,Regional enteritis of the jejunum
Noninfective enteritis and colitis,196977009.0,302938014.0,Crohn's disease of the terminal ileum
Noninfective enteritis and colitis,38106008.0,64705019.0,Crohn's disease of the ileum unspecified
Noninfective enteritis and colitis,38106008.0,64705019.0,Crohn's disease of the ileum NOS
Noninfective enteritis and colitis,414154002.0,2532958014.0,Exacerbation of Crohn's disease of small intestine
Noninfective enteritis and colitis,56689002.0,94270018.0,Crohn's disease of the small bowel NOS
Noninfective enteritis and colitis,7620006.0,1495442018.0,Regional enteritis of the large bowel
Noninfective enteritis and colitis,50440006.0,1230866018.0,Regional enteritis of the colon
Noninfective enteritis and colitis,3815005.0,488238014.0,Regional enteritis of the rectum
Noninfective enteritis and colitis,414153008.0,2532950019.0,Exacerbation of Crohn's disease of large intestine
Noninfective enteritis and colitis,7620006.0,13585013.0,Crohn's disease of the large bowel NOS
Noninfective enteritis and colitis,50440006.0,1230866018.0,Crohn's colitis
Noninfective enteritis and colitis,196983007.0,302946010.0,Regional ileocolitis
Noninfective enteritis and colitis,34000006.0,56765016.0,Regional enteritis NOS
Noninfective enteritis and colitis,34000006.0,56765016.0,Crohn's disease NOS
Noninfective enteritis and colitis,34000006.0,56765016.0,[X]Other Crohn's disease
Noninfective enteritis and colitis,201728006.0,309744019.0,Arthropathy in Crohn's disease
Noninfective enteritis and colitis,201805000.0,309833017.0,Juvenile arthritis in Crohn's disease
