Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Other forms of heart disease,55855009.0,1231538011.0,Other diseases of pericardium
Other forms of heart disease,37715009.0,62911012.0,Adhesive pericarditis NOS
Other forms of heart disease,55855009.0,1231538011.0,[X]Other specified diseases of pericardium
Other forms of heart disease,3238004.0,6471010.0,[X]Pericarditis in other diseases classified elsewhere
Other forms of heart disease,55855009.0,92885015.0,Pericardial disorder
Other forms of heart disease,55855009.0,92882017.0,Other specified pericardial disease NOS
Other forms of heart disease,55855009.0,92882017.0,Other pericardial disease NOS
Other forms of heart disease,37715009.0,62911012.0,Adhesive pericarditis
Other forms of heart disease,55855009.0,92882017.0,Other diseases of pericardium OS
Other forms of heart disease,37715009.0,62913010.0,Adherent pericardium
Other forms of heart disease,85598007.0,141891015.0,Constrictive pericarditis NOS
Other forms of heart disease,85598007.0,141891015.0,Pick's disease of heart
Other forms of heart disease,85598007.0,3499779014.0,Pick syndrome of heart
Other forms of heart disease,85598007.0,141891015.0,Constrictive pericarditis
Other forms of heart disease,42653000.0,71153013.0,Calcification of pericardium
Other forms of heart disease,85598007.0,3499780012.0,Pick disease of heart
Other forms of heart disease,23412002.0,481610015.0,Haematopericardium
Other forms of heart disease,23412002.0,39302012.0,Hematopericardium
Other forms of heart disease,23412002.0,39301017.0,Hemopericardium
Other forms of heart disease,23412002.0,39303019.0,Haemopericardium
Other forms of heart disease,48724000.0,81186016.0,"Mitral incompetence, cause unspecified"
Other forms of heart disease,11851006.0,444757013.0,Mitral valve disease NOS
Other forms of heart disease,274097009.0,409856013.0,Heart valve disorders - non-rheumatic
Other forms of heart disease,48724000.0,1230641019.0,Mitral insufficiency
Other forms of heart disease,11851006.0,20449013.0,[X]Other nonrheumatic mitral valve disorders
Other forms of heart disease,274097009.0,2957048011.0,Non-rheumatic heart valve disorder
Other forms of heart disease,48724000.0,1230640018.0,MR - Mitral regurgitation
Other forms of heart disease,11851006.0,444758015.0,MVD - Mitral valve disease
Other forms of heart disease,194978002.0,884271000006117.0,Non-rheum. mitral incompetence
Other forms of heart disease,11851006.0,20449013.0,Mitral valve disorders NOS
Other forms of heart disease,11851006.0,20449013.0,[X]Other mitral valve diseases
Other forms of heart disease,48724000.0,1230639015.0,MI - Mitral incompetence
Other forms of heart disease,194978002.0,299979011.0,Non-rheumatic mitral regurgitation
Other forms of heart disease,48724000.0,81186016.0,Mitral valve regurgitation
Other forms of heart disease,48724000.0,81192010.0,Mitral valve insufficiency
Other forms of heart disease,194978002.0,299980014.0,"Mitral incompetence, non-rheumatic"
Other forms of heart disease,11851006.0,883991000006114.0,Chronic rheumatic mitral valve
Other forms of heart disease,48724000.0,81193017.0,Mitral valve incompetence
Other forms of heart disease,274097009.0,409856013.0,Heart valve disorders - non rheumatic
Other forms of heart disease,48724000.0,81191015.0,Mitral valve incompetence
Other forms of heart disease,11851006.0,20449013.0,[X]Mitral valve disorders in diseases classified elsewhere
Other forms of heart disease,48724000.0,81193017.0,Mitral regurgitation
Other forms of heart disease,11851006.0,444757013.0,Mitral valve diseases
Other forms of heart disease,409712001.0,2471474013.0,Mitral valve prolapse
Other forms of heart disease,250989005.0,374121019.0,Mitral cusp prolapse
Other forms of heart disease,250989005.0,374119012.0,Mitral leaf prolapse
Other forms of heart disease,250989005.0,374120018.0,Mitral valve leaf prolapse
Other forms of heart disease,409712001.0,2477508016.0,MVP - Mitral valve prolapse
Other forms of heart disease,194727002.0,299594018.0,Nonrheumatic mitral valve stenosis
Other forms of heart disease,194727002.0,299594018.0,Non-rheumatic mitral valve stenosis
Other forms of heart disease,79619009.0,1234382016.0,MS - Mitral stenosis
Other forms of heart disease,79619009.0,132091016.0,Mitral valve stenosis
Other forms of heart disease,79619009.0,1234383014.0,Mitral stenosis
Other forms of heart disease,8722008.0,15387019.0,[X]Other aortic valve disorders
Other forms of heart disease,60573004.0,100633013.0,"Aortic stenosis alone, cause unspecified"
Other forms of heart disease,8722008.0,15387019.0,Aortic valve disorders NOS
Other forms of heart disease,60573004.0,100633013.0,Aortic stenosis
Other forms of heart disease,8722008.0,1235210010.0,AVD - Aortic valve disease
Other forms of heart disease,8722008.0,1235209017.0,Aortic valve disorders
Other forms of heart disease,60573004.0,1232103019.0,Aortic stenosis
Other forms of heart disease,60573004.0,1232102012.0,Stenosed aortic valve
Other forms of heart disease,60573004.0,1232104013.0,AS - Aortic stenosis
Other forms of heart disease,8722008.0,15387019.0,[X]Aortic valve disorders in diseases classified elsewhere
Other forms of heart disease,194984004.0,299988019.0,"Aortic stenosis, non-rheumatic"
Other forms of heart disease,60234000.0,100055018.0,"Aortic incompetence alone, cause unspecified"
Other forms of heart disease,60234000.0,100055018.0,"Aortic insufficiency alone, cause unspecified"
Other forms of heart disease,60234000.0,100055018.0,"Aortic regurgitation alone, cause unspecified"
Other forms of heart disease,194983005.0,2923421015.0,"Aortic valve regurgitation, nonrheumatic"
Other forms of heart disease,60234000.0,100061015.0,Aortic valve incompetence
Other forms of heart disease,60234000.0,1232060016.0,AR - Aortic regurgitation
Other forms of heart disease,60234000.0,100060019.0,Aortic valve insufficiency
Other forms of heart disease,60234000.0,1232058018.0,Aortic incompetence
Other forms of heart disease,194983005.0,884281000006119.0,Non-rheumatic aortic sclerosis
