Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Unspecified organic or symptomatic mental disorder
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Organic psychosyndrome
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,Other specific mental disorder post-organic brain damage
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,"[X]Delirium, not induced by alcohol+other psychoactive subs"
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Epileptic psychosis NOS
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Organic mental disorder NOS
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Organic psychosis NOS
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Oth organ personality behav disorders brain dis dam dysf
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Oth sp mental disord brain damag/dysfunction/physcal disd
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Personality and behav disorder brain dis dam and dysfunct
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Unspec organ personality behav disorder brain dam dysfunc
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,"[X]Organic, including symptomatic, mental disorders"
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Unspec mental disorder brain damag/dysfunction/physcal dr
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Organic brain syndrome NOS
"Organic, including symptomatic, mental disorders",111479008.0,178719012.0,[X]Oth mental disorder brain damag/dysfunction/physical disr
"Organic, including symptomatic, mental disorders",56267009.0,497559016.0,Arteriosclerotic dementia NOS
"Organic, including symptomatic, mental disorders",56267009.0,497559016.0,[X]Arteriosclerotic dementia
"Organic, including symptomatic, mental disorders",56267009.0,93568017.0,[X]Multi-infarct dementia
"Organic, including symptomatic, mental disorders",429998004.0,2770951017.0,[X]Vascular dementia
"Organic, including symptomatic, mental disorders",56267009.0,93568017.0,[X]Predominantly cortical dementia
"Organic, including symptomatic, mental disorders",56267009.0,497560014.0,VAD - Vascular dementia
"Organic, including symptomatic, mental disorders",191463004.0,294652012.0,Uncomplicated arteriosclerotic dementia
"Organic, including symptomatic, mental disorders",191464005.0,294653019.0,Arteriosclerotic dementia with delirium
"Organic, including symptomatic, mental disorders",191465006.0,294654013.0,Arteriosclerotic dementia with paranoia
"Organic, including symptomatic, mental disorders",191466007.0,294655014.0,Arteriosclerotic dementia with depression
"Organic, including symptomatic, mental disorders",56267009.0,497559016.0,Arteriosclerotic dementia
"Organic, including symptomatic, mental disorders",429998004.0,2770951017.0,[X]Other vascular dementia
"Organic, including symptomatic, mental disorders",56267009.0,2921000019.0,Multi infarct dementia
"Organic, including symptomatic, mental disorders",429998004.0,2770951017.0,"[X]Vascular dementia, unspecified"
"Organic, including symptomatic, mental disorders",56267009.0,497558012.0,MID - Multi-infarct dementia
"Organic, including symptomatic, mental disorders",56267009.0,93568017.0,Multi infarct dementia
"Organic, including symptomatic, mental disorders",84339005.0,506022012.0,Lip operations
"Organic, including symptomatic, mental disorders",84339005.0,139875017.0,Lip operations NOS
"Organic, including symptomatic, mental disorders",390936003.0,1476249012.0,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leucoencephalopathy
"Organic, including symptomatic, mental disorders",390936003.0,1477210016.0,Cereb autosom dominant arteriop subcort infarcts leukoenceph
"Organic, including symptomatic, mental disorders",230286002.0,345111013.0,[X]Subcortical vascular dementia
"Organic, including symptomatic, mental disorders",230287006.0,345112018.0,[X]Mixed cortical and subcortical vascular dementia
"Organic, including symptomatic, mental disorders",173225009.0,268171011.0,Wedge resection of lip
"Organic, including symptomatic, mental disorders",52448006.0,87274019.0,[X] Unspecified dementia
"Organic, including symptomatic, mental disorders",52448006.0,2970981011.0,Organic dementia
"Organic, including symptomatic, mental disorders",278849000.0,415873013.0,Cerebral atrophy
"Organic, including symptomatic, mental disorders",52448006.0,87274019.0,Senile/presenile dementia
"Organic, including symptomatic, mental disorders",95644001.0,512235016.0,Cerebral systemic lupus erythematosus
"Organic, including symptomatic, mental disorders",95644001.0,158442019.0,Systemic lupus erythematosus encephalitis
"Organic, including symptomatic, mental disorders",95644001.0,512234017.0,Cerebral lupus
"Organic, including symptomatic, mental disorders",95644001.0,512233011.0,Lupus encephalopathy
"Organic, including symptomatic, mental disorders",2776000.0,5694012.0,"[X]Delirium not superimposed on dementia, so described"
"Organic, including symptomatic, mental disorders",2776000.0,5694012.0,[X]Delirium of mixed origin
"Organic, including symptomatic, mental disorders",2776000.0,5694012.0,"[X]Delirium, unspecified"
"Organic, including symptomatic, mental disorders",2776000.0,483649011.0,Organic brain syndrome
"Organic, including symptomatic, mental disorders",2776000.0,5694012.0,[X]Other delirium
"Organic, including symptomatic, mental disorders",2776000.0,483652015.0,OBS - Organic brain syndrome
"Organic, including symptomatic, mental disorders",2776000.0,5694012.0,[X]Delirium superimposed on dementia
"Organic, including symptomatic, mental disorders",271873000.0,406866016.0,"[D]Senility, without psychosis NOS"
"Organic, including symptomatic, mental disorders",271873000.0,406866016.0,"[D]Senility, without mention of psychosis"
"Organic, including symptomatic, mental disorders",15662003.0,26545010.0,[X] Senile dementia NOS
"Organic, including symptomatic, mental disorders",45205003.0,75376013.0,Frenectomy of lip
"Organic, including symptomatic, mental disorders",45205003.0,2270021000000113.0,Labial frenectomy
"Organic, including symptomatic, mental disorders",191461002.0,1222240013.0,Senile delirium
"Organic, including symptomatic, mental disorders",15662003.0,1221222011.0,SD - Senile dementia
"Organic, including symptomatic, mental disorders",15662003.0,26545010.0,Senile dementia
"Organic, including symptomatic, mental disorders",191461002.0,294648012.0,Senile dementia with delirium
"Organic, including symptomatic, mental disorders",282078004.0,420275011.0,Upper labial fraenectomy
"Organic, including symptomatic, mental disorders",191452002.0,294638010.0,Presenile dementia with delirium
"Organic, including symptomatic, mental disorders",71917006.0,119496011.0,Cheiloplasty
"Organic, including symptomatic, mental disorders",271873000.0,406866016.0,[D]Senility
"Organic, including symptomatic, mental disorders",282078004.0,420274010.0,Upper labial frenectomy
"Organic, including symptomatic, mental disorders",84757009.0,178739011.0,[X]Other generalized epilepsy and epileptic syndromes
"Organic, including symptomatic, mental disorders",84757009.0,506216014.0,EP - Epilepsy
"Organic, including symptomatic, mental disorders",84757009.0,178739011.0,[X]Other epilepsy
"Organic, including symptomatic, mental disorders",84757009.0,178739011.0,Epilepsy
"Organic, including symptomatic, mental disorders",84757009.0,178739011.0,Other forms of epilepsy
"Organic, including symptomatic, mental disorders",84757009.0,178739011.0,Epilepsy NOS
"Organic, including symptomatic, mental disorders",84757009.0,506215013.0,Epileptic
"Organic, including symptomatic, mental disorders",84757009.0,189601011.0,Epileptic disorder
"Organic, including symptomatic, mental disorders",84757009.0,178739011.0,Other forms of epilepsy NOS
"Organic, including symptomatic, mental disorders",231439009.0,346898013.0,[D]Toxic confusional state
"Organic, including symptomatic, mental disorders",162703005.0,2668089013.0,On examination - delirious
"Organic, including symptomatic, mental disorders",162703005.0,253593010.0,O/E - delirious
"Organic, including symptomatic, mental disorders",231439009.0,346898013.0,Toxic confusional state
"Organic, including symptomatic, mental disorders",45912004.0,76558013.0,Organic hallucinosis syndrome
"Organic, including symptomatic, mental disorders",45912004.0,76558013.0,[X]Organic hallucinosis
"Organic, including symptomatic, mental disorders",191447007.0,294630015.0,Other specified organic psychoses
"Organic, including symptomatic, mental disorders",191447007.0,294630015.0,Other chronic organic psychoses
"Organic, including symptomatic, mental disorders",191447007.0,294630015.0,Chronic organic psychosis NOS
"Organic, including symptomatic, mental disorders",191447007.0,294630015.0,Organic psychoses NOS
"Organic, including symptomatic, mental disorders",191447007.0,294630015.0,Organic psychotic conditions
"Organic, including symptomatic, mental disorders",191447007.0,294630015.0,Other specified chronic organic psychoses
"Organic, including symptomatic, mental disorders",231442003.0,346901014.0,[X]Organic catatonic disorder
"Organic, including symptomatic, mental disorders",173269002.0,268257014.0,Division of adhesions of lip
"Organic, including symptomatic, mental disorders",231442003.0,346901014.0,Organic catatonic disorder
"Organic, including symptomatic, mental disorders",5510009.0,10196013.0,[X]Schizophrenia-like psychosis in epilepsy
"Organic, including symptomatic, mental disorders",5510009.0,1231416011.0,Paranoid organic state
"Organic, including symptomatic, mental disorders",755301000000102.0,1667581000000114.0,[X]Paranoid state in remission
"Organic, including symptomatic, mental disorders",5510009.0,1231416011.0,[X]Paranoid organic state
"Organic, including symptomatic, mental disorders",755301000000102.0,1662001000000113.0,Paranoid state in remission
"Organic, including symptomatic, mental disorders",5510009.0,10196013.0,Organic delusional syndrome
"Organic, including symptomatic, mental disorders",5510009.0,10196013.0,[X]Organic delusional [schizophrenia-like] disorder
"Organic, including symptomatic, mental disorders",13746004.0,23447014.0,[X]Other bipolar affective disorders
"Organic, including symptomatic, mental disorders",35489007.0,59212011.0,[X]Other depressive episodes
"Organic, including symptomatic, mental disorders",35489007.0,486185019.0,"[X]Depressive episode, unspecified"
"Organic, including symptomatic, mental disorders",46206005.0,77054013.0,[X]Other single mood affective disorders
"Organic, including symptomatic, mental disorders",46206005.0,77054013.0,[X]Unspecified mood affective disorder
"Organic, including symptomatic, mental disorders",13746004.0,882311000006110.0,Manic-depressive psychoses
"Organic, including symptomatic, mental disorders",90197008.0,149511010.0,Shave of lip
"Organic, including symptomatic, mental disorders",46206005.0,77054013.0,[X]Affective psychosis NOS
"Organic, including symptomatic, mental disorders",46206005.0,1494744014.0,Disorder of affect
"Organic, including symptomatic, mental disorders",13746004.0,2839307017.0,[X]Bipolar affective disorder
"Organic, including symptomatic, mental disorders",35489007.0,486185019.0,[X]Depressive episode
"Organic, including symptomatic, mental disorders",23645006.0,39698011.0,[X]Organic mood [affective] disorders
"Organic, including symptomatic, mental disorders",13746004.0,23447014.0,[X]Manic-depressive reaction
"Organic, including symptomatic, mental disorders",35489007.0,59212011.0,[X]Monopolar depression NOS
"Organic, including symptomatic, mental disorders",46206005.0,1494743015.0,[X]Mood - affective disorders
"Organic, including symptomatic, mental disorders",13746004.0,1221012010.0,[X]Manic-depressive illness
"Organic, including symptomatic, mental disorders",13746004.0,1221011015.0,[X]Manic-depressive psychosis
"Organic, including symptomatic, mental disorders",46206005.0,77054013.0,Affective psychoses
"Organic, including symptomatic, mental disorders",13746004.0,23447014.0,Bipolar psychoses
"Organic, including symptomatic, mental disorders",35489007.0,59212011.0,Depressive psychoses
"Organic, including symptomatic, mental disorders",35489007.0,2955505011.0,Mood disorder of depressed type
"Organic, including symptomatic, mental disorders",35489007.0,486186018.0,Depressive illness
"Organic, including symptomatic, mental disorders",58329000.0,96935014.0,Organic mood disorder of manic type
"Organic, including symptomatic, mental disorders",23645006.0,481669010.0,Organic affective disorder
"Organic, including symptomatic, mental disorders",13746004.0,1221011015.0,Unspecified manic-depressive psychoses
"Organic, including symptomatic, mental disorders",35489007.0,486184015.0,[X]Depression NOS
"Organic, including symptomatic, mental disorders",35489007.0,486185019.0,[X]Depressive disorder NOS
"Organic, including symptomatic, mental disorders",90197008.0,149511010.0,Lip shave
"Organic, including symptomatic, mental disorders",13746004.0,1221013017.0,MDI - Manic-depressive illness
"Organic, including symptomatic, mental disorders",35489007.0,486187010.0,Depressed
"Organic, including symptomatic, mental disorders",58329000.0,498143012.0,Organic manic disorder
"Organic, including symptomatic, mental disorders",13746004.0,2839307017.0,"Unspecified bipolar affective disorder, NOS"
"Organic, including symptomatic, mental disorders",13746004.0,1221011015.0,Other and unspecified manic-depressive psychoses
"Organic, including symptomatic, mental disorders",441704009.0,2817266014.0,Other and unspecified affective psychoses
"Organic, including symptomatic, mental disorders",441704009.0,2817266014.0,Unspecified affective psychoses NOS
"Organic, including symptomatic, mental disorders",441704009.0,2817266014.0,Other affective psychosis NOS
"Organic, including symptomatic, mental disorders",13746004.0,2839307017.0,Unspecified bipolar affective disorder
"Organic, including symptomatic, mental disorders",13746004.0,2839307017.0,"Unspecified bipolar affective disorder, unspecified"
"Organic, including symptomatic, mental disorders",35489007.0,59212011.0,Depressive disorder NEC
"Organic, including symptomatic, mental disorders",46206005.0,77054013.0,[X]Other mood affective disorders
"Organic, including symptomatic, mental disorders",46206005.0,77054013.0,[X]Other specified mood affective disorders
"Organic, including symptomatic, mental disorders",23645006.0,39698011.0,Organic affective syndrome
"Organic, including symptomatic, mental disorders",13746004.0,1221011015.0,Other and unspecified manic-depressive psychoses NOS
"Organic, including symptomatic, mental disorders",13746004.0,2839307017.0,"[X]Bipolar affective disorder, unspecified"
"Organic, including symptomatic, mental disorders",17496003.0,403931000006116.0,[X]Organic anxiety disorder
"Organic, including symptomatic, mental disorders",17496003.0,29572018.0,[X]Organic anxiety disorder
"Organic, including symptomatic, mental disorders",17496003.0,2777721000006112.0,Organic anxiety disorder
"Organic, including symptomatic, mental disorders",231445001.0,346904018.0,Organic dissociative disorder
"Organic, including symptomatic, mental disorders",231445001.0,346904018.0,[X]Organic dissociative disorder
"Organic, including symptomatic, mental disorders",231446000.0,346905017.0,[X]Organic emotionally labile [asthenic] disorder
"Organic, including symptomatic, mental disorders",231446000.0,346906016.0,Organic asthenic disorder
"Organic, including symptomatic, mental disorders",386807006.0,1491799016.0,[D]Memory deficit
"Organic, including symptomatic, mental disorders",386805003.0,1480925015.0,[X]Mild cognitive disorder
"Organic, including symptomatic, mental disorders",386807006.0,1491805010.0,Bad memory
"Organic, including symptomatic, mental disorders",386807006.0,1491804014.0,Poor memory
"Organic, including symptomatic, mental disorders",162200009.0,252927017.0,Temporary memory loss
"Organic, including symptomatic, mental disorders",386807006.0,1491803015.0,Memory problem
"Organic, including symptomatic, mental disorders",386807006.0,1491802013.0,Dysmnesia
"Organic, including symptomatic, mental disorders",386807006.0,1491806011.0,Disturbance of memory
"Organic, including symptomatic, mental disorders",386807006.0,1491801018.0,Impaired memory
"Organic, including symptomatic, mental disorders",386807006.0,1491800017.0,Memory dysfunction
"Organic, including symptomatic, mental disorders",386807006.0,1480927011.0,Memory impairment
"Organic, including symptomatic, mental disorders",386805003.0,2956731015.0,Mild cognitive impairment
"Organic, including symptomatic, mental disorders",162200009.0,252928010.0,Temporary loss of memory
"Organic, including symptomatic, mental disorders",386807006.0,1480927011.0,Memory disturbance
"Organic, including symptomatic, mental disorders",192069009.0,295520011.0,Nonpsychotic mental disorder post-organic brain damage NOS
"Organic, including symptomatic, mental disorders",192069009.0,295520011.0,Nonpsychotic mental disorders following organic brain damage
"Organic, including symptomatic, mental disorders",192069009.0,2956721010.0,Non-psychotic mental disorder after brain damage
"Organic, including symptomatic, mental disorders",192069009.0,2951825010.0,Non-psychotic psychological disorder after brain damage
"Organic, including symptomatic, mental disorders",74732009.0,200482015.0,[X]Mental illness NOS
"Organic, including symptomatic, mental disorders",74732009.0,124108014.0,Other specified neuroses or other mental disorders
"Organic, including symptomatic, mental disorders",74732009.0,502798011.0,Psychiatric disorder
"Organic, including symptomatic, mental disorders",74732009.0,124108014.0,Neuroses or other mental disorder NOS
"Organic, including symptomatic, mental disorders",74732009.0,124108014.0,"Neurotic, personality and other nonpsychotic disorders"
"Organic, including symptomatic, mental disorders",74732009.0,200483013.0,Mental disease
"Organic, including symptomatic, mental disorders",74732009.0,124108014.0,"[X]Neurotic, stress - related and somoform disorders"
"Organic, including symptomatic, mental disorders",74732009.0,882341000006114.0,Other mental disorders
"Organic, including symptomatic, mental disorders",74732009.0,124108014.0,Psychic factor with disease EC
"Organic, including symptomatic, mental disorders",74732009.0,124108014.0,"[X]Mental disorder, not otherwise specified"
"Organic, including symptomatic, mental disorders",74732009.0,124108014.0,Mental disorders NOS
"Organic, including symptomatic, mental disorders",74732009.0,882751000006112.0,Other mental disorders NOS
"Organic, including symptomatic, mental disorders",74732009.0,502797018.0,Psychiatric illness
"Organic, including symptomatic, mental disorders",74732009.0,124108014.0,Other specified mental disorders
"Organic, including symptomatic, mental disorders",74732009.0,502799015.0,Mental disorders
"Organic, including symptomatic, mental disorders",74732009.0,124108014.0,[X]Other neurotic disorders
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,Other personality disorder NOS
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,[X]Character neurosis NOS
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,Personality disorders
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,[X]Eccentric personality disorder
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,[X]Haltlose type personality disorder
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,[X]Immature personality disorder
"Organic, including symptomatic, mental disorders",36217008.0,60439011.0,[X]Organic personality disorder
"Organic, including symptomatic, mental disorders",36217008.0,60439011.0,[X]Limbic epilepsy personality
"Organic, including symptomatic, mental disorders",36217008.0,60439011.0,[X]Lobotomy syndrome
"Organic, including symptomatic, mental disorders",129606007.0,208416014.0,[X]Frontal lobe syndrome
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,[X]Passive-aggressive personality disorder
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,[X]Pathological personality NOS
"Organic, including symptomatic, mental disorders",36217008.0,60439011.0,[X]Postleucotomy syndrome
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,Neurotic personality disorder
"Organic, including symptomatic, mental disorders",10651001.0,18506014.0,Kl+â-+ver-Bucy syndrome
"Organic, including symptomatic, mental disorders",36217008.0,2951804010.0,Organic personality syndrome
"Organic, including symptomatic, mental disorders",10651001.0,18505013.0,Temporal lobectomy behavior syndrome
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,Personality disorder NOS
"Organic, including symptomatic, mental disorders",10651001.0,1990021000006114.0,Kluver-Bucy syndrome
"Organic, including symptomatic, mental disorders",10651001.0,303482015.0,Temporal lobectomy behaviour syndrome
"Organic, including symptomatic, mental disorders",231453009.0,346917015.0,Lobotomy syndrome
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,[X]Specific personality disorders
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,"[X]Personality disorder, unspecified"
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,[X]Mixed and other personality disorders
"Organic, including symptomatic, mental disorders",36217008.0,60439011.0,Organic personality syndrome NOS
"Organic, including symptomatic, mental disorders",231456001.0,346920011.0,Postleucotomy syndrome
"Organic, including symptomatic, mental disorders",36217008.0,60439011.0,Organic personality syndrome
"Organic, including symptomatic, mental disorders",36217008.0,60439011.0,[X]Organic pseudopsychopathic personality
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,Neurotic personality
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,Other personality disorders
"Organic, including symptomatic, mental disorders",129606007.0,208416014.0,Frontal lobe syndrome
"Organic, including symptomatic, mental disorders",33449004.0,55821010.0,[X]Other specific personality disorders
"Organic, including symptomatic, mental disorders",40673001.0,67837015.0,[X]Postencephalitic syndrome
"Organic, including symptomatic, mental disorders",40673001.0,67837015.0,Post-encephalitic syndrome
"Organic, including symptomatic, mental disorders",40673001.0,1229666017.0,Post-encephalitis syndrome
"Organic, including symptomatic, mental disorders",40425004.0,492619015.0,[X]Postcontusional syndrome
"Organic, including symptomatic, mental disorders",40425004.0,492618011.0,Post-contusional encephalopathy
"Organic, including symptomatic, mental disorders",40425004.0,492617018.0,Nonpsychotic post-traumatic brain syndrome
"Organic, including symptomatic, mental disorders",40425004.0,492619015.0,Post-contusional syndrome
"Organic, including symptomatic, mental disorders",40425004.0,492616010.0,Post-head injury syndrome
"Organic, including symptomatic, mental disorders",40425004.0,67405010.0,Postconcussion syndrome
"Organic, including symptomatic, mental disorders",40425004.0,492615014.0,Post-concussion syndrome
"Organic, including symptomatic, mental disorders",40425004.0,882661000006117.0,Post concussional syndrome
"Organic, including symptomatic, mental disorders",40425004.0,492616010.0,Post-traumatic brain syndrome
"Organic, including symptomatic, mental disorders",40425004.0,492616010.0,[X]Post-traumatic brain syndrome
"Organic, including symptomatic, mental disorders",40425004.0,492616010.0,[X]Postconcussional syndrome
"Organic, including symptomatic, mental disorders",231443008.0,346902019.0,Right hemispheric organic affective disorder
"Organic, including symptomatic, mental disorders",231443008.0,346902019.0,[X]Right hemispheric organic affective disorder
