Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Spondylolisthesis  ,265717009.0,394583018.0,Buck fusion of lumbar spine for spondylolisthesis
Spondylolisthesis  ,178805003.0,276668012.0,Reduction of spondylolisthesis and fusion
Spondylolisthesis  ,178806002.0,276669016.0,Fusion spondylolisthesis in situ
Spondylolisthesis  ,203681002.0,312465016.0,Acquired spondylolisthesis
Spondylolisthesis  ,203682009.0,312466015.0,Dysplastic spondylolisthesis
Spondylolisthesis  ,203683004.0,312467012.0,Isthmic spondylolisthesis
Spondylolisthesis  ,4046000.0,7967011.0,Degenerative spondylolisthesis
Spondylolisthesis  ,203685006.0,312469010.0,Pedicular spondylolisthesis
Spondylolisthesis  ,44494000.0,74198015.0,[Q] Spondylolisthesis grade 1
Spondylolisthesis  ,62620001.0,104078019.0,[Q] Spondylolisthesis grade 2
Spondylolisthesis  ,13131000.0,22470010.0,[Q] Spondylolisthesis grade 3
Spondylolisthesis  ,3472009.0,6855017.0,[Q] Spondylolisthesis grade 4
