Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
In situ neoplasms,92605003.0,1235747011.0,Carcinoma in situ of gingiva
In situ neoplasms,92668003.0,1235757012.0,Carcinoma in situ of mesopharynx
In situ neoplasms,92664001.0,510063016.0,Carcinoma in situ of epipharynx
In situ neoplasms,92595004.0,510042018.0,FOM - Carcinoma in situ of floor of mouth
In situ neoplasms,92660005.0,3036137011.0,Cancer in situ of mouth
In situ neoplasms,92668003.0,3036227013.0,Cancer in situ of oropharynx
In situ neoplasms,92664001.0,510064010.0,Carcinoma in situ of postnasal space
In situ neoplasms,92612007.0,1235749014.0,Carcinoma in situ of laryngopharynx
In situ neoplasms,92668003.0,1235756015.0,Carcinoma situ of oropharynx
In situ neoplasms,92664001.0,510062014.0,PNS - carcinoma in situ of postnasal space
In situ neoplasms,92681005.0,3036384017.0,Cancer in situ of pharynx
In situ neoplasms,92605003.0,3036107019.0,Cancer in situ of gum
In situ neoplasms,271325000.0,3084642019.0,"Carcinoma in situ of lip, oral cavity and/or pharynx"
In situ neoplasms,271325000.0,406054011.0,"Carcinoma in situ of lip, oral cavity and pharynx"
In situ neoplasms,92660005.0,153252016.0,"Carcinoma in situ of lip, oral cavity and pharynx NOS"
In situ neoplasms,92612007.0,3036240015.0,Cancer in situ of hypopharynx
In situ neoplasms,92769003.0,153382013.0,Carcinoma in situ of tongue
In situ neoplasms,92643000.0,153229015.0,Carcinoma in situ of lip
In situ neoplasms,92668003.0,153265013.0,Carcinoma in situ of oropharynx
In situ neoplasms,92670007.0,153268010.0,Carcinoma in situ of palate
In situ neoplasms,92681005.0,153283017.0,Carcinoma in situ of pharynx
In situ neoplasms,189258000.0,290783010.0,Carcinoma in situ of aryepiglottic fold
In situ neoplasms,92660005.0,510061019.0,Carcinoma in situ of oral cavity
In situ neoplasms,92595004.0,153169012.0,Carcinoma in situ of floor of mouth
In situ neoplasms,92664001.0,153258017.0,Carcinoma in situ of nasopharynx
In situ neoplasms,92605003.0,153183014.0,Carcinoma in situ of gums
In situ neoplasms,92558004.0,153122019.0,Carcinoma in situ of buccal mucosa
In situ neoplasms,92769003.0,3035939018.0,Cancer in situ of tongue
In situ neoplasms,92558004.0,510031010.0,Carcinoma in situ of internal cheek
In situ neoplasms,92670007.0,510067015.0,Carcinoma in situ of roof of mouth
In situ neoplasms,92660005.0,153252016.0,Carcinoma in situ of mouth
In situ neoplasms,92664001.0,153261016.0,Carcinoma in situ of nasopharyngeal wall
In situ neoplasms,92558004.0,510029018.0,Carcinoma in situ of cheek
In situ neoplasms,92612007.0,153191017.0,Carcinoma in situ of hypopharynx
In situ neoplasms,189212001.0,290717015.0,Carcinoma in situ of salivary glands
In situ neoplasms,92605003.0,153183014.0,Carcinoma in situ of gum
In situ neoplasms,92558004.0,510030011.0,Carcinoma in situ of cheek mucosa
In situ neoplasms,92780003.0,1218764015.0,Carcinoma in situ of upper 1/3 esophagus
In situ neoplasms,92648009.0,1218762016.0,Carcinoma in situ of lower 1/3 esophagus
In situ neoplasms,92780003.0,201646011.0,Carcinoma in situ of upper third oesophagus
In situ neoplasms,92648009.0,153236019.0,Carcinoma in situ of lower third of esophagus
In situ neoplasms,92780003.0,201647019.0,Carcinoma in situ of upper third of esophagus
In situ neoplasms,92585006.0,153153017.0,Carcinoma in situ of esophagus
In situ neoplasms,92780003.0,153396019.0,Carcinoma in situ of upper third esophagus
In situ neoplasms,92585006.0,3036455010.0,Cancer in situ of oesophagus
In situ neoplasms,92658008.0,153250012.0,Carcinoma in situ of middle third of esophagus
In situ neoplasms,92585006.0,3036354013.0,Cancer in situ of esophagus
In situ neoplasms,92780003.0,1217276019.0,Carcinoma in situ of upper 1/3 oesophagus
In situ neoplasms,92585006.0,201640017.0,Carcinoma in situ of oesophagus NOS
In situ neoplasms,92648009.0,1217274016.0,Carcinoma in situ of lower 1/3 oesophagus
In situ neoplasms,92658008.0,1217275015.0,Carcinoma in situ of middle 1/3 oesophagus
In situ neoplasms,92648009.0,201641018.0,Carcinoma in situ of lower third of oesophagus
In situ neoplasms,92780003.0,510099014.0,Carcinoma in situ of upper third of oesophagus
In situ neoplasms,92585006.0,201640017.0,Carcinoma in situ of oesophagus
In situ neoplasms,92658008.0,1218763014.0,Carcinoma in situ of middle 1/3 esophagus
In situ neoplasms,92658008.0,201642013.0,Carcinoma in situ of middle third of oesophagus
In situ neoplasms,92560002.0,3038181010.0,Cancer in situ of cardia of stomach
In situ neoplasms,92549006.0,3038039019.0,Cancer in situ of body of stomach
In situ neoplasms,92560002.0,3037930015.0,Carcinoma in situ of gastric cardia
In situ neoplasms,92560002.0,1235740013.0,Carcinoma in situ of cardia
In situ neoplasms,92693001.0,153297013.0,Carcinoma in situ of pylorus
In situ neoplasms,92693001.0,3036154015.0,Cancer in situ of pylorus
In situ neoplasms,92549006.0,153111018.0,Carcinoma in situ of body of stomach
In situ neoplasms,92560002.0,153124018.0,Carcinoma in situ of cardia of stomach
In situ neoplasms,92598002.0,153174016.0,Carcinoma in situ of fundus of stomach
In situ neoplasms,92756002.0,153367015.0,Carcinoma in situ of stomach NOS
In situ neoplasms,92692006.0,153296016.0,Carcinoma in situ of pyloric antrum
In situ neoplasms,92549006.0,3038125016.0,Carcinoma in situ of gastric body
In situ neoplasms,92598002.0,3038122018.0,Cancer in situ fundus of stomach
In situ neoplasms,92693001.0,510074013.0,Carcinoma in situ of pyloric canal
In situ neoplasms,92756002.0,153367015.0,Carcinoma in situ of stomach
In situ neoplasms,189229003.0,290748011.0,Carcinoma in situ of splenic flexure
In situ neoplasms,92559007.0,153123012.0,Carcinoma in situ of cecum
In situ neoplasms,92568009.0,3036230018.0,Cancer in situ of colon
In situ neoplasms,92568009.0,153133016.0,Carcinoma in situ of colon
In situ neoplasms,92773000.0,153388012.0,Carcinoma in situ of transverse colon
In situ neoplasms,92568009.0,153133016.0,Carcinoma in situ of colon NOS
In situ neoplasms,92539008.0,153099018.0,Carcinoma in situ of appendix
