Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Diabetes,713703005.0,3698412014.0,Type II diabetes mellitus with gastroparesis
Diabetes,420436000.0,2618201018.0,Type 2 diabetes mellitus with mononeuropathy
Diabetes,190388001.0,292577016.0,Type 2 diabetes mellitus with multiple complications
Diabetes,313436004.0,457329019.0,Type 2 diabetes mellitus without complication
Diabetes,314903002.0,459311019.0,Type II diabetes mellitus with arthropathy
Diabetes,421631007.0,2618206011.0,Type II diabetes mellitus with gangrene
Diabetes,190388001.0,292576013.0,Type II diabetes mellitus with multiple complications
Diabetes,420279001.0,3013392012.0,Type II diabetes mellitus with nephropathy
Diabetes,421326000.0,84931000006113.0,Type II diabetes mellitus with neurological complications
Diabetes,314902007.0,459306016.0,Type II diabetes mellitus with peripheral angiopathy
Diabetes,313436004.0,457330012.0,Type II diabetes mellitus without complication
Diabetes,44054006.0,197761014.0,Type 2 diabetes mellitus
Diabetes,44054006.0,493774016.0,Type II diabetes mellitus
Diabetes,420279001.0,3013392012.0,Type II diabetes mellitus with renal complications
Diabetes,420279001.0,2618208012.0,Type 2 diabetes mellitus with renal complications
Diabetes,421326000.0,3695406015.0,Type II diabetes mellitus with neurological complications
Diabetes,421326000.0,3695406015.0,Type 2 diabetes mellitus with neurological complications
Diabetes,190389009.0,292581016.0,Type II diabetes mellitus with ulcer
Diabetes,190389009.0,292579018.0,Type 2 diabetes mellitus with ulcer
Diabetes,421631007.0,2618206011.0,Type 2 diabetes mellitus with gangrene
Diabetes,422034002.0,3699410014.0,Type II diabetes mellitus with retinopathy
Diabetes,422034002.0,3699410014.0,Type 2 diabetes mellitus with retinopathy
Diabetes,443694000.0,2921019012.0,Type II diabetes mellitus - poor control
Diabetes,443694000.0,2921019012.0,Type 2 diabetes mellitus - poor control
Diabetes,420436000.0,3697667019.0,Type II diabetes mellitus with mononeuropathy
Diabetes,420279001.0,3035432019.0,Type 2 diabetes mellitus with nephropathy
Diabetes,719216001.0,3316336015.0,Type II diabetes mellitus with hypoglycaemic coma
Diabetes,719216001.0,3316336015.0,Type 2 diabetes mellitus with hypoglycaemic coma
Diabetes,420756003.0,3688522015.0,Type II diabetes mellitus with diabetic cataract
Diabetes,420756003.0,3688522015.0,Type 2 diabetes mellitus with diabetic cataract
Diabetes,314902007.0,459308015.0,Type 2 diabetes mellitus with peripheral angiopathy
Diabetes,314903002.0,459310018.0,Type 2 diabetes mellitus with arthropathy
Diabetes,314904008.0,459312014.0,Type II diabetes mellitus with neuropathic arthropathy
Diabetes,314904008.0,459313016.0,Type 2 diabetes mellitus with neuropathic arthropathy
Diabetes,237599002.0,2967820013.0,Insulin treated Type 2 diabetes mellitus
Diabetes,237599002.0,1223147012.0,Insulin treated Type II diabetes mellitus
Diabetes,395204000.0,1488898011.0,Hyperosmolar non-ketotic state in type 2 diabetes mellitus
Diabetes,421986006.0,2967751013.0,Type 2 diabetes mellitus with persistent proteinuria
Diabetes,421986006.0,2967751013.0,Type II diabetes mellitus with persistent proteinuria
Diabetes,420715001.0,2967769016.0,Type 2 diabetes mellitus with persistent microalbuminuria
Diabetes,420715001.0,2967769016.0,Type II diabetes mellitus with persistent microalbuminuria
Diabetes,421750000.0,2967754017.0,Type 2 diabetes mellitus with ketoacidosis
Diabetes,421847006.0,2618218019.0,Type 2 diabetes mellitus with ketoacidotic coma
Diabetes,421779007.0,2618237011.0,Type 2 diabetes mellitus with exudative maculopathy
Diabetes,713703005.0,3698412014.0,Type 2 diabetes mellitus with gastroparesis
Diabetes,420422005.0,3303994013.0,DKA - diabetic ketoacidosis
Diabetes,230572002.0,881501000006110.0,Diabetes + neuropathy
Diabetes,73211009.0,881441000006111.0,Diabetes mellitus - juvenile
Diabetes,532411000000102.0,881451000006113.0,Diabetes mellitus -adult onset
Diabetes,420422005.0,881461000006110.0,Diabetes+ketoacidosis -no coma
Diabetes,50620007.0,84344019.0,Diabetic autonomic neuropathy
Diabetes,420422005.0,2616611010.0,Diabetic ketoacidosis
Diabetes,111556005.0,178798017.0,Diabetic ketoacidosis without coma
Diabetes,201724008.0,309740011.0,Diabetic neuropathic arthropathy
Diabetes,441656006.0,2817479019.0,Hyperglycaemic crisis in diabetes mellitus
Diabetes,199223000.0,887971000006115.0,Preg.+ diabetes mellitus
Diabetes,312907002.0,456707011.0,Proliferative diabetic retinopathy - high risk
Diabetes,293190009.0,902201000006112.0,Reaction: insulin/antidiabetic
Diabetes,237601000.0,356078011.0,Secondary endocrine diabetes mellitus
Diabetes,1024571000000100.0,2586731000000110.0,Under care of community-based diabetes specialist nurse
Diabetes,1024551000000109.0,2586691000000116.0,Under care of hospital-based diabetes specialist nurse
Diabetes,658061000000102.0,1445831000000112.0,Diabetes mellitus NOS with other specified manifestation
