Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Acquired aphasia with epilepsy [Landau-Kleffner],84757009.0,178739011.0,[X]Other generalized epilepsy and epileptic syndromes
Acquired aphasia with epilepsy [Landau-Kleffner],29164008.0,48801015.0,[D]Other speech disturbance
Acquired aphasia with epilepsy [Landau-Kleffner],5294002.0,9881017.0,[X]Other disorders of psychological development
Acquired aphasia with epilepsy [Landau-Kleffner],229622007.0,344192010.0,[D]Dysfluency
Acquired aphasia with epilepsy [Landau-Kleffner],267095009.0,397992016.0,[V]Problems with speech
Acquired aphasia with epilepsy [Landau-Kleffner],984671000000103.0,2504061000000114.0,[X]Moderate learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],984681000000101.0,2504081000000117.0,[X]Profound learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],29164008.0,48801015.0,[X]Other and unspecified speech disturbances
Acquired aphasia with epilepsy [Landau-Kleffner],29164008.0,48801015.0,[V]Problem with voice production
Acquired aphasia with epilepsy [Landau-Kleffner],268672004.0,401825015.0,[X]Cocktail party syndrome
Acquired aphasia with epilepsy [Landau-Kleffner],29164008.0,48805012.0,Speech abnormality
Acquired aphasia with epilepsy [Landau-Kleffner],1145003.0,2999013.0,Speech development disorder
Acquired aphasia with epilepsy [Landau-Kleffner],230438007.0,345312010.0,[X]Acquired aphasia with epilepsy [Landau - Kleffner]
Acquired aphasia with epilepsy [Landau-Kleffner],268672004.0,401825015.0,[X]Lisping
Acquired aphasia with epilepsy [Landau-Kleffner],5294002.0,9881017.0,[V]Constitutional states in development
Acquired aphasia with epilepsy [Landau-Kleffner],230438007.0,3683660018.0,Aphasia co-occurrent with epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],931001000000105.0,2714241000000119.0,Significant intellectual disability
Acquired aphasia with epilepsy [Landau-Kleffner],229751001.0,344390011.0,Semantic-pragmatic disorder
Acquired aphasia with epilepsy [Landau-Kleffner],84757009.0,506216014.0,EP - Epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],230438007.0,2951784017.0,Acquired aphasia with epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],229676007.0,344282013.0,Language-related cognitive disorder
Acquired aphasia with epilepsy [Landau-Kleffner],84757009.0,178739011.0,[X]Other epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],280032002.0,417527019.0,Language development disorder
Acquired aphasia with epilepsy [Landau-Kleffner],5294002.0,9881017.0,[V]Other constitutional state in development
Acquired aphasia with epilepsy [Landau-Kleffner],230438007.0,345313017.0,Landau-Kleffner syndrome
Acquired aphasia with epilepsy [Landau-Kleffner],29164008.0,48804011.0,Speech impairment
Acquired aphasia with epilepsy [Landau-Kleffner],84757009.0,178739011.0,Epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],162294008.0,253100013.0,Has difficulty with speech
Acquired aphasia with epilepsy [Landau-Kleffner],391099000.0,1485126015.0,O/E - speech delay
Acquired aphasia with epilepsy [Landau-Kleffner],229751001.0,556671000000113.0,[X]Semantic-pragmatic disorder
Acquired aphasia with epilepsy [Landau-Kleffner],5294002.0,9881017.0,Other development delays
Acquired aphasia with epilepsy [Landau-Kleffner],84757009.0,178739011.0,Other forms of epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],229676007.0,344282013.0,[X]Specific disorder of arithmetical skills
Acquired aphasia with epilepsy [Landau-Kleffner],29164008.0,48801015.0,[D]Other speech disturbance NOS
Acquired aphasia with epilepsy [Landau-Kleffner],267095009.0,397992016.0,Speech problem
Acquired aphasia with epilepsy [Landau-Kleffner],84757009.0,178739011.0,Epilepsy NOS
Acquired aphasia with epilepsy [Landau-Kleffner],84757009.0,506215013.0,Epileptic
Acquired aphasia with epilepsy [Landau-Kleffner],84757009.0,189601011.0,Epileptic disorder
Acquired aphasia with epilepsy [Landau-Kleffner],931001000000105.0,2714221000000114.0,Significant intellectual development disorder
Acquired aphasia with epilepsy [Landau-Kleffner],267095009.0,397992016.0,Speech problem NOS
Acquired aphasia with epilepsy [Landau-Kleffner],84757009.0,178739011.0,Other forms of epilepsy NOS
Acquired aphasia with epilepsy [Landau-Kleffner],267095009.0,397992016.0,Speech problem - symptom
Acquired aphasia with epilepsy [Landau-Kleffner],268672004.0,401825015.0,[X]Language development disorder NOS
Acquired aphasia with epilepsy [Landau-Kleffner],931001000000105.0,2385981000000116.0,Significant learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],984661000000105.0,2504041000000113.0,[X]Mild learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],391099000.0,2621457017.0,On examination - speech delay
