Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Conductive and sensorineural hearing loss,49526009.0,1230737011.0,Age-related hearing loss
Conductive and sensorineural hearing loss,48436005.0,80699013.0,Articulatory defect due to conductive hearing loss
Conductive and sensorineural hearing loss,48436005.0,80700014.0,Articulatory defect secondary to hearing loss
Conductive and sensorineural hearing loss,48436005.0,2410391000000119.0,Articulatory impairment due to conductive hearing loss
Conductive and sensorineural hearing loss,44057004.0,1230041018.0,CHL - Conductive hearing loss
Conductive and sensorineural hearing loss,85571008.0,1235048014.0,Cochlear hearing loss
Conductive and sensorineural hearing loss,8531006.0,15071010.0,Complete deafness
Conductive and sensorineural hearing loss,30169000.0,1226997019.0,FHL - Functional hearing loss
Conductive and sensorineural hearing loss,30169000.0,1226996011.0,Functional hearing loss
Conductive and sensorineural hearing loss,15188001.0,989081000006119.0,Hearing loss NOS
Conductive and sensorineural hearing loss,15188001.0,477218019.0,Impaired hearing
Conductive and sensorineural hearing loss,85571008.0,1235049018.0,Inner ear hearing loss
Conductive and sensorineural hearing loss,77507001.0,1234120019.0,MHL - Mixed hearing loss
Conductive and sensorineural hearing loss,77507001.0,128669010.0,Mixed conductive AND sensorineural hearing loss
Conductive and sensorineural hearing loss,77507001.0,1234121015.0,Mixed deafness
Conductive and sensorineural hearing loss,73415002.0,502427012.0,NIHL - Noise-induced hearing loss
Conductive and sensorineural hearing loss,30169000.0,1226994014.0,NOHL - Non-organic hearing loss
Conductive and sensorineural hearing loss,30169000.0,1226995010.0,Non-organic hearing loss
Conductive and sensorineural hearing loss,877191000000104.0,2310371000000114.0,Profound BSNHL (bilateral sensorineural hearing loss)
Conductive and sensorineural hearing loss,73371001.0,502416010.0,Retrocochlear hearing loss
Conductive and sensorineural hearing loss,60700002.0,1232124012.0,SNHL - Sensorineural hearing loss
Conductive and sensorineural hearing loss,60700002.0,100854015.0,Sensorineural deafness
Conductive and sensorineural hearing loss,60700002.0,1232123018.0,Sensory-neural hearing loss
Conductive and sensorineural hearing loss,3561000119106.0,3023143010.0,Severe hearing loss
Conductive and sensorineural hearing loss,194418004.0,2821126011.0,Unilateral conductive hearing loss with unrestricted hearing on the contralateral side
Conductive and sensorineural hearing loss,194428008.0,2821036017.0,Unilateral mixed conductive and sensorineural hearing loss with unrestricted hearing on the contralateral side
Conductive and sensorineural hearing loss,194425006.0,2820989012.0,Unilateral sensorineural hearing loss with unrestricted hearing on the contralateral side
Conductive and sensorineural hearing loss,285055002.0,423945013.0,Does use hearing aid
Conductive and sensorineural hearing loss,15188001.0,477220016.0,Hard of hearing
Conductive and sensorineural hearing loss,15188001.0,477221017.0,Hearing impairment
Conductive and sensorineural hearing loss,15188001.0,477225014.0,HI - Hearing impairment
Conductive and sensorineural hearing loss,15188001.0,477224013.0,HL - Hearing loss
Conductive and sensorineural hearing loss,15188001.0,477219010.0,HOH - Hard of hearing
Conductive and sensorineural hearing loss,164068006.0,255434015.0,O/E - conductive deafness
Conductive and sensorineural hearing loss,162342008.0,253161014.0,Unilateral deafness
Conductive and sensorineural hearing loss,285055002.0,423944012.0,Uses hearing aid
Conductive and sensorineural hearing loss,15188001.0,25788011.0,Deafness
Conductive and sensorineural hearing loss,272033007.0,407075014.0,Deafness symptom
Conductive and sensorineural hearing loss,343087000.0,470343013.0,Partial deafness
Conductive and sensorineural hearing loss,162344009.0,253163012.0,Bilateral deafness
Conductive and sensorineural hearing loss,275879008.0,411844019.0,O/E - deaf
Conductive and sensorineural hearing loss,164061000.0,255426014.0,O/E - significantly deaf
Conductive and sensorineural hearing loss,164062007.0,255427017.0,O/E - very deaf
Conductive and sensorineural hearing loss,164063002.0,255428010.0,O/E - completely deaf
Conductive and sensorineural hearing loss,44057004.0,73473018.0,O/E - conductive deafness
Conductive and sensorineural hearing loss,285055002.0,423944012.0,Hearing aid worn
Conductive and sensorineural hearing loss,232183005.0,347885014.0,Insertn bone anchors subcutaneous bone anchored hearing aid
Conductive and sensorineural hearing loss,225951000000109.0,487311000000114.0,Second stage ins fixtures for bone anchored hearing prosth
Conductive and sensorineural hearing loss,49526009.0,82492017.0,Presbyacusis
Conductive and sensorineural hearing loss,49526009.0,82492017.0,Senile presbyacusis
Conductive and sensorineural hearing loss,73415002.0,121916015.0,Noise-induced hearing loss
Conductive and sensorineural hearing loss,73415002.0,121916015.0,Noise induced deafness
Conductive and sensorineural hearing loss,15188001.0,25788011.0,Hearing loss
Conductive and sensorineural hearing loss,44057004.0,73470015.0,Conductive hearing loss
Conductive and sensorineural hearing loss,44057004.0,73473018.0,Conductive deafness
Conductive and sensorineural hearing loss,44057004.0,73470015.0,Unspecified conductive hearing loss
Conductive and sensorineural hearing loss,194413008.0,299241011.0,Conductive hearing loss due to disorder of external ear
Conductive and sensorineural hearing loss,194414002.0,299242016.0,Conductive hearing loss due to disorder of tympanic membrane
Conductive and sensorineural hearing loss,194415001.0,299243014.0,Conductive hearing loss due to disorder of middle ear
Conductive and sensorineural hearing loss,194416000.0,299244015.0,Conductive hearing loss due to disorder of inner ear
Conductive and sensorineural hearing loss,194417009.0,299245019.0,"Conductive hearing loss, bilateral"
Conductive and sensorineural hearing loss,194418004.0,299246018.0,"Conduct hear loss,unilat+unrestric hearing on contralat side"
Conductive and sensorineural hearing loss,194419007.0,299247010.0,Combined conductive hearing loss
Conductive and sensorineural hearing loss,44057004.0,73470015.0,Conductive hearing loss NOS
Conductive and sensorineural hearing loss,60700002.0,100850012.0,Sensorineural hearing loss
