Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Disorders of thryoid gland,237519003.0,355966019.0,Autoimmune hypothyroidism
Disorders of thryoid gland,111566002.0,881381000006114.0,Hypothyroidism-congen.+ acqui.
Disorders of thryoid gland,82598004.0,137019010.0,Secondary hypothyroidism
Disorders of thryoid gland,286909009.0,881371000006111.0,Thyrotoxicosis +/- goitre
Disorders of thryoid gland,190256007.0,292356018.0,Thyrotoxicosis from ectopic thyroid nodule with crisis
Disorders of thryoid gland,27059002.0,2536050019.0,Postsurgical hypothyroidism
Disorders of thryoid gland,190241003.0,292327018.0,Toxic diffuse goitre with no crisis
Disorders of thryoid gland,276177000.0,412221013.0,Thyroid eye disease
Disorders of thryoid gland,90739004.0,150375010.0,Thyrotoxicosis
Disorders of thryoid gland,34486009.0,57561015.0,Hyperthyroidism
Disorders of thryoid gland,237498007.0,355932011.0,Toxic goitre
Disorders of thryoid gland,267374005.0,398780011.0,Toxic diffuse goitre
Disorders of thryoid gland,353295004.0,2912991014.0,Basedow's disease
Disorders of thryoid gland,353295004.0,472452010.0,Graves' disease
Disorders of thryoid gland,190242005.0,292330013.0,Toxic diffuse goitre with crisis
Disorders of thryoid gland,237825005.0,356406019.0,Thyroid-associated dermopathy
Disorders of thryoid gland,267374005.0,398780011.0,Toxic diffuse goitre NOS
Disorders of thryoid gland,73869005.0,200396013.0,Toxic uninodular goitre
Disorders of thryoid gland,190244006.0,292334016.0,Toxic uninodular goitre with no crisis
Disorders of thryoid gland,73869005.0,200396013.0,Toxic uninodular goitre NOS
Disorders of thryoid gland,26389007.0,196525014.0,Toxic multinodular goitre
Disorders of thryoid gland,190247004.0,292339014.0,Toxic multinodular goitre with no crisis
Disorders of thryoid gland,26389007.0,196525014.0,Toxic multinodular goitre NOS
Disorders of thryoid gland,57777000.0,497988010.0,Toxic nodular goitre unspecified
Disorders of thryoid gland,57777000.0,96075015.0,Toxic nodular goitre unspecified with no crisis
Disorders of thryoid gland,57777000.0,96075015.0,Toxic nodular goitre unspecified with crisis
Disorders of thryoid gland,57777000.0,497988010.0,Toxic nodular goitre NOS
Disorders of thryoid gland,90739004.0,150375010.0,Thyrotoxicosis of other specified origin
Disorders of thryoid gland,90739004.0,150375010.0,Thyrotoxicosis of other specified origin with no crisis
Disorders of thryoid gland,90739004.0,150375010.0,Thyrotoxicosis of other specified origin with crisis
Disorders of thryoid gland,29028009.0,48600017.0,Thyroid crisis
Disorders of thryoid gland,90739004.0,150375010.0,Thyrotoxicosis of other specified origin NOS
Disorders of thryoid gland,90739004.0,150375010.0,Thyrotoxicosis without mention of goitre or other cause
Disorders of thryoid gland,90739004.0,150375010.0,Thyrotoxicosis without mention of goitre or cause no crisis
Disorders of thryoid gland,90739004.0,150375010.0,"Thyrotoxicosis without mention of goitre, cause with crisis"
Disorders of thryoid gland,90739004.0,150375010.0,Thyrotoxicosis NOS
Disorders of thryoid gland,111566002.0,178809013.0,Acquired hypothyroidism
Disorders of thryoid gland,43153006.0,493538010.0,Myxoedema
Disorders of thryoid gland,40930008.0,68268011.0,Thyroid deficiency
Disorders of thryoid gland,40930008.0,68268011.0,Hypothyroidism
Disorders of thryoid gland,27059002.0,45271010.0,Postsurgical hypothyroidism
Disorders of thryoid gland,237527007.0,355975017.0,Post ablative hypothyroidism
Disorders of thryoid gland,237527007.0,355975017.0,Other postablative hypothyroidism
Disorders of thryoid gland,190277005.0,292395017.0,Irradiation hypothyroidism
Disorders of thryoid gland,237527007.0,355975017.0,Postablative hypothyroidism NOS
Disorders of thryoid gland,88273006.0,146340011.0,Other iatrogenic hypothyroidism
Disorders of thryoid gland,88273006.0,146340011.0,Iatrogenic hypothyroidism NOS
Disorders of thryoid gland,237519003.0,355964016.0,Autoimmune myxoedema
Disorders of thryoid gland,111566002.0,178809013.0,Other acquired hypothyroidism
Disorders of thryoid gland,40930008.0,68268011.0,Hypothyroidism NOS
Disorders of thryoid gland,40930008.0,68268011.0,Pretibial myxoedema - hypothyroid
Disorders of thryoid gland,40930008.0,68268011.0,Thyroid insufficiency
Disorders of thryoid gland,237518006.0,355961012.0,"Hypothyroid goitre, acquired"
Disorders of thryoid gland,190291004.0,292417011.0,Premature puberty due to hypothyroidism
Disorders of thryoid gland,21263006.0,35727012.0,Myxoedema coma
Disorders of thryoid gland,82119001.0,136211012.0,Thyroiditis
Disorders of thryoid gland,21983002.0,481187014.0,Chronic lymphocytic thyroiditis
Disorders of thryoid gland,21983002.0,481188016.0,Autoimmune thyroiditis
Disorders of thryoid gland,21983002.0,36888019.0,Hashimoto's disease
Disorders of thryoid gland,84362007.0,139911019.0,Chronic fibrous thyroiditis
Disorders of thryoid gland,45053005.0,75139015.0,Other and unspecified chronic thyroiditis
Disorders of thryoid gland,237538007.0,355987012.0,Chronic thyroiditis with transient thyrotoxicosis
Disorders of thryoid gland,82119001.0,136211012.0,Thyroiditis NOS
Disorders of thryoid gland,190309006.0,292448015.0,Thyroid atrophy
Disorders of thryoid gland,82598004.0,505169010.0,TSH - thyroid-stimulating hormone deficiency
Disorders of thryoid gland,40930008.0,68268011.0,[X]Other sp cified hypothyroidism
