Condition,MedCodeId,Term
Spine arthritis/spondylitis,890851000006116.0,Cervical spond.with myelopathy
Spine arthritis/spondylitis,890861000006119.0,Lumbosacral spond + myelopathy
Spine arthritis/spondylitis,318465011.0,"Open fracture lumbar vertebra, spondylolysis"
Spine arthritis/spondylitis,990511000006110.0,Spondyloses
Spine arthritis/spondylitis,1.2759411000006116e+16,Osteoarthritis of spine NOS
Spine arthritis/spondylitis,1.272488100000611e+16,Spondylosis NOS
Spine arthritis/spondylitis,297150011.0,Myelopathy due to spondylosis
Spine arthritis/spondylitis,1209790019.0,Arthritis of spine
Spine arthritis/spondylitis,18181000006118.0,Osteoarthritis of spine
Spine arthritis/spondylitis,108431018.0,Cervical spondylosis with myelopathy
Spine arthritis/spondylitis,311061016.0,Single-level cervical spondylosis with myelopathy
Spine arthritis/spondylitis,311062011.0,Two-level cervical spondylosis with myelopathy
Spine arthritis/spondylitis,311063018.0,Multiple-level cervical spondylosis with myelopathy
Spine arthritis/spondylitis,19006012.0,Thoracic spondylosis with myelopathy
Spine arthritis/spondylitis,311072014.0,Single-level thoracic spondylosis with myelopathy
Spine arthritis/spondylitis,311074010.0,Multiple-level thoracic spondylosis with myelopathy
Spine arthritis/spondylitis,80324016.0,Lumbosacral spondylosis without myelopathy
Spine arthritis/spondylitis,311079017.0,Single-level lumbosacral spondylosis without myelopathy
Spine arthritis/spondylitis,311080019.0,Two-level lumbosacral spondylosis without myelopathy
Spine arthritis/spondylitis,311081015.0,Multiple-level lumbosacral spondylosis without myelopathy
Spine arthritis/spondylitis,311082010.0,Lumbosacral spondylosis with myelopathy
Spine arthritis/spondylitis,311083017.0,Single-level lumbosacral spondylosis with myelopathy
Spine arthritis/spondylitis,311084011.0,Two-level lumbosacral spondylosis with myelopathy
Spine arthritis/spondylitis,311085012.0,Multiple-level lumbosacral spondylosis with myelopathy
Spine arthritis/spondylitis,311106014.0,Lumbosacral spondylosis with radiculopathy
Spine arthritis/spondylitis,311108010.0,Single-level lumbosacral spondylosis with radiculopathy
Spine arthritis/spondylitis,311109019.0,Two-level lumbosacral spondylosis with radiculopathy
Spine arthritis/spondylitis,311110012.0,Multiple-level lumbosacral spondylosis with radiculopathy
Spine arthritis/spondylitis,508047017.0,Osteoarthritis of spine
Spine arthritis/spondylitis,2476044012.0,Osteoarthritis of spine NOS
Spine arthritis/spondylitis,130001000006111.0,Spondylosis NOS
Spine arthritis/spondylitis,18191000006115.0,Osteoarthritis spine
Spine arthritis/spondylitis,311118017.0,"Spondylosis without myelopathy, NOS"
Spine arthritis/spondylitis,311119013.0,"Spondylosis with myelopathy, NOS"
Spine arthritis/spondylitis,400271011.0,Spondylosis NOS
Spine arthritis/spondylitis,312613012.0,[X]Other spondylosis with radiculopathy
Spine arthritis/spondylitis,312614018.0,[X]Other spondylosis
