Condition,MedCodeId,Term
Systemic connective tissue disorders,301739012.0,Pulmonary eosinophilia NOS
Systemic connective tissue disorders,300565019.0,Polyarteritis nodosa and allied conditions
Systemic connective tissue disorders,4514901000006114.0,PAN - Polyarteritis nodosa
Systemic connective tissue disorders,4514891000006110.0,Periarteritis nodosa
Systemic connective tissue disorders,6298471000006115.0,Andrews syndrome
Systemic connective tissue disorders,6298441000006111.0,PIE - Pulmonary infiltrates with eosinophilia
Systemic connective tissue disorders,6298451000006113.0,Pulmonary infiltrates with eosinophilia
Systemic connective tissue disorders,297543018.0,Polyneuropathy in polyarteritis nodosa
Systemic connective tissue disorders,297545013.0,Polyneuropathy in collagen vascular disease NOS
Systemic connective tissue disorders,6298431000006118.0,EP - Eosinophilic pneumonia
Systemic connective tissue disorders,6298461000006110.0,Eosinophilic pneumonia
Systemic connective tissue disorders,4770431000006110.0,Neuropathy in vasculitis and connective tissue disease
Systemic connective tissue disorders,242065019.0,Polyarteritis nodosa
Systemic connective tissue disorders,297540015.0,Polyneuropathy in collagen vascular disease
Systemic connective tissue disorders,303849011.0,Nephrotic syndrome in polyarteritis nodosa
Systemic connective tissue disorders,2670764010.0,Pulmonary eosinophilia
Systemic connective tissue disorders,990621000006115.0,Polyarteritis nodosa NOS
Systemic connective tissue disorders,422991000006117.0,[X]Polyneuropathy/systemic connective tissue disorders CE
Systemic connective tissue disorders,300596011.0,Polyarteritis nodosa and allied conditions NOS
Systemic connective tissue disorders,312575016.0,[X]Other conditions related to polyarteritis nodosa
Systemic connective tissue disorders,6298421000006116.0,Eosinophilic asthma
Systemic connective tissue disorders,297640011.0,Myopathy due to polyarteritis nodosa
Systemic connective tissue disorders,394383017.0,Diagnostic endoscopic examination of ureter NOS
Systemic connective tissue disorders,1481796014.0,Ureteroscopy
Systemic connective tissue disorders,1550301000006115.0,Diagnost endos exam bladder biop lesion bladder rigid cysto
Systemic connective tissue disorders,1550311000006117.0,Diagnostic endoscop exam bladder biop lesion pros rigid cys
Systemic connective tissue disorders,1550321000006113.0,Diagnostic endoscopic examination bladder using cystoscope
Systemic connective tissue disorders,3838321000006118.5,Allergic granulomatosis angiitis
Systemic connective tissue disorders,6476541000006115.0,Endoscopy of ureter
Systemic connective tissue disorders,6711401000006111.0,Retrograde urography
Systemic connective tissue disorders,6476531000006113.0,Cystoureteroscopy
Systemic connective tissue disorders,1.1878911000006116e+16,EGPA - eosinophilic granulomatosis with polyangiitis
