Condition,MedCodeId,Term
Dermatitis and eczema,889161000006118.0,Atopic eczema/dermatitis
Dermatitis and eczema,889211000006110.0,Contact dermatitis : solvents
Dermatitis and eczema,889231000006116.0,Contact dermatitis:food/plants
Dermatitis and eczema,154630014.0,Dermatitis of eyelid
Dermatitis and eczema,889171000006113.0,Dermatitis/eczemas
Dermatitis and eczema,889151000006115.0,Dermatitis/eczemas NOS
Dermatitis and eczema,358088015.0,Genital lichen sclerosus
Dermatitis and eczema,6859231000006111.0,Infective eczematoid dermatitis
Dermatitis and eczema,6663041000006112.0,Irritant contact dermatitis due to incontinence
Dermatitis and eczema,2910831000006115.0,Lichen sclerosus
Dermatitis and eczema,4790781000006113.0,Lichen sclerosus of penis
Dermatitis and eczema,3373991000006110.0,Lichen simplex chronicus
Dermatitis and eczema,889181000006111.0,Neurodermatitis
Dermatitis and eczema,1675561000006111.0,Oral lichen planus
Dermatitis and eczema,6667221000006118.0,Pompholyx eczema
Dermatitis and eczema,3318721000006113.0,Seborrheic dermatitis
Dermatitis and eczema,889121000006112.0,Seborrhoeic dermat/eczema NOS
Dermatitis and eczema,889131000006110.0,Seborrhoeic dermatitis/eczema
Dermatitis and eczema,6662121000006114.0,Cheiropompholyx
Dermatitis and eczema,3148031000006112.0,Contact eczema
Dermatitis and eczema,2547311000006117.0,Cutaneous autosensitization
Dermatitis and eczema,4805121000006118.0,Irritant contact dermatitis due to food in contact with skin
Dermatitis and eczema,3374001000006118.0,Neurodermatitis circumscripta
Dermatitis and eczema,674301000006118.0,Nipple eczema
Dermatitis and eczema,100341000006117.0,Thrombocytopenic eczema with immunodeficiency
Dermatitis and eczema,636491000006112.0,Eczematous eyelid dermatitis
Dermatitis and eczema,399476014.0,Contact or allergic eyelid dermatitis
Dermatitis and eczema,223901000000111.0,Allergic dermatitis - eyelid
Dermatitis and eczema,219361000000115.0,Contact eczema - eyelids
Dermatitis and eczema,298564016.0,Other eyelid infective dermatitis
Dermatitis and eczema,512310013.0,Eczema of external ear
