Condition,MedCodeId,Term
Drug or alcohol misuse,882501000006119.0,Morphine/cocaine dependence
Drug or alcohol misuse,2639961000000113.0,Opioid analgesic dependence
Drug or alcohol misuse,1809471000006115.2,Substance dependence
Drug or alcohol misuse,2548235012.0,Current drug user
Drug or alcohol misuse,342441014.0,Misuses drugs orally
Drug or alcohol misuse,2548750019.0,Prolonged high dose use of cannabis
Drug or alcohol misuse,2548434014.0,Persistent substance misuse
Drug or alcohol misuse,2548992019.0,Previously injecting drug user
Drug or alcohol misuse,512651000000113.0,Uses heroin on top of substitution therapy
Drug or alcohol misuse,477158014.0,Misuses drugs
Drug or alcohol misuse,297031000000117.0,Occasional drug user
Drug or alcohol misuse,342434015.0,Long-term drug misuser
Drug or alcohol misuse,342435019.0,Poly-drug misuser
Drug or alcohol misuse,342438017.0,Drug addict
Drug or alcohol misuse,494053016.0,Misused drugs in past
Drug or alcohol misuse,450216018.0,Illicit drug use
Drug or alcohol misuse,309921000000119.0,Heroin misuse
Drug or alcohol misuse,309861000000116.0,Ecstasy misuse
Drug or alcohol misuse,2292881000000111.0,Urine methadone positive
Drug or alcohol misuse,2292761000000111.0,Urine buprenorphine positive
Drug or alcohol misuse,371621000000117.0,Delivery of rehabilitation for drug addiction
Drug or alcohol misuse,630831000006113.0,Drug psychoses
Drug or alcohol misuse,2670794016.0,Drug withdrawal syndrome
Drug or alcohol misuse,294679011.0,Drug-induced paranoia or hallucinatory states
Drug or alcohol misuse,294680014.0,Drug-induced paranoid state
Drug or alcohol misuse,294681013.0,Drug-induced hallucinosis
Drug or alcohol misuse,294682018.0,Drug-induced paranoia or hallucinatory state NOS
Drug or alcohol misuse,294686015.0,Other drug psychoses
Drug or alcohol misuse,294687012.0,Drug-induced delirium
Drug or alcohol misuse,294688019.0,Drug-induced dementia
Drug or alcohol misuse,294690018.0,Drug-induced depressive state
Drug or alcohol misuse,294691019.0,Drug-induced personality disorder
Drug or alcohol misuse,294692014.0,Other drug psychoses NOS
Drug or alcohol misuse,294693016.0,Drug psychosis NOS
Drug or alcohol misuse,295145018.0,Drug dependence
Drug or alcohol misuse,295146017.0,Drug addiction
Drug or alcohol misuse,44291000006113.0,Opioid type drug dependence
Drug or alcohol misuse,346947018.0,Heroin dependence
Drug or alcohol misuse,346949015.0,Methadone dependence
Drug or alcohol misuse,346950015.0,Morphine dependence
Drug or alcohol misuse,346951016.0,Opium dependence
Drug or alcohol misuse,295153014.0,Unspecified opioid dependence
Drug or alcohol misuse,295154015.0,Continuous opioid dependence
Drug or alcohol misuse,295155019.0,Episodic opioid dependence
Drug or alcohol misuse,295156018.0,Opioid dependence in remission
Drug or alcohol misuse,295157010.0,Opioid drug dependence NOS
Drug or alcohol misuse,401791011.0,Hypnotic or anxiolytic dependence
Drug or alcohol misuse,346938014.0,Anxiolytic dependence
Drug or alcohol misuse,346941017.0,Barbiturate dependence
Drug or alcohol misuse,346942012.0,Benzodiazepine dependence
Drug or alcohol misuse,346943019.0,Diazepam dependence
Drug or alcohol misuse,346945014.0,Librium dependence
Drug or alcohol misuse,2673574010.0,Sedative dependence
Drug or alcohol misuse,346944013.0,Valium dependence
Drug or alcohol misuse,295167017.0,"Hypnotic or anxiolytic dependence, unspecified"
Drug or alcohol misuse,295168010.0,"Hypnotic or anxiolytic dependence, continuous"
Drug or alcohol misuse,295169019.0,"Hypnotic or anxiolytic dependence, episodic"
Drug or alcohol misuse,295170018.0,Hypnotic or anxiolytic dependence in remission
Drug or alcohol misuse,295171019.0,Hypnotic or anxiolytic dependence NOS
Drug or alcohol misuse,295172014.0,Cocaine type drug dependence
Drug or alcohol misuse,295173016.0,"Cocaine dependence, unspecified"
Drug or alcohol misuse,295176012.0,"Cocaine dependence, continuous"
Drug or alcohol misuse,295177015.0,"Cocaine dependence, episodic"
Drug or alcohol misuse,295178013.0,Cocaine dependence in remission
Drug or alcohol misuse,295179017.0,Cocaine drug dependence NOS
Drug or alcohol misuse,401793014.0,Cannabis type drug dependence
Drug or alcohol misuse,817251000006118.0,Hashish dependence
Drug or alcohol misuse,820221000006118.0,Hemp dependence
Drug or alcohol misuse,718011000006110.0,Marihuana dependence
Drug or alcohol misuse,295187016.0,"Cannabis dependence, unspecified"
Drug or alcohol misuse,295188014.0,"Cannabis dependence, continuous"
Drug or alcohol misuse,295189018.0,"Cannabis dependence, episodic"
Drug or alcohol misuse,295190010.0,Cannabis dependence in remission
Drug or alcohol misuse,295191014.0,Cannabis drug dependence NOS
Drug or alcohol misuse,401794015.0,Amphetamine or other psychostimulant dependence
Drug or alcohol misuse,411458014.0,Psychostimulant dependence
Drug or alcohol misuse,127621000006114.0,Stimulant dependence
Drug or alcohol misuse,295197013.0,"Amphetamine or psychostimulant dependence, unspecified"
Drug or alcohol misuse,2475571010.0,"Amfetamine or psychostimulant dependence, unspecified"
Drug or alcohol misuse,295198015.0,"Amphetamine or psychostimulant dependence, continuous"
Drug or alcohol misuse,295199011.0,"Amphetamine or psychostimulant dependence, episodic"
Drug or alcohol misuse,295200014.0,Amphetamine or psychostimulant dependence in remission
Drug or alcohol misuse,295201013.0,Amphetamine or psychostimulant dependence NOS
Drug or alcohol misuse,2475575018.0,Amfetamine or psychostimulant dependence NOS
Drug or alcohol misuse,64025010.0,Hallucinogen dependence
Drug or alcohol misuse,346936013.0,LSD dependence
Drug or alcohol misuse,346935012.0,Lysergic acid diethylamide dependence
Drug or alcohol misuse,295207012.0,"Hallucinogen dependence, unspecified"
Drug or alcohol misuse,295208019.0,"Hallucinogen dependence, continuous"
Drug or alcohol misuse,295209010.0,"Hallucinogen dependence, episodic"
Drug or alcohol misuse,295210017.0,Hallucinogen dependence in remission
