Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Noninfective enteritis and colitis,2579429013,64766004,2579429013,J41..00,J41..00,Idiopathic proctocolitis
Noninfective enteritis and colitis,696071000006114,43752006,72962011,J41..11,J41..11,Mucous colitis and/or proctitis
Noninfective enteritis and colitis,85931000006112,295046003,435370011,J41..12,J41..12,Ulcerative colitis and/or proctitis
Noninfective enteritis and colitis,435370011,295046003,435370011,J410.00,J410.00,Ulcerative proctocolitis
Noninfective enteritis and colitis,302953018,196987008,302953018,J410000,J410000,Ulcerative ileocolitis
Noninfective enteritis and colitis,107644019,64766004,107644019,J410100,J410100,Ulcerative colitis
Noninfective enteritis and colitis,496332018,52506002,496332018,J410200,J410200,Ulcerative rectosigmoiditis
Noninfective enteritis and colitis,496249010,52231000,496249010,J410300,J410300,Ulcerative proctitis
Noninfective enteritis and colitis,2532953017,414156000,2532953017,J410400,J410400,Exacerbation of ulcerative colitis
Noninfective enteritis and colitis,302956014,295046003,435370011,J410z00,J410z00,Ulcerative proctocolitis NOS
Noninfective enteritis and colitis,85891000006115,235714007,353357011,J411.00,J411.00,Ulcerative (chronic) enterocolitis
Noninfective enteritis and colitis,85901000006116,196987008,302953018,J412.00,J412.00,Ulcerative (chronic) ileocolitis
Noninfective enteritis and colitis,2872721013,444548001,2872721013,J413.00,J413.00,Ulcerative pancolitis
Noninfective enteritis and colitis,302959019,418130002,2576688010,J41y.00,J41y.00,Other idiopathic proctocolitis
Noninfective enteritis and colitis,302961011,418130002,2576688010,J41yz00,J41yz00,Other idiopathic proctocolitis NOS
Noninfective enteritis and colitis,302962016,64766004,2579429013,J41z.00,J41z.00,Idiopathic proctocolitis NOS
Noninfective enteritis and colitis,303762015,64766004,107644019,Jyu4100,Jyu4100,[X]Other ulcerative colitis
Noninfective enteritis and colitis,309743013,201727001,309743013,N031000,N031000,Arthropathy in ulcerative colitis
Noninfective enteritis and colitis,309836013,201807008,309836013,N045400,N045400,Juvenile arthritis in ulcerative colitis
Noninfective enteritis and colitis,886291000006112,34000006,886291000006112,,J40..99,Regional enteritis - Crohn
Noninfective enteritis and colitis,906051000006118,906051000006102,906051000006118,,,[RFC] Crohns disease
Noninfective enteritis and colitis,3047381000006117,34000006,56770011,,,granulomatous enteritis
Noninfective enteritis and colitis,302322010,196578009,302322010,J08z900,J08z900,Orofacial Crohn's disease
Noninfective enteritis and colitis,179501000006113,34000006,485713019,J40..00,J40..00,Regional enteritis - Crohn's disease
Noninfective enteritis and colitis,56765016,34000006,56765016,J40..11,J40..11,Crohn's disease
Noninfective enteritis and colitis,56770011,34000006,56765016,J40..12,J40..12,Granulomatous enteritis
Noninfective enteritis and colitis,179571000006119,56689002,94270018,J400.00,J400.00,Regional enteritis of the small bowel
Noninfective enteritis and colitis,497569010,56287005,497569010,J400000,J400000,Regional enteritis of the duodenum
Noninfective enteritis and colitis,302937016,196976000,302937016,J400100,J400100,Regional enteritis of the jejunum
Noninfective enteritis and colitis,601091000006115,196977009,302938014,J400200,J400200,Crohn's disease of the terminal ileum
Noninfective enteritis and colitis,302939018,38106008,64705019,J400300,J400300,Crohn's disease of the ileum unspecified
Noninfective enteritis and colitis,302940016,38106008,64705019,J400400,J400400,Crohn's disease of the ileum NOS
Noninfective enteritis and colitis,2532958014,414154002,2532958014,J400500,J400500,Exacerbation of Crohn's disease of small intestine
Noninfective enteritis and colitis,302941017,56689002,94270018,J400z00,J400z00,Crohn's disease of the small bowel NOS
Noninfective enteritis and colitis,1495442018,7620006,1495442018,J401.00,J401.00,Regional enteritis of the large bowel
Noninfective enteritis and colitis,179521000006115,50440006,1230866018,J401000,J401000,Regional enteritis of the colon
Noninfective enteritis and colitis,488238014,3815005,488238014,J401100,J401100,Regional enteritis of the rectum
Noninfective enteritis and colitis,2532950019,414153008,2532950019,J401200,J401200,Exacerbation of Crohn's disease of large intestine
Noninfective enteritis and colitis,396357012,7620006,13585013,J401z00,J401z00,Crohn's disease of the large bowel NOS
Noninfective enteritis and colitis,601031000006119,50440006,1230866018,J401z11,J401z11,Crohn's colitis
Noninfective enteritis and colitis,302946010,196983007,302946010,J402.00,J402.00,Regional ileocolitis
Noninfective enteritis and colitis,302947018,34000006,56765016,J40z.00,J40z.00,Regional enteritis NOS
Noninfective enteritis and colitis,1222351011,34000006,56765016,J40z.11,J40z.11,Crohn's disease NOS
Noninfective enteritis and colitis,303761010,34000006,56765016,Jyu4000,Jyu4000,[X]Other Crohn's disease
Noninfective enteritis and colitis,309744019,201728006,309744019,N031100,N031100,Arthropathy in Crohn's disease
Noninfective enteritis and colitis,309833017,201805000,309833017,N045300,N045300,Juvenile arthritis in Crohn's disease
Noninfective enteritis and colitis,0,0,0,ZR3S.00,,Crohn's disease activity index
Noninfective enteritis and colitis,0,0,0,ZR3S.11,,CDAI - Crohn's disease activity index
