Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Conductive and sensorineural hearing loss,3301551000006118,49526009,1230737011,,,Age-related hearing loss
Conductive and sensorineural hearing loss,80699013,48436005,80699013,,E2F3200,Articulatory defect due to conductive hearing loss
Conductive and sensorineural hearing loss,3283701000006115,48436005,80700014,,,Articulatory defect secondary to hearing loss
Conductive and sensorineural hearing loss,2410391000000119,48436005,2410391000000119,,E2F3211,Articulatory impairment due to conductive hearing loss
Conductive and sensorineural hearing loss,3209511000006111,44057004,1230041018,,,CHL - Conductive hearing loss
Conductive and sensorineural hearing loss,3890851000006111,85571008,1235048014,,,Cochlear hearing loss
Conductive and sensorineural hearing loss,2636241000006117,8531006,15071010,,,Complete deafness
Conductive and sensorineural hearing loss,2985721000006119,30169000,1226997019,,,FHL - Functional hearing loss
Conductive and sensorineural hearing loss,2985711000006110,30169000,1226996011,,,Functional hearing loss
Conductive and sensorineural hearing loss,883901000006119,679391000000103,883901000006119,,F59z.99,Hearing loss NOS
Conductive and sensorineural hearing loss,989081000006119,15188001,989081000006119,,F59..99,Hearing loss NOS
Conductive and sensorineural hearing loss,2740701000006119,15188001,477218019,,,Impaired hearing
Conductive and sensorineural hearing loss,3890861000006112,85571008,1235049018,,,Inner ear hearing loss
Conductive and sensorineural hearing loss,3761251000006115,77507001,1234120019,,,MHL - Mixed hearing loss
Conductive and sensorineural hearing loss,3761211000006116,77507001,128669010,,,Mixed conductive AND sensorineural hearing loss
Conductive and sensorineural hearing loss,1234121015,77507001,1234121015,,F592.99,Mixed deafness
Conductive and sensorineural hearing loss,3693771000006111,73415002,502427012,,,NIHL - Noise-induced hearing loss
Conductive and sensorineural hearing loss,2985691000006112,30169000,1226994014,,,NOHL - Non-organic hearing loss
Conductive and sensorineural hearing loss,2985701000006112,30169000,1226995010,,,Non-organic hearing loss
Conductive and sensorineural hearing loss,8306171000006110,877191000000104,2310371000000114,,,Profound BSNHL (bilateral sensorineural hearing loss)
Conductive and sensorineural hearing loss,1776751000006116,1776751000006100,1776751000006116,,,Reason for referral: Hearing Problems/Loss
Conductive and sensorineural hearing loss,3693061000006119,73371001,502416010,,,Retrocochlear hearing loss
Conductive and sensorineural hearing loss,3486111000006112,60700002,1232124012,,,SNHL - Sensorineural hearing loss
Conductive and sensorineural hearing loss,100854015,60700002,100854015,,F591.99,Sensorineural deafness
Conductive and sensorineural hearing loss,3486101000006114,60700002,1232123018,,,Sensory-neural hearing loss
Conductive and sensorineural hearing loss,7976771000006115,3561000119106,3023143010,,,Severe hearing loss
Conductive and sensorineural hearing loss,4775301000006119,194418004,2821126011,,,Unilateral conductive hearing loss with unrestricted hearing on the contralateral side
Conductive and sensorineural hearing loss,4775371000006113,194428008,2821036017,,,Unilateral mixed conductive and sensorineural hearing loss with unrestricted hearing on the contralateral side
Conductive and sensorineural hearing loss,4775341000006117,194425006,2820989012,,,Unilateral sensorineural hearing loss with unrestricted hearing on the contralateral side
Conductive and sensorineural hearing loss,12456491000006112,416121000000101,12456491000006112,,,[v]adjustment and management of implanted hearing device
Conductive and sensorineural hearing loss,12457891000006112,411511000000107,927411000000113,,,[v]fitting or adjustment of hearing aid
Conductive and sensorineural hearing loss,5754981000006118,290036002,430012018,,,attention to hearing aid
Conductive and sensorineural hearing loss,918721000006114,918721000006105,918721000006114,,,bilateral deafness
Conductive and sensorineural hearing loss,4720481000006112,183126007,2619459016,,,changing hearing aid battery
Conductive and sensorineural hearing loss,12728821000006116,694231000000100,1518611000000111,,,"deaf mutism, nec"
Conductive and sensorineural hearing loss,918681000006119,918681000006103,918681000006119,,,deafness
Conductive and sensorineural hearing loss,12727231000006118,679391000000103,1488821000000110,,,deafness nos
Conductive and sensorineural hearing loss,423945013,285055002,423945013,,2DH1.00,does use hearing aid
Conductive and sensorineural hearing loss,2740721000006112,15188001,477220016,,,hard of hearing
Conductive and sensorineural hearing loss,982621000006118,982621000006102,982621000006118,,,hearing impaired
Conductive and sensorineural hearing loss,2740731000006110,15188001,477221017,,,hearing impairment
Conductive and sensorineural hearing loss,2740771000006113,15188001,477225014,,,hi - hearing impairment
Conductive and sensorineural hearing loss,2740761000006118,15188001,477224013,,,hl - hearing loss
Conductive and sensorineural hearing loss,2740711000006116,15188001,477219010,,,hoh - hard of hearing
Conductive and sensorineural hearing loss,4574411000006111,164068006,255434015,,,o/e - conductive deafness
Conductive and sensorineural hearing loss,918711000006118,918711000006102,918711000006118,,,partial deafness
Conductive and sensorineural hearing loss,11902971000006110,162342008,253161014,,,unilateral deafness
Conductive and sensorineural hearing loss,918701000006116,918701000006100,918701000006116,,,unilateral deafness
Conductive and sensorineural hearing loss,5696501000006110,285055002,423944012,,,uses hearing aid
Conductive and sensorineural hearing loss,987421000006118,987421000006102,987421000006118,,,uses hearing loop
Conductive and sensorineural hearing loss,608101000006118,15188001,25788011,1C13.00,1C13.00,Deafness
Conductive and sensorineural hearing loss,407075014,272033007,407075014,1C13.11,1C13.11,Deafness symptom
Conductive and sensorineural hearing loss,253161014,162342008,253161014,1C13100,1C13100,Unilateral deafness
Conductive and sensorineural hearing loss,470343013,343087000,470343013,1C13200,1C13200,Partial deafness
Conductive and sensorineural hearing loss,253163012,162344009,253163012,1C13300,1C13300,Bilateral deafness
Conductive and sensorineural hearing loss,1484996016,390967001,1484996016,1C17.00,1C17.00,Hearing aid problem
Conductive and sensorineural hearing loss,411844019,275879008,411844019,2BL..11,2BL..11,O/E - deaf
Conductive and sensorineural hearing loss,255426014,164061000,255426014,2BL3.00,2BL3.00,O/E - significantly deaf
Conductive and sensorineural hearing loss,255427017,164062007,255427017,2BL4.00,2BL4.00,O/E - very deaf
Conductive and sensorineural hearing loss,255428010,164063002,255428010,2BL5.00,2BL5.00,O/E - completely deaf
Conductive and sensorineural hearing loss,255434015,44057004,73473018,2BM2.11,2BM2.11,O/E - conductive deafness
Conductive and sensorineural hearing loss,255435019,164069003,255435019,2BM3.11,2BM3.11,O/E - perceptive deafness
Conductive and sensorineural hearing loss,413668018,285055002,423944012,2DG..00,2DG..00,Hearing aid worn
Conductive and sensorineural hearing loss,298231000000110,198061000000105,298231000000110,2DH0.00,2DH0.00,Uses hearing loop
