Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Chronic lower respiratory diseases,1882421000006112,1882421000006108,1882421000006112,,,1 COPD exacerbation in past year
Chronic lower respiratory diseases,1882441000006118,1882441000006102,1882441000006118,,,2 COPD exacerbations in past year
Chronic lower respiratory diseases,1882431000006111,1882431000006107,1882431000006111,,,3+ COPD exacerbations in past year
Chronic lower respiratory diseases,2716321000006116,13645005,475427019,,,COPD - Chronic obstructive pulmonary disease
Chronic lower respiratory diseases,11932331000006116,11932331000006104,11932331000006116,,,COPD GOLD group A
Chronic lower respiratory diseases,11932341000006112,11932341000006108,11932341000006112,,,COPD GOLD group B
Chronic lower respiratory diseases,11932351000006110,11932351000006106,11932351000006110,,,COPD GOLD group C
Chronic lower respiratory diseases,11932361000006112,11932361000006108,11932361000006112,,,COPD GOLD group D
Chronic lower respiratory diseases,1771441000006118,1771441000006102,1771441000006118,,,COPD patient experience discussed
Chronic lower respiratory diseases,885311000006116,611541000000106,885311000006116,,H3z..99,Chronic obst. pulm. dis. NOS
Chronic lower respiratory diseases,990641000006110,13645005,990641000006110,,H3...99,Chronic obst. pulm. dis. NOS
Chronic lower respiratory diseases,2716231000006114,13645005,23287019,,,Chronic obstructive lung disease
Chronic lower respiratory diseases,1823851000006119,1823851000006103,1823851000006119,,,Chronic obstructive pulmonary disease confirmed
Chronic lower respiratory diseases,1856571000006116,1856571000006100,1856571000006116,,,Chronic obstructive pulmonary disease severity
Chronic lower respiratory diseases,8034781000006114,110011000000107,156561000000110,,,Did not attend chronic obstructive pulmonary disease clinic
Chronic lower respiratory diseases,12623621000006118,1108721000000102,2774581000000119,,,Excepted from COPD (chronic obstructive pulmonary disease) quality indicators - service unavailable
Chronic lower respiratory diseases,1882451000006116,1882451000006100,1882451000006116,,,No COPD exacerbations in past year
Chronic lower respiratory diseases,8294561000006110,857661000000104,2219581000000119,,,Seen in COPD (chronic obstructive pulmonary disease) clinic
Chronic lower respiratory diseases,909711000006111,909711000006107,909711000006111,,,[RFC] Chronic obstructive pulmonary disease (COPD)
Chronic lower respiratory diseases,12728161000006116,611541000000106,1352161000000113,,,chronic obstructive airways disease nos
Chronic lower respiratory diseases,12759361000006112,611541000000106,1352151000000110,,,chronic obstructive pulmonary disease nos
Chronic lower respiratory diseases,3873191000006111,84409004,139979010,,,fetid chronic bronchitis
Chronic lower respiratory diseases,4733021000006111,185086009,285104011,,,obstructive chronic bronchitis
Chronic lower respiratory diseases,475431013,13645005,475431013,H3...00,H3...00,Chronic obstructive pulmonary disease
Chronic lower respiratory diseases,555471000006114,13645005,475423015,H3...11,H3...11,Chronic obstructive airways disease
Chronic lower respiratory diseases,105519017,63480004,105519017,H31..00,H31..00,Chronic bronchitis
Chronic lower respiratory diseases,508561017,61937009,102938011,H310.00,H310.00,Simple chronic bronchitis
Chronic lower respiratory diseases,508562012,89549007,508562012,H310000,H310000,Chronic catarrhal bronchitis
Chronic lower respiratory diseases,301444018,61937009,102938011,H310z00,H310z00,Simple chronic bronchitis NOS
Chronic lower respiratory diseases,123588010,74417001,123588010,H311.00,H311.00,Mucopurulent chronic bronchitis
Chronic lower respiratory diseases,506053014,84409004,506053014,H311000,H311000,Purulent chronic bronchitis
Chronic lower respiratory diseases,139979010,84409004,506053014,H311100,H311100,Fetid chronic bronchitis
Chronic lower respiratory diseases,301448015,74417001,123588010,H311z00,H311z00,Mucopurulent chronic bronchitis NOS
Chronic lower respiratory diseases,285104011,185086009,285100019,H312.00,H312.00,Obstructive chronic bronchitis
Chronic lower respiratory diseases,301450011,195949008,301450011,H312000,H312000,Chronic asthmatic bronchitis
Chronic lower respiratory diseases,301451010,195949008,301451010,H312011,H312011,Chronic wheezy bronchitis
Chronic lower respiratory diseases,285100019,185086009,285100019,H312100,H312100,Emphysematous bronchitis
Chronic lower respiratory diseases,492443010,40100001,492443010,H312300,H312300,Bronchiolitis obliterans
Chronic lower respiratory diseases,301455018,185086009,285100019,H312z00,H312z00,Obstructive chronic bronchitis NOS
Chronic lower respiratory diseases,301456017,195953005,301456017,H313.00,H313.00,Mixed simple and mucopurulent chronic bronchitis
Chronic lower respiratory diseases,301457014,63480004,105519017,H31y.00,H31y.00,Other chronic bronchitis
Chronic lower respiratory diseases,87480013,52571006,87480013,H31y100,H31y100,Chronic tracheobronchitis
Chronic lower respiratory diseases,301458016,63480004,105519017,H31yz00,H31yz00,Other chronic bronchitis NOS
Chronic lower respiratory diseases,301459012,63480004,105519017,H31z.00,H31z.00,Chronic bronchitis NOS
Chronic lower respiratory diseases,640491000006111,87433001,144964015,H32..00,H32..00,Emphysema
Chronic lower respiratory diseases,301460019,195957006,301460019,H320.00,H320.00,Chronic bullous emphysema
Chronic lower respiratory diseases,301463017,195958001,301463017,H320000,H320000,Segmental bullous emphysema
Chronic lower respiratory diseases,301464011,195959009,301464011,H320100,H320100,Zonal bullous emphysema
Chronic lower respiratory diseases,27096010,16003001,27096010,H320200,H320200,Giant bullous emphysema
Chronic lower respiratory diseases,396108018,266355005,396108018,H320300,H320300,Bullous emphysema with collapse
Chronic lower respiratory diseases,301468014,195957006,301460019,H320z00,H320z00,Chronic bullous emphysema NOS
Chronic lower respiratory diseases,9337016,4981000,9337016,H321.00,H321.00,Panlobular emphysema
Chronic lower respiratory diseases,113497011,68328006,113497011,H322.00,H322.00,Centrilobular emphysema
Chronic lower respiratory diseases,301469018,87433001,144964015,H32y.00,H32y.00,Other emphysema
Chronic lower respiratory diseases,396109014,266356006,396109014,H32y100,H32y100,Atrophic (senile) emphysema
Chronic lower respiratory diseases,1230190015,45145000,1230190015,H32y200,H32y200,MacLeod's unilateral emphysema
Chronic lower respiratory diseases,396110016,87433001,144964015,H32yz00,H32yz00,Other emphysema NOS
Chronic lower respiratory diseases,301477019,87433001,144964015,H32z.00,H32z.00,Emphysema NOS
Chronic lower respiratory diseases,457168017,313296004,457168017,H36..00,H36..00,Mild chronic obstructive pulmonary disease
Chronic lower respiratory diseases,457169013,313297008,457169013,H37..00,H37..00,Moderate chronic obstructive pulmonary disease
Chronic lower respiratory diseases,457171013,313299006,457171013,H38..00,H38..00,Severe chronic obstructive pulmonary disease
Chronic lower respiratory diseases,516801000000112,293991000000106,516801000000112,H39..00,H39..00,Very severe chronic obstructive pulmonary disease
Chronic lower respiratory diseases,216596014,135836000,216596014,H3A..00,H3A..00,End stage chronic obstructive airways disease
Chronic lower respiratory diseases,301539010,13645005,475428012,H3y..00,H3y..00,Other specified chronic obstructive airways disease
Chronic lower respiratory diseases,1222334016,13645005,475431013,H3y..11,H3y..11,Other specified chronic obstructive pulmonary disease
Chronic lower respiratory diseases,301545019,13645005,475428012,H3z..00,H3z..00,Chronic obstructive airways disease NOS
Chronic lower respiratory diseases,1222335015,13645005,475431013,H3z..11,H3z..11,Chronic obstructive pulmonary disease NOS
Chronic lower respiratory diseases,301572010,196026004,301572010,H464000,H464000,Chronic emphysema due to chemical fumes
Chronic lower respiratory diseases,269761000006112,196027008,301573017,H464100,H464100,Obliterative bronchiolitis due to chemical fumes
Chronic lower respiratory diseases,2240631000000119,866901000000103,2240631000000119,H583200,,Eosinophilic bronchitis
Chronic lower respiratory diseases,301835010,87433001,144964015,Hyu3000,Hyu3000,[X]Other emphysema
Chronic lower respiratory diseases,301836011,13645005,475431013,Hyu3100,Hyu3100,[X]Other specified chronic obstructive pulmonary disease
Chronic lower respiratory diseases,1012731000006119,1012731000006103,1012731000006119,,,Adverse reaction to Drugs For Prophylaxis Of Asthma
Chronic lower respiratory diseases,1855521000006111,1855521000006107,1855521000006111,,,Asthma monitoring in primary care
Chronic lower respiratory diseases,1855531000006114,1855531000006104,1855531000006114,,,Asthma monitoring in secondary care
Chronic lower respiratory diseases,856031000006110,856031000006106,856031000006110,,,Asthma stable < 3 months
Chronic lower respiratory diseases,856041000006117,856041000006101,856041000006117,,,Asthma stable > 3 months
Chronic lower respiratory diseases,2131281000000114,818161000000104,2131281000000114,,,Asthma trigger - perfume
Chronic lower respiratory diseases,6720721000006111,405944004,2157699014,,,Asthmatic bronchitis
Chronic lower respiratory diseases,1859261000006116,1859261000006100,1859261000006116,,,Date of asthma diagnosis
Chronic lower respiratory diseases,885291000006115,389145006,885291000006115,,H330.99,Extrinsic asthma - atopy
Chronic lower respiratory diseases,1769451000000116,791401000000104,1769451000000116,,9N1d000,Seen in school asthma clinic
Chronic lower respiratory diseases,905331000006118,905331000006102,905331000006118,,,[RFC] Asthma
Chronic lower respiratory diseases,908841000006111,908841000006107,908841000006111,,,[RFC] Asthma
Chronic lower respiratory diseases,3005811000006119,31387002,3035282010,,,exercise induced asthma
Chronic lower respiratory diseases,5054341000006110,233679003,350149018,,,late-onset asthma
Chronic lower respiratory diseases,955631000006116,955631000006100,955631000006116,,,occupational asthma
