Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Chronic kidney disease,8104231000006115,324251000000105,0,,,CKD (chronic kidney disease) stage 3 with proteinuria
Chronic kidney disease,8104261000006112,324281000000104,0,,,CKD (chronic kidney disease) stage 3 without proteinuria
Chronic kidney disease,8104301000006115,324311000000101,0,,,CKD (chronic kidney disease) stage 3A with proteinuria
Chronic kidney disease,8104351000006115,324341000000100,0,,,CKD (chronic kidney disease) stage 3A without proteinuria
Chronic kidney disease,8104381000006112,324371000000106,0,,,CKD (chronic kidney disease) stage 3B with proteinuria
Chronic kidney disease,8104411000006110,324411000000105,0,,,CKD (chronic kidney disease) stage 3B without proteinuria
Chronic kidney disease,8104451000006110,324441000000106,0,,,CKD (chronic kidney disease) stage 4 with proteinuria
Chronic kidney disease,8104481000006115,324471000000100,0,,,CKD (chronic kidney disease) stage 4 without proteinuria
Chronic kidney disease,8104511000006110,324501000000107,0,,,CKD (chronic kidney disease) stage 5 with proteinuria
Chronic kidney disease,8104551000006112,324541000000105,0,,,CKD (chronic kidney disease) stage 5 without proteinuria
Chronic kidney disease,7174791000006111,433144002,0,,,CKD stage 3
Chronic kidney disease,618431000000114,324251000000105,0,,1Z1B.11,CKD stage 3 with proteinuria
Chronic kidney disease,618441000000117,324281000000104,0,,1Z1C.11,CKD stage 3 without proteinuria
Chronic kidney disease,618451000000119,324311000000101,0,,1Z1D.11,CKD stage 3A with proteinuria
Chronic kidney disease,618461000000116,324341000000100,0,,1Z1E.11,CKD stage 3A without proteinuria
Chronic kidney disease,618471000000111,324371000000106,0,,1Z1F.11,CKD stage 3B with proteinuria
Chronic kidney disease,618481000000113,324411000000105,0,,1Z1G.11,CKD stage 3B without proteinuria
Chronic kidney disease,7147781000006115,431857002,0,,,CKD stage 4
Chronic kidney disease,618491000000110,324441000000106,0,,1Z1H.11,CKD stage 4 with proteinuria
Chronic kidney disease,618501000000116,324471000000100,0,,1Z1J.11,CKD stage 4 without proteinuria
Chronic kidney disease,7174851000006111,433146000,0,,,CKD stage 5
Chronic kidney disease,618511000000119,324501000000107,0,,1Z1K.11,CKD stage 5 with proteinuria
Chronic kidney disease,1940621000006111,949881000000106,0,,,CKD with GFR category G3a & albuminuria category A1
Chronic kidney disease,1940631000006114,949901000000109,0,,1Z1V.00,CKD with GFR category G3a & albuminuria category A2
Chronic kidney disease,1940641000006116,949921000000100,0,,1Z1W.00,CKD with GFR category G3a & albuminuria category A3
Chronic kidney disease,1940651000006119,950061000000103,0,,,CKD with GFR category G3b & albuminuria category A1
Chronic kidney disease,1940661000006116,950081000000107,0,,,CKD with GFR category G3b & albuminuria category A2
Chronic kidney disease,1940671000006112,950101000000101,0,,1Z1Z.00,CKD with GFR category G3b & albuminuria category A3
Chronic kidney disease,1940501000006119,950181000000106,0,,,CKD with GFR category G4 & albuminuria category A1
Chronic kidney disease,1940511000006116,950211000000107,0,,1Z1b.00,CKD with GFR category G4 & albuminuria category A2
Chronic kidney disease,1940521000006112,950231000000104,0,,1Z1c.00,CKD with GFR category G4 & albuminuria category A3
Chronic kidney disease,1940531000006110,950251000000106,0,,1Z1d.00,CKD with GFR category G5 & albuminuria category A1
Chronic kidney disease,1940541000006116,950291000000103,0,,,CKD with GFR category G5 & albuminuria category A2
Chronic kidney disease,1940551000006115,950311000000102,0,,,CKD with GFR category G5 & albuminuria category A3
Chronic kidney disease,2773184015,433144002,0,,K053.00,Chronic kidney disease stage 3
Chronic kidney disease,304071000000115,433144002,0,,1Z12.00,Chronic kidney disease stage 3
Chronic kidney disease,994421000006111,994421000006107,0,,,Chronic kidney disease stage 3
Chronic kidney disease,595811000000117,324251000000105,0,,1Z1B.00,Chronic kidney disease stage 3 with proteinuria
Chronic kidney disease,595871000000110,324281000000104,0,,1Z1C.00,Chronic kidney disease stage 3 without proteinuria
Chronic kidney disease,557811000000119,700378005,0,,1Z15.00,Chronic kidney disease stage 3A
Chronic kidney disease,595931000000116,324311000000101,0,,1Z1D.00,Chronic kidney disease stage 3A with proteinuria
Chronic kidney disease,595991000000115,324341000000100,0,,1Z1E.00,Chronic kidney disease stage 3A without proteinuria
Chronic kidney disease,557831000000110,700379002,0,,1Z16.00,Chronic kidney disease stage 3B
Chronic kidney disease,596051000000115,324371000000106,0,,1Z1F.00,Chronic kidney disease stage 3B with proteinuria
Chronic kidney disease,596131000000114,324411000000105,0,,1Z1G.00,Chronic kidney disease stage 3B without proteinuria
Chronic kidney disease,2767385013,431857002,0,,K054.00,Chronic kidney disease stage 4
Chronic kidney disease,304091000000116,431857002,0,,1Z13.00,Chronic kidney disease stage 4
Chronic kidney disease,994431000006114,994431000006105,0,,,Chronic kidney disease stage 4
Chronic kidney disease,596191000000110,324441000000106,0,,1Z1H.00,Chronic kidney disease stage 4 with proteinuria
Chronic kidney disease,596261000000111,324471000000100,0,,1Z1J.00,Chronic kidney disease stage 4 without proteinuria
Chronic kidney disease,8345881000006115,949881000000106,0,,,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A1
Chronic kidney disease,8345901000006118,949901000000109,0,,,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A2
Chronic kidney disease,8345931000006110,949921000000100,0,,,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A3
Chronic kidney disease,8346001000006110,950061000000103,0,,,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A1
Chronic kidney disease,8346021000006117,950081000000107,0,,,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A2
Chronic kidney disease,8346041000006112,950101000000101,0,,,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A3
Chronic kidney disease,8346101000006114,950181000000106,0,,,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1
Chronic kidney disease,8346121000006115,950211000000107,0,,,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2
Chronic kidney disease,8346151000006114,950231000000104,0,,,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3
