Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Eating disorders,882611000006115,608241000000102,882611000006115,,E275.99,Eating disorder NOS - psychog.
Eating disorders,1620911000006112,1620911000006108,1620911000006112,,,Eating disorders
Eating disorders,1776641000006112,1776641000006108,1776641000006112,,,Reason for referral: Eating Disorder
Eating disorders,1764491000006116,1764491000006100,1764491000006116,,,Referral to eating disorders outreach clinic
Eating disorders,1664151000006114,1664151000006105,1664151000006114,,,Seen in eating disorders clinic
Eating disorders,94597012,56882008,94597012,E271.00,E271.00,Anorexia nervosa
Eating disorders,527421000006116,78004001,129452012,E275100,E275100,Bulimia (non-organic overeating)
Eating disorders,363321000006111,56882008,94597012,Eu50000,Eu50000,[X]Anorexia nervosa
Eating disorders,366521000006113,231522009,347005011,Eu50100,Eu50100,[X]Atypical anorexia nervosa
Eating disorders,368051000006111,78004001,129452012,Eu50200,Eu50200,[X]Bulimia nervosa
Eating disorders,368061000006113,78004001,129452012,Eu50211,Eu50211,[X]Bulimia NOS
Eating disorders,366541000006118,231523004,347006012,Eu50300,Eu50300,[X]Atypical bulimia nervosa
Eating disorders,1222496015,78004001,129453019,R036011,R036011,[D]Bulimia NOS
