Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Glaucoma,3753261000006113,77075001,503455016,,,COAG - Chronic open-angle glaucoma
Glaucoma,3753251000006112,77075001,503454017,,,CSG - Chronic simple glaucoma
Glaucoma,3041311000006118,33647009,485587011,,,Chronic angle-closure glaucoma
Glaucoma,856601000006111,856601000006107,856601000006111,,,Glaucoma left eye
Glaucoma,856591000006115,856591000006104,856591000006115,,,Glaucoma right eye
Glaucoma,3564451000006117,65460003,108757016,,,Intermittent angle-closure glaucoma
Glaucoma,3317631000006118,50485007,495682014,,,Normal tension glaucoma
Glaucoma,3753241000006111,77075001,503453011,,,POAG - Primary open-angle glaucoma
Glaucoma,6532921000006114,392300000,1486280011,,,Phacomorphic glaucoma
Glaucoma,883291000006119,392288006,883291000006119,,F452.99,Primary closed-angle glaucoma
Glaucoma,3753211000006111,77075001,127956010,,,Primary open angle glaucoma
Glaucoma,4772381000006115,193561006,298063016,,,Secondary angle-closure glaucoma with pupil block
Glaucoma,883301000006118,660261000000103,883301000006118,,F45y.99,Secondary/other glaucoma
Glaucoma,298050010,193548006,298050010,,F453000,Steroid-induced glaucoma glaucomatous stage
Glaucoma,907841000006110,907841000006106,907841000006110,,,[RFC] Glaucoma
Glaucoma,12731151000006110,660261000000103,1450301000000118,,,other specified forms of glaucoma
Glaucoma,249331000006112,172586003,267176015,7275,7275.00,Pan retinal photocoagulation for glaucoma
Glaucoma,802901000006112,19144002,32262013,F404211,F404211,Glaucoma - absolute
Glaucoma,40268016,23986001,40268016,F45..00,F45..00,Glaucoma
Glaucoma,264071000006115,193533000,298026013,F450100,F450100,Open angle glaucoma with borderline intraocular pressure
Glaucoma,140102012,84494001,140102012,F451.00,F451.00,Open-angle glaucoma
Glaucoma,298034019,84494001,140102012,F451000,F451000,Unspecified open-angle glaucoma
Glaucoma,503452018,77075001,503452018,F451100,F451100,Primary open-angle glaucoma
Glaucoma,141721000006112,77075001,503452018,F451111,F451111,Simple chronic glaucoma
Glaucoma,734071000006115,50485007,84105018,F451200,F451200,Low tension glaucoma
Glaucoma,495680018,50485007,495680018,F451211,F451211,Normal pressure glaucoma
Glaucoma,47081000006113,66990007,111276019,F451500,F451500,Open-angle glaucoma residual stage
Glaucoma,298042018,84494001,140102012,F451z00,F451z00,Open-angle glaucoma NOS
Glaucoma,1486268015,392288006,1486268015,F452.00,F452.00,Primary angle-closure glaucoma
Glaucoma,560611000006117,392288006,1486268015,F452.11,F452.11,Closed angle glaucoma
Glaucoma,298047012,392288006,1486268015,F452000,F452000,Unspecified primary angle-closure glaucoma
Glaucoma,770481000006118,65460003,1232679017,F452100,F452100,Intermittent primary angle-closure glaucoma
Glaucoma,556201000006114,33647009,485588018,F452300,F452300,Chronic primary angle-closure glaucoma
Glaucoma,298048019,193546005,298048019,F452400,F452400,Primary angle-closure glaucoma residual stage
Glaucoma,347744010,232080006,347744010,F452500,F452500,Plateau iris
Glaucoma,298049010,392288006,1486268015,F452z00,F452z00,Primary angle-closure glaucoma NOS
Glaucoma,298072012,23986001,40268016,F45y.00,F45y.00,Other specified forms of glaucoma
Glaucoma,84105018,50485007,84105018,F45y200,F45y200,Low tension glaucoma
Glaucoma,298074013,23986001,40268016,F45yz00,F45yz00,Other specified glaucoma NOS
Glaucoma,298075014,23986001,40268016,F45z.00,F45z.00,Glaucoma NOS
Glaucoma,1232965011,67733005,1232965011,F463100,F463100,Glaucomatous subcapsular flecks
Glaucoma,1220514012,1207009,1220514012,F4H1400,F4H1400,Optic disc glaucomatous atrophy
Glaucoma,388091000006115,23986001,40268016,FyuG.00,FyuG.00,[X]Glaucoma
