Condition,MedCodeId,Term
Diabetes,928551000006115.0,Type II diabetes mellitus with persistent proteinuria
Diabetes,928561000006118.0,Type 2 diabetes mellitus with persistent microalbuminuria
Diabetes,928571000006113.0,Type II diabetes mellitus with persistent microalbuminuria
Diabetes,928581000006111.0,Type 2 diabetes mellitus with ketoacidosis
Diabetes,928601000006118.0,Type 2 diabetes mellitus with ketoacidotic coma
Diabetes,938321000006116.0,Type 2 diabetes mellitus with exudative maculopathy
Diabetes,299621000000117.0,Type 2 diabetes mellitus with gastroparesis
Diabetes,1873301000006114.0,Care contact service: diabetes
Diabetes,6953901000006115.0,DKA - diabetic ketoacidosis
Diabetes,1823921000006119.2,Diabetes mellitus confirmed
Diabetes,881461000006110.0,Diabetes+ketoacidosis -no coma
Diabetes,856531000006119.0,Diabetic - GP eye check
Diabetes,856551000006114.0,Diabetic - hospital eye check
Diabetes,3319861000006118.0,Diabetic autonomic neuropathy
Diabetes,6953861000006110.0,Diabetic ketoacidosis
Diabetes,178798017.0,Diabetic ketoacidosis without coma
Diabetes,1780981000006115.0,Diabetic on non-insulin injectable
Diabetes,1804191000006114.0,Diabetic retinopathy screen done by optician
Diabetes,851051000006110.0,Ins-treat non-ins-dep diab mel
Diabetes,856611000006114.0,Laser treated diabetic retinopathy
Diabetes,856661000006112.0,Left diabetic foot active ulceration
Diabetes,856671000006117.0,Left diabetic foot high risk
Diabetes,856691000006116.0,Left diabetic foot low current risk
Diabetes,856681000006119.0,Left diabetic foot moderate risk
Diabetes,856631000006115.0,Left laser treated diabetic retinopathy
Diabetes,857031000006113.0,Left non-proliferative diabetic retinopathy
Diabetes,856621000006118.0,Left proliferative diabetic retinopathy
Diabetes,2014951000006115.2,New diabetic foot ulcer
Diabetes,1694761000006113.0,Newly diagnosed diabetes
Diabetes,1621011000006115.0,No evidence of diabetic peripheral neuropathy
Diabetes,887971000006115.0,Preg.+ diabetes mellitus
Diabetes,6022721000006112.0,Proliferative diabetic retinopathy - high risk
Diabetes,902201000006112.0,Reaction: insulin/antidiabetic
Diabetes,1850931000006111.2,Reason for influenza vaccine - diabetes mellitus
Diabetes,1775381000006118.0,Referred to Diabetes Service
Diabetes,857691000006119.0,Right diabetic foot active ulceration
Diabetes,857721000006112.0,Right diabetic foot high risk
Diabetes,857761000006118.0,Right diabetic foot low current risk
Diabetes,857741000006117.0,Right diabetic foot moderate risk
Diabetes,857421000006119.0,Right laser treated diabetic retinopathy
Diabetes,857971000006110.0,Right non-proliferative diabetic retinopathy
Diabetes,857981000006113.0,Right preproliferative diabetic retinopathy
Diabetes,857411000006110.0,Right proliferative diabetic retinopathy
Diabetes,356078011.0,Secondary endocrine diabetes mellitus
Diabetes,2586611000000113.0,Seen by diabetes specialist nurse
Diabetes,1773381000006119.0,Seen in in-house nurse-led diabetic clinic
Diabetes,2586731000000110.0,Under care of community-based diabetes specialist nurse
Diabetes,2586691000000116.0,Under care of hospital-based diabetes specialist nurse
Diabetes,2493341000000118.0,Young Townson FootSkin Scale for Diabetic Neuropathy
Diabetes,905621000006113.0,[RFC] Diabetes
Diabetes,908831000006118.0,[RFC] Diabetes mellitus
Diabetes,910501000006113.0,[RFC] Diabetic foot ulcer
Diabetes,906711000006116.0,[RFC] Diabetic foot/leg ulcer
Diabetes,910491000006117.0,[RFC] Diabetic leg ulcer
Diabetes,1.2730981000006112e+16,Diabetes mellitus NOS with other specified manifestation
Diabetes,1.273097100000611e+16,Diabetes mellitus with other specified manifestation
Diabetes,1.2489361000006112e+16,Diabetic diet - good compliance
Diabetes,1.248935100000611e+16,Diabetic diet - poor compliance
Diabetes,459293018.0,Insulin dependent diabetes mellitus with arthropathy
Diabetes,6051171000006117.0,Insulin dependent diabetes mellitus with arthropathy
Diabetes,459162010.0,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,6050041000006115.0,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,913831000006114.0,Insulin dependent diabetes mellitus with nephropathy
Diabetes,1.1927551000006116e+16,Insulin dependent diabetes mellitus with ulcer
Diabetes,913441000006119.0,Insulin-dependent diabetes mellitus with renal complications
Diabetes,457327017.0,Insulin-dependent diabetes without complication
Diabetes,6030001000006116.0,Insulin-dependent diabetes without complication
Diabetes,5687751000006119.0,Lipoatrophic diabetes mellitus
Diabetes,1.2725191000006116e+16,Other specified diabetes mellitus with coma
Diabetes,918281000006116.0,Pt advised re diabetic diet
Diabetes,84311000006118.0,Type 1 diabetes mellitus with arthropathy
Diabetes,84361000006115.0,Type 1 diabetes mellitus with multiple complications
Diabetes,84371000006110.0,Type 1 diabetes mellitus with nephropathy
Diabetes,84461000006114.0,Type 1 diabetes mellitus without complication
Diabetes,459294012.0,Type I diabetes mellitus with arthropathy
Diabetes,459163017.0,Type I diabetes mellitus with hypoglycaemic coma
Diabetes,84731000006111.0,Type I diabetes mellitus with multiple complications
Diabetes,913851000006119.0,Type I diabetes mellitus with nephropathy
Diabetes,913521000006113.0,Type I diabetes mellitus with neurological complications
Diabetes,913461000006115.0,Type I diabetes mellitus with renal complications
Diabetes,459694018.0,Diabetic lipid lowering diet
Diabetes,459695017.0,Diabetic weight reducing diet
Diabetes,250447011.0,Diabetic diet
Diabetes,169731000006118.0,Retinal abnormality - diabetes related
Diabetes,1484887015.0,O/E - diabetic maculopathy present both eyes
Diabetes,1484888013.0,O/E - diabetic maculopathy absent both eyes
Diabetes,2159973010.0,O/E - right eye background diabetic retinopathy
Diabetes,2159974016.0,O/E - left eye background diabetic retinopathy
Diabetes,2159975015.0,O/E - right eye preproliferative diabetic retinopathy
Diabetes,2159976019.0,O/E - left eye preproliferative diabetic retinopathy
Diabetes,2159977011.0,O/E - right eye proliferative diabetic retinopathy
Diabetes,2159978018.0,O/E - left eye proliferative diabetic retinopathy
Diabetes,2159979014.0,O/E - right eye diabetic maculopathy
Diabetes,2159980012.0,O/E - left eye diabetic maculopathy
Diabetes,975251000006111.0,O/E - right eye stable treated prolif diabetic retinopathy
Diabetes,975261000006113.0,O/E - left eye stable treated prolif diabetic retinopathy
Diabetes,764191000006112.0,Foot abnormality - diabetes related
Diabetes,451410016.0,O/E - Right diabetic foot at risk
Diabetes,451411017.0,O/E - Left diabetic foot at risk
Diabetes,764201000006110.0,Foot abnormality - diabetes related
Diabetes,1488393013.0,O/E - Right diabetic foot at low risk
Diabetes,1488404014.0,O/E - Right diabetic foot at moderate risk
Diabetes,1488394019.0,O/E - Right diabetic foot at high risk
Diabetes,1488395018.0,O/E - Right diabetic foot - ulcerated
Diabetes,1488397014.0,O/E - Left diabetic foot at low risk
Diabetes,1488403015.0,O/E - Left diabetic foot at moderate risk
Diabetes,1488398016.0,O/E - Left diabetic foot at high risk
Diabetes,1488396017.0,O/E - Left diabetic foot - ulcerated
Diabetes,2532977011.0,O/E - right chronic diabetic foot ulcer
Diabetes,2532976019.0,O/E - left chronic diabetic foot ulcer
Diabetes,264679015.0,Diabetic on diet only
Diabetes,264681018.0,Diabetic on oral treatment
Diabetes,264682013.0,Diabetic on insulin
Diabetes,264693010.0,Has seen dietician - diabetes
Diabetes,264695015.0,Understands diet - diabetes
Diabetes,264701014.0,Fundoscopy - diabetic check
Diabetes,264704018.0,Diabetic drug side effects
Diabetes,264705017.0,Diabetic treatment changed
Diabetes,411891014.0,Unstable diabetes
Diabetes,19931010.0,Brittle diabetes
Diabetes,264717015.0,Diabetic - cooperative patient
Diabetes,264718013.0,Diabetic-uncooperative patient
Diabetes,264720011.0,Date diabetic treatment start
Diabetes,607851000006113.0,Date diabetic treatment stopp.
Diabetes,216195015.0,Diabetes care by hospital only
Diabetes,458512016.0,Diabetic on insulin and oral treatment
Diabetes,845341000006111.0,Diabetes: shared care in pregnancy - diabetol and obstet
Diabetes,63021000000116.0,Diabetic diet - good compliance
Diabetes,63041000000111.0,Diabetic diet - poor compliance
Diabetes,1780386019.0,Diabetic foot examination
Diabetes,299191000000110.0,Insulin needles changed daily
Diabetes,299211000000114.0,Insulin needles changed for each injection
Diabetes,301161000000113.0,Insulin needles changed less than once a day
Diabetes,472901000000116.0,Insulin dose changed
Diabetes,646031000000112.0,Insulin treatment initiated
Diabetes,692951000000111.0,Diabetic foot screen
Diabetes,2474726011.0,Pan retinal photocoagulation for diabetes
Diabetes,278718015.0,Continuous subcutaneous infusion of insulin
Diabetes,452078013.0,Subcutaneous injection of insulin
Diabetes,282570016.0,Diabetic stabilisation
Diabetes,200111000006116.0,Pt advised re diabetic diet
Diabetes,2532974016.0,Transition of diabetes care options discussed
Diabetes,1484923019.0,Refer to diabetic foot screener
Diabetes,283938017.0,Diabetology D.V. done
Diabetes,2474309019.0,Diabetic foot examination declined
Diabetes,2548633012.0,Patient held diabetic record declined
Diabetes,2159969012.0,Patient held diabetic record issued
Diabetes,2549901010.0,Diabetic patient unsuitable for digital retinal photography
Diabetes,121589010.0,Diabetes mellitus
Diabetes,292466013.0,Diabetes mellitus with no mention of complication
Diabetes,772161000006119.0,Insulin dependent diabetes mellitus
Diabetes,73466011.0,Non-insulin dependent diabetes mellitus
Diabetes,292475010.0,Diabetes mellitus NOS with no mention of complication
Diabetes,2622193012.0,Diabetes mellitus with ketoacidosis
Diabetes,292478012.0,Other specified diabetes mellitus with ketoacidosis
Diabetes,292479016.0,Diabetes mellitus NOS with ketoacidosis
Diabetes,292480018.0,Diabetes mellitus with hyperosmolar coma
Diabetes,292484010.0,Diabetes mellitus NOS with hyperosmolar coma
Diabetes,616381000006111.0,Diabetes mellitus with ketoacidotic coma
Diabetes,292488013.0,Other specified diabetes mellitus with coma
Diabetes,292489017.0,Diabetes mellitus NOS with ketoacidotic coma
Diabetes,616461000006112.0,Diabetes mellitus with renal manifestation
Diabetes,205225016.0,Diabetic nephropathy
Diabetes,292495016.0,Other specified diabetes mellitus with renal complications
Diabetes,292496015.0,Diabetes mellitis with nephropathy NOS
Diabetes,616421000006118.0,Diabetes mellitus with ophthalmic manifestation
Diabetes,13771000006110.0,Other specified diabetes mellitus with ophthalmic complicatn
Diabetes,292503016.0,Diabetes mellitus NOS with ophthalmic manifestation
Diabetes,616391000006114.0,Diabetes mellitus with neurological manifestation
Diabetes,616921000006113.0,Diabetic amyotrophy
Diabetes,13761000006115.0,Other specified diabetes mellitus with neurological comps
Diabetes,292512019.0,Diabetes mellitus NOS with neurological manifestation
Diabetes,772171000006114.0,Insulin dependent diabetes mellitus
Diabetes,787111000006112.0,IDDM-Insulin dependent diabetes mellitus
Diabetes,84281000006115.0,Type 1 diabetes mellitus
Diabetes,84651000006114.0,Type I diabetes mellitus
Diabetes,771501000006119.0,Insulin-dependent diabetes mellitus with renal complications
Diabetes,84801000006111.0,Type I diabetes mellitus with renal complications
Diabetes,84431000006117.0,Type 1 diabetes mellitus with renal complications
Diabetes,771491000006110.0,Insulin-dependent diabetes mellitus with ophthalmic comps
Diabetes,771481000006112.0,Insulin-dependent diabetes mellitus with neurological comps
Diabetes,84751000006116.0,Type I diabetes mellitus with neurological complications
Diabetes,84381000006113.0,Type 1 diabetes mellitus with neurological complications
Diabetes,771381000006115.0,Insulin dependent diabetes mellitus with multiple complicatn
Diabetes,72651000006114.0,Unstable insulin dependent diabetes mellitus
Diabetes,72721000006113.0,Unstable type I diabetes mellitus
Diabetes,72711000006117.0,Unstable type 1 diabetes mellitus
Diabetes,771421000006113.0,Insulin dependent diabetes mellitus with ulcer
Diabetes,84821000006118.0,Type I diabetes mellitus with ulcer
Diabetes,84451000006112.0,Type 1 diabetes mellitus with ulcer
Diabetes,771411000006117.0,Insulin dependent diabetes mellitus with retinopathy
Diabetes,84811000006114.0,Type I diabetes mellitus with retinopathy
Diabetes,84441000006110.0,Type 1 diabetes mellitus with retinopathy
Diabetes,746791000006111.0,Insulin-dependent diabetes without complication
Diabetes,84831000006115.0,Type I diabetes mellitus without complication
Diabetes,771391000006117.0,Insulin dependent diabetes mellitus with nephropathy
Diabetes,84741000006118.0,Type I diabetes mellitus with nephropathy
Diabetes,771361000006113.0,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,84711000006117.0,Type I diabetes mellitus with hypoglycaemic coma
Diabetes,84341000006119.0,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes,771331000006116.0,Insulin dependent diabetes mellitus with arthropathy
Diabetes,84681000006118.0,Type I diabetes mellitus with arthropathy
Diabetes,13751000006117.0,Other specified diabetes mellitus with multiple comps
Diabetes,292565014.0,Unspecified diabetes mellitus with multiple complications
Diabetes,280571000006116.0,Non-insulin dependent diabetes mellitus
Diabetes,493773010.0,NIDDM - Non-insulin dependent diabetes mellitus
Diabetes,587521000006111.0,Non-insulin-dependent diabetes mellitus with renal comps
Diabetes,587111000006111.0,Non-insulin-dependent diabetes mellitus with ophthalm comps
Diabetes,280591000006115.0,Non-insulin-dependent diabetes mellitus with neuro comps
Diabetes,280581000006118.0,Non-insulin-dependent diabetes mellitus with multiple comps
Diabetes,280551000006114.0,Non-insulin dependent diabetes mellitus with ulcer
Diabetes,641581000006115.0,Non-insulin-dependent diabetes mellitus with retinopathy
Diabetes,457328010.0,Non-insulin-dependent diabetes mellitus without complication
Diabetes,280531000006119.0,Non-insulin dependent diabetes mellitus with nephropathy
Diabetes,280511000006113.0,Non-insulin dependent diabetes mellitus with hypoglyca coma
Diabetes,459309011.0,Non-insulin dependent diabetes mellitus with arthropathy
Diabetes,1223148019.0,Insulin treated non-insulin dependent diabetes mellitus
Diabetes,719531000006118.0,Malnutrition-related diabetes mellitus
Diabetes,719541000006111.0,Malnutrition-related diabetes mellitus with coma
Diabetes,292606016.0,Malnutrition-related diabetes mellitus with ketoacidosis
Diabetes,616241000006112.0,Diabetes mellitus induced by steroids
Diabetes,127051000006112.0,Steroid induced diabetes mellitus without complication
Diabetes,197984010.0,Type 1 diabetes mellitus
Diabetes,494564012.0,Type I diabetes mellitus
Diabetes,77727018.0,Insulin dependent diabetes mellitus
Diabetes,913451000006117.0,Type 1 diabetes mellitus with renal complications
Diabetes,913481000006113.0,Type 1 diabetes mellitus with ophthalmic complications
Diabetes,913471000006110.0,Insulin-dependent diabetes mellitus with ophthalmic comps
Diabetes,913511000006117.0,Type 1 diabetes mellitus with neurological complications
Diabetes,913541000006118.0,Type 1 diabetes mellitus with multiple complications
Diabetes,913551000006116.0,Type I diabetes mellitus with multiple complications
Diabetes,913531000006111.0,Insulin dependent diabetes mellitus with multiple complicat
Diabetes,429971019.0,Unstable type 1 diabetes mellitus
Diabetes,429970018.0,Unstable type I diabetes mellitus
Diabetes,429972014.0,Unstable insulin dependent diabetes mellitus
Diabetes,292540012.0,Type 1 diabetes mellitus with ulcer
Diabetes,292538019.0,Type I diabetes mellitus with ulcer
Diabetes,913591000006110.0,Insulin dependent diabetes mellitus with ulcer
Diabetes,913661000006118.0,Type 1 diabetes mellitus with retinopathy
Diabetes,913671000006113.0,Type I diabetes mellitus with retinopathy
Diabetes,913651000006115.0,Insulin dependent diabetes mellitus with retinopathy
Diabetes,457326014.0,Type 1 diabetes mellitus without complication
Diabetes,457325013.0,Type I diabetes mellitus without complication
Diabetes,913841000006116.0,Type 1 diabetes mellitus with nephropathy
Diabetes,459161015.0,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes,459292011.0,Type 1 diabetes mellitus with arthropathy
Diabetes,928461000006119.0,Type 1 diabetes mellitus with persistent proteinuria
Diabetes,1780311019.0,Type 1 diabetes mellitus with persistent microalbuminuria
Diabetes,928501000006119.0,Type 1 diabetes mellitus with ketoacidosis
Diabetes,928511000006116.0,Type I diabetes mellitus with ketoacidosis
Diabetes,928521000006112.0,Type 1 diabetes mellitus with ketoacidotic coma
Diabetes,928531000006110.0,Type I diabetes mellitus with ketoacidotic coma
Diabetes,938301000006114.0,Type 1 diabetes mellitus with exudative maculopathy
Diabetes,938311000006112.0,Type I diabetes mellitus with exudative maculopathy
Diabetes,299601000000114.0,Type 1 diabetes mellitus with gastroparesis
Diabetes,2674067015.0,Latent autoimmune diabetes mellitus in adult
Diabetes,1230929011.0,Secondary pancreatic diabetes mellitus
Diabetes,198461000000116.0,Secondary pancreatic diabetes mellitus without complication
Diabetes,2160090014.0,Diabetes mellitus induced by non-steroid drugs
Diabetes,967631000006115.0,DM induced by non-steroid drugs without complication
Diabetes,967701000006116.0,Lipoatrophic diabetes mellitus
Diabetes,15518018.0,Secondary diabetes mellitus
Diabetes,189721000000113.0,Secondary diabetes mellitus without complication
Diabetes,494831000000119.0,Cystic fibrosis related diabetes mellitus
Diabetes,292617015.0,Diabetes mellitus with other specified manifestation
Diabetes,616571000006118.0,"Diabetes mellitus, adult, + other specified manifestation"
Diabetes,13781000006113.0,Other specified diabetes mellitus with other spec comps
Diabetes,292621010.0,Diabetes mellitus NOS with other specified manifestation
Diabetes,292622015.0,Diabetes mellitus with unspecified complication
Diabetes,13811000006110.0,Other specified diabetes mellitus with unspecified comps
Diabetes,292626017.0,Diabetes mellitus NOS with unspecified complication
Diabetes,127041000006110.0,Steroid induced diabetes
Diabetes,354316011.0,Renal diabetes
Diabetes,1786715019.0,Bronzed diabetes
Diabetes,377001000006117.0,[X]Diabetes mellitus
Diabetes,293756010.0,[X]Other specified diabetes mellitus
Diabetes,1230890017.0,Autonomic neuropathy due to diabetes
Diabetes,399419012.0,Myasthenic syndrome due to diabetic amyotrophy
Diabetes,65526011.0,Diabetic amyotrophy
Diabetes,9093013.0,Diabetic retinopathy
Diabetes,1785332013.0,Background diabetic retinopathy
Diabetes,98476015.0,Proliferative diabetic retinopathy
Diabetes,297754014.0,Preproliferative diabetic retinopathy
Diabetes,297755010.0,Advanced diabetic maculopathy
Diabetes,347657010.0,Diabetic maculopathy
Diabetes,455408014.0,Advanced diabetic retinal disease
Diabetes,1484867016.0,Non proliferative diabetic retinopathy
Diabetes,1785163015.0,High risk proliferative diabetic retinopathy
Diabetes,841011000006112.0,High risk non proliferative diabetic retinopathy
Diabetes,297758012.0,Diabetic retinopathy NOS
Diabetes,297964010.0,Diabetic iritis
Diabetes,303846016.0,Nephrotic syndrome in diabetes mellitus
Diabetes,303847013.0,Kimmelstiel - Wilson disease
Diabetes,306112011.0,"Pre-existing diabetes mellitus, insulin-dependent"
Diabetes,306113018.0,"Pre-existing diabetes mellitus, non-insulin-dependent"
Diabetes,213141000006111.0,"Pre-existing diabetes mellitus, unspecified"
Diabetes,308360012.0,Cellulitis in diabetic foot
Diabetes,358035014.0,Insulin lipohypertrophy
Diabetes,358036010.0,Insulin site lipohypertrophy
Diabetes,309180011.0,Mixed diabetic ulcer - foot
Diabetes,309737011.0,Diabetic cheiroarthropathy
Diabetes,309738018.0,Diabetic cheiropathy
Diabetes,468191000006114.0,Adverse reaction to insulins and antidiabetic agents
Diabetes,330806013.0,Adverse reaction to insulins and antidiabetic agents NOS
Diabetes,354661000006118.0,[X] Adverse reaction to insulins and antidiabetic agents
Diabetes,2967831017.0,Pre-existing type 1 diabetes mellitus in pregnancy
Diabetes,928471000006114.0,Type I diabetes mellitus with persistent proteinuria
