Condition,MedCodeId,Term
Hyperparathyroidism,60663012,Primary hyperparathyroidism
Hyperparathyroidism,129770011,Tertiary hyperparathyroidism
Hyperparathyroidism,140466019,Osteitis fibrosa cystica
Hyperparathyroidism,111289013,Hyperparathyroidism
Hyperparathyroidism,312190010,Brown tumour of hyperparathyroidism
Hyperparathyroidism,830981000006111,Hyperparathyroid bone disease
Hyperparathyroidism,63791000006110,Von Recklinghausen's bone disease
Hyperparathyroidism,1234973018,von Recklinghausen's bone disease
Hyperparathyroidism,41211000006118,Osteitis fibrosa cystica
Hyperparathyroidism,293766019,[X]Other hyperparathyroidism
Hyperparathyroidism,151534010,Secondary hyperparathyroidism
Hyperparathyroidism,49080014,Ectopic hyperparathyroidism
